requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;611;499;['F4', 'F3', 'F1', 'F2', 'F5'];15;45.0
2;759;698;['F1', 'F2'];3;75.0
3;792;309;['F5', 'F1', 'F3', 'F4'];13;45.0
4;147;402;['F5', 'F3', 'F4', 'F1'];13;45.0
5;206;4;['F1', 'F5'];6;45.0
6;17;53;['F5', 'F3', 'F2', 'F4'];14;45.0
7;102;788;['F4', 'F1'];5;55.00000000000001
8;140;46;['F1', 'F5'];6;45.0
9;372;764;['F5', 'F3', 'F1', 'F2'];11;45.0
10;780;256;['F4', 'F1', 'F5', 'F2', 'F3'];15;45.0
11;800;688;['F5', 'F4', 'F2', 'F1', 'F3'];15;45.0
12;568;283;['F2', 'F5'];7;45.0
13;432;88;['F4'];4;55.00000000000001
14;647;509;['F4', 'F2', 'F3', 'F1', 'F5'];15;45.0
15;744;703;['F1'];1;85.0
16;542;422;['F4', 'F1', 'F2', 'F5', 'F3'];15;45.0
17;460;425;['F2', 'F1', 'F5'];8;45.0
18;265;670;['F1', 'F4', 'F2', 'F5'];12;45.0
19;406;797;['F5'];5;45.0
20;498;336;['F2', 'F3', 'F5'];10;45.0
21;620;477;['F2'];2;75.0
22;641;172;['F5'];5;45.0
23;235;242;['F2'];2;75.0
24;42;366;['F4'];4;55.00000000000001
25;764;152;['F3', 'F1', 'F2'];6;65.0
26;543;240;['F4', 'F1'];5;55.00000000000001
27;366;387;['F2'];2;75.0
28;420;639;['F1', 'F4', 'F5', 'F2'];12;45.0
29;639;60;['F2', 'F4', 'F3', 'F5', 'F1'];15;45.0
30;627;655;['F1', 'F3', 'F4', 'F5', 'F2'];15;45.0
31;786;706;['F1', 'F4'];5;55.00000000000001
32;31;556;['F5'];5;45.0
33;346;655;['F3'];3;65.0
34;101;115;['F2', 'F3', 'F1', 'F5'];11;45.0
35;312;188;['F5', 'F3', 'F2', 'F4'];14;45.0
36;222;505;['F3', 'F1', 'F4'];8;55.00000000000001
37;19;323;['F3', 'F4'];7;55.00000000000001
38;368;706;['F1', 'F5', 'F3', 'F4', 'F2'];15;45.0
39;404;754;['F1'];1;85.0
40;704;446;['F3', 'F4', 'F1'];8;55.00000000000001
41;499;642;['F2', 'F5', 'F1'];8;45.0
42;57;257;['F1', 'F4', 'F5', 'F2', 'F3'];15;45.0
43;356;481;['F4'];4;55.00000000000001
44;776;13;['F2', 'F3', 'F4', 'F5'];14;45.0
45;374;201;['F4', 'F2', 'F1', 'F3', 'F5'];15;45.0
46;239;537;['F1', 'F5'];6;45.0
47;332;439;['F2', 'F5', 'F4'];11;45.0
48;458;249;['F2', 'F1', 'F4', 'F3'];10;55.00000000000001
49;77;74;['F5', 'F1', 'F4', 'F2', 'F3'];15;45.0
50;417;720;['F4', 'F5', 'F2', 'F1'];12;45.0
51;387;16;['F5', 'F2', 'F4'];11;45.0
