requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;257;86;['F2', 'F4', 'F1', 'F3'];10;0.55
2;418;349;['F1'];1;0.85
3;19;727;['F4', 'F2', 'F3'];9;0.55
4;403;380;['F4', 'F5', 'F3'];12;0.45
5;247;316;['F2', 'F4'];6;0.55
6;278;612;['F4', 'F2'];6;0.55
7;563;31;['F3'];3;0.65
8;563;257;['F3', 'F5', 'F4', 'F1'];13;0.45
9;593;780;['F1', 'F3'];4;0.65
10;95;18;['F5', 'F4', 'F3'];12;0.45
11;217;111;['F1', 'F4'];5;0.55
12;566;61;['F4'];4;0.55
13;280;726;['F5', 'F3'];8;0.45
14;694;180;['F3'];3;0.65
15;615;492;['F3', 'F2', 'F1', 'F5', 'F4'];15;0.45
16;710;535;['F3', 'F2'];5;0.65
17;376;388;['F4', 'F1', 'F5', 'F3'];13;0.45
18;694;442;['F5', 'F1', 'F2'];8;0.45
19;419;786;['F2', 'F3'];5;0.65
20;332;674;['F4'];4;0.55
21;626;648;['F2', 'F3', 'F5', 'F4'];14;0.45
22;573;799;['F5', 'F4', 'F3'];12;0.45
23;266;742;['F2'];2;0.75
24;402;618;['F2', 'F4', 'F5', 'F3', 'F1'];15;0.45
25;584;401;['F3'];3;0.65
26;341;717;['F1', 'F3', 'F4'];8;0.55
27;626;332;['F3', 'F2'];5;0.65
28;418;315;['F2'];2;0.75
29;761;423;['F5', 'F2', 'F1', 'F4', 'F3'];15;0.45
30;764;599;['F3', 'F1', 'F5'];9;0.45
31;584;126;['F2', 'F1', 'F5'];8;0.45
32;679;440;['F4', 'F1', 'F5', 'F2', 'F3'];15;0.45
33;282;653;['F2', 'F4', 'F5', 'F1'];12;0.45
34;79;671;['F5', 'F3', 'F2'];10;0.45
35;368;411;['F3', 'F4', 'F5', 'F2', 'F1'];15;0.45
36;64;66;['F1', 'F3', 'F5', 'F2', 'F4'];15;0.45
37;367;738;['F5'];5;0.45
38;34;240;['F2', 'F4', 'F5', 'F1', 'F3'];15;0.45
39;506;16;['F5'];5;0.45
40;304;412;['F2', 'F5', 'F1', 'F3'];11;0.45
41;565;375;['F1', 'F3', 'F5'];9;0.45
42;291;295;['F4', 'F3', 'F1'];8;0.55
43;311;157;['F4', 'F1'];5;0.55
44;499;94;['F2', 'F5', 'F3'];10;0.45
45;731;477;['F2', 'F5', 'F4'];11;0.45
46;131;94;['F3', 'F1'];4;0.65
