DATASET=TINY,TYPE=WITH_FAULT_TOLERANCE,NODES=42,LINKS=63,REQUESTS=100
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
153,97,13.428366013071905,12.184313725490194,35.7418479231401%,6.032679738562091,[20.84, 34.84],138.83
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
APPROVED|,1|,R1P1|,38.91803278688524%|,14.81|,14.4|,['F2', 'F5', 'F1', 'F4', 'F3']|,[112, 163, 184, 170, 168, 174, 17]|
APPROVED|,2|,R2P1|,13.934426229508196%|,7.85|,7.7|,['F2', 'F5', 'F4', 'F3', 'F1']|,[102, 163, 184, 32]|
APPROVED|,3|,R3P1|,37.322404371584696%|,14.58|,17.3|,['F5']|,[15, 156, 194, 182, 153, 152, 165, 54]|
APPROVED|,4|,R4P8|,29.27868852459016%|,17.279999999999998|,14.8|,['F5', 'F2', 'F3', 'F1', 'F4']|,[28, 195, 182, 190, 166, 167, 5]|
APPROVED|,5|,R5P1|,41.557377049180324%|,9.63|,12.1|,['F5']|,[150, 188, 196, 181, 194, 4]|
APPROVED|,6|,R6P2|,20.40983606557377%|,11.709999999999997|,12.3|,['F1', 'F4', 'F5', 'F2', 'F3']|,[113, 181, 171, 162, 167, 95]|
APPROVED|,7|,R7P1|,39.34426229508196%|,10.699999999999998|,12.300000000000002|,['F3', 'F5', 'F4']|,[89, 196, 176, 190, 166, 108]|
APPROVED|,8|,R8P1|,30.437158469945352%|,20.590000000000003|,16.700000000000003|,['F1', 'F2', 'F5', 'F4', 'F3']|,[94, 165, 179, 154, 197, 175, 160, 19]|
APPROVED|,9|,R9P1|,38.36065573770492%|,13.609999999999998|,12.1|,['F4', 'F1', 'F5']|,[41, 177, 173, 194, 181, 23]|
APPROVED|,10|,R10P1|,26.28415300546448%|,11.94|,10.1|,['F3', 'F1']|,[62, 175, 191, 187, 85]|
APPROVED|,11|,R11P4|,24.557377049180324%|,14.33|,13.7|,['F3', 'F1']|,[77, 198, 185, 189, 187, 191, 146]|
APPROVED|,12|,R12P1|,35.1639344262295%|,14.340000000000002|,11.7|,['F1', 'F5', 'F2', 'F4']|,[28, 195, 178, 159, 168, 141]|
APPROVED|,13|,R13P1|,31.83606557377049%|,19.06|,14.0|,['F2', 'F5', 'F3', 'F1']|,[116, 193, 184, 154, 179, 152, 18]|
APPROVED|,14|,R14P1|,48.36065573770492%|,7.549999999999999|,7.1|,['F3', 'F4']|,[83, 191, 178, 130]|
APPROVED|,15|,R15P1|,29.23497267759563%|,11.44|,9.9|,['F1', 'F2', 'F4', 'F5', 'F3']|,[136, 163, 184, 186, 14]|
APPROVED|,16|,R16P3|,30.92896174863387%|,15.98|,17.5|,['F3', 'F2', 'F4']|,[112, 163, 191, 175, 197, 176, 190, 104]|
APPROVED|,17|,R17P1|,19.442622950819672%|,14.43|,15.299999999999999|,['F5', 'F3', 'F4', 'F1']|,[18, 152, 190, 176, 181, 189, 64]|
APPROVED|,18|,R18P4|,29.08196721311475%|,16.5|,14.299999999999999|,['F5', 'F3', 'F2']|,[19, 160, 175, 191, 163, 184, 70]|
APPROVED|,19|,R19P3|,31.245901639344257%|,14.789999999999997|,14.799999999999999|,['F1', 'F5', 'F4', 'F3']|,[25, 176, 197, 175, 191, 163, 112]|
APPROVED|,20|,R20P1|,35.16393442622951%|,15.750000000000002|,12.6|,['F4']|,[109, 182, 153, 151, 161, 39]|
APPROVED|,21|,R21P1|,44.01639344262295%|,15.129999999999999|,12.100000000000001|,['F3', 'F4', 'F2', 'F5', 'F1']|,[118, 200, 157, 187, 191, 83]|
APPROVED|,22|,R22P1|,44.863387978142065%|,16.470000000000002|,16.8|,['F3', 'F2', 'F4', 'F5']|,[55, 171, 181, 196, 158, 164, 199, 35]|
APPROVED|,23|,R23P1|,49.562841530054634%|,12.870000000000001|,9.6|,['F4', 'F2', 'F1', 'F5', 'F3']|,[101, 173, 194, 171, 55]|
APPROVED|,24|,R24P1|,35.18032786885245%|,14.360000000000001|,14.2|,['F1', 'F5', 'F3', 'F4', 'F2']|,[104, 190, 166, 200, 170, 184, 32]|
APPROVED|,25|,R25P1|,32.45901639344262%|,11.94|,12.4|,['F5', 'F2']|,[148, 157, 187, 191, 163, 112]|
APPROVED|,26|,R26P1|,28.098360655737704%|,14.12|,14.0|,['F4', 'F3']|,[34, 183, 180, 154, 179, 178, 7]|
APPROVED|,27|,R27P1|,30.0%|,17.0|,12.3|,['F1', 'F4', 'F2']|,[105, 151, 153, 182, 198, 77]|
APPROVED|,28|,R28P1|,35.13661202185792%|,9.8|,10.299999999999999|,['F4', 'F1', 'F3']|,[15, 156, 167, 166, 108]|
APPROVED|,29|,R29P2|,39.83606557377048%|,13.23|,12.200000000000001|,['F4', 'F5']|,[31, 175, 197, 176, 196, 88]|
APPROVED|,30|,R30P1|,35.90163934426229%|,15.750000000000002|,12.2|,['F5', 'F2', 'F4', 'F1', 'F3']|,[97, 199, 164, 169, 177, 41]|
APPROVED|,31|,R31P1|,53.49726775956284%|,9.93|,10.2|,['F5', 'F3']|,[42, 153, 158, 164, 117]|
APPROVED|,32|,R32P1|,35.409836065573764%|,14.909999999999998|,12.0|,['F3', 'F1', 'F5']|,[78, 192, 186, 177, 167, 95]|
APPROVED|,33|,R33P1|,28.295081967213108%|,14.099999999999998|,14.8|,['F1']|,[29, 172, 159, 178, 179, 158, 48]|
APPROVED|,34|,R34P1|,44.26229508196721%|,16.15|,11.999999999999998|,['F3', 'F4', 'F2', 'F1', 'F5']|,[142, 158, 179, 178, 191, 75]|
APPROVED|,35|,R35P1|,36.12021857923497%|,15.76|,10.000000000000002|,['F5', 'F4', 'F1', 'F2', 'F3']|,[67, 198, 192, 186, 51]|
APPROVED|,36|,R36P2|,30.0%|,12.43|,12.400000000000002|,['F4', 'F1']|,[44, 195, 182, 153, 152, 115]|
APPROVED|,37|,R37P1|,38.1311475409836%|,18.3|,14.3|,['F3', 'F4', 'F1', 'F5', 'F2']|,[139, 177, 169, 164, 158, 188, 150]|
APPROVED|,38|,R38P1|,41.557377049180324%|,12.260000000000002|,13.0|,['F2', 'F3']|,[16, 188, 158, 153, 182, 147]|
APPROVED|,39|,R39P3|,31.245901639344257%|,13.24|,14.3|,['F4', 'F2', 'F1', 'F5', 'F3']|,[33, 186, 162, 185, 189, 157, 148]|
APPROVED|,40|,R40P1|,34.8087431693989%|,10.979999999999999|,9.5|,['F3', 'F4']|,[44, 195, 178, 191, 83]|
APPROVED|,41|,R41P3|,39.2896174863388%|,22.69|,16.8|,['F5', 'F2', 'F4', 'F1', 'F3']|,[116, 193, 162, 171, 160, 175, 161, 61]|
APPROVED|,42|,R42P1|,39.07103825136611%|,11.25|,9.9|,['F5']|,[134, 194, 182, 195, 44]|
APPROVED|,43|,R43P1|,36.12021857923497%|,11.1|,9.799999999999999|,['F2', 'F1', 'F4', 'F5']|,[144, 187, 191, 178, 7]|
APPROVED|,44|,R44P1|,34.19672131147541%|,14.370000000000001|,13.9|,['F5']|,[75, 191, 175, 197, 154, 180, 135]|
APPROVED|,45|,R45P1|,41.36612021857923%|,16.0|,10.4|,['F1', 'F5', 'F4', 'F3', 'F2']|,[60, 151, 153, 158, 40]|
APPROVED|,46|,R46P1|,42.677595628415304%|,10.02|,9.299999999999999|,['F1']|,[33, 186, 184, 193, 122]|
APPROVED|,47|,R47P2|,29.508196721311474%|,18.880000000000003|,11.1|,['F3', 'F5', 'F1', 'F4', 'F2']|,[149, 184, 170, 168, 159, 24]|
APPROVED|,48|,R48P2|,36.950819672131146%|,13.990000000000002|,14.799999999999999|,['F4', 'F2', 'F5', 'F3', 'F1']|,[40, 158, 164, 170, 184, 163, 136]|
APPROVED|,49|,R49P1|,36.448087431693985%|,7.2299999999999995|,10.3|,['F4', 'F5']|,[23, 181, 194, 156, 15]|
APPROVED|,50|,R50P1|,36.639344262295076%|,12.579999999999998|,11.900000000000002|,['F1', 'F3', 'F5']|,[13, 195, 182, 194, 171, 128]|
APPROVED|,51|,R51P3|,36.55737704918033%|,15.329999999999998|,13.799999999999999|,['F1', 'F3', 'F4', 'F2', 'F5']|,[82, 168, 185, 189, 181, 196, 89]|
APPROVED|,52|,R52P4|,29.94535519125683%|,17.37|,16.5|,['F3', 'F5', 'F1', 'F4', 'F2']|,[140, 180, 154, 179, 152, 153, 182, 132]|
APPROVED|,53|,R53P1|,32.704918032786885%|,10.04|,12.4|,['F5', 'F2']|,[26, 197, 176, 190, 182, 132]|
APPROVED|,54|,R54P1|,26.6120218579235%|,8.510000000000002|,10.200000000000001|,['F4', 'F1']|,[15, 156, 167, 162, 90]|
APPROVED|,55|,R55P1|,45.24590163934427%|,16.2|,11.399999999999999|,['F2', 'F3']|,[122, 193, 184, 186, 178, 7]|
APPROVED|,56|,R56P1|,49.91803278688524%|,11.56|,12.299999999999999|,['F4', 'F5', 'F3', 'F1']|,[107, 156, 174, 168, 170, 36]|
APPROVED|,57|,R57P7|,32.240437158469945%|,14.669999999999996|,16.9|,['F1', 'F2']|,[136, 163, 191, 178, 195, 182, 190, 145]|
APPROVED|,58|,R58P1|,12.049180327868852%|,9.629999999999999|,11.8|,['F5']|,[24, 159, 172, 185, 162, 90]|
APPROVED|,59|,R59P1|,33.213114754098356%|,16.080000000000002|,13.9|,['F1', 'F4', 'F2', 'F5', 'F3']|,[81, 166, 167, 162, 171, 160, 138]|
APPROVED|,60|,R60P3|,36.502732240437155%|,11.01|,16.900000000000002|,['F3', 'F5', 'F4']|,[114, 189, 181, 196, 158, 164, 183, 34]|
APPROVED|,61|,R61P1|,43.66120218579235%|,9.290000000000001|,10.2|,['F5']|,[129, 200, 155, 156, 107]|
APPROVED|,62|,R62P1|,31.442622950819665%|,15.579999999999998|,15.000000000000002|,['F5', 'F4', 'F1', 'F3', 'F2']|,[43, 169, 164, 158, 179, 165, 94]|
APPROVED|,63|,R63P1|,45.40983606557377%|,11.26|,14.7|,['F3', 'F4', 'F1']|,[68, 174, 156, 194, 173, 169, 43]|
APPROVED|,64|,R64P1|,53.11475409836065%|,13.149999999999997|,11.6|,['F2', 'F5', 'F4', 'F1', 'F3']|,[68, 174, 168, 170, 199, 35]|
APPROVED|,65|,R65P1|,19.071038251366122%|,13.25|,9.1|,['F2', 'F1']|,[70, 184, 154, 179, 86]|
APPROVED|,66|,R66P2|,27.704918032786885%|,14.490000000000002|,13.5|,['F5', 'F2', 'F1', 'F4']|,[79, 162, 193, 184, 154, 180, 140]|
APPROVED|,67|,R67P1|,38.85245901639344%|,11.55|,12.4|,['F3', 'F4', 'F2', 'F1']|,[23, 181, 196, 158, 179, 111]|
APPROVED|,68|,R68P1|,32.622950819672134%|,10.03|,8.100000000000001|,['F2', 'F3']|,[22, 160, 187, 144]|
APPROVED|,69|,R69P1|,37.759562841530055%|,10.71|,10.4|,['F2', 'F3', 'F1', 'F4', 'F5']|,[109, 182, 194, 181, 11]|
APPROVED|,70|,R70P1|,28.52459016393442%|,15.61|,11.599999999999998|,['F3', 'F5', 'F4', 'F2', 'F1']|,[59, 176, 197, 154, 184, 149]|
APPROVED|,71|,R71P1|,37.4863387978142%|,18.299999999999997|,17.1|,['F1', 'F4', 'F5']|,[96, 151, 153, 152, 190, 166, 200, 8]|
APPROVED|,72|,R72P1|,46.284153005464475%|,12.649999999999999|,9.799999999999999|,['F2', 'F3', 'F1']|,[134, 194, 173, 169, 87]|
APPROVED|,73|,R73P2|,47.70491803278688%|,15.040000000000001|,12.7|,['F4', 'F5']|,[77, 198, 192, 196, 158, 40]|
APPROVED|,74|,R74P2|,46.39344262295082%|,15.26|,13.700000000000001|,['F5', 'F1', 'F3']|,[27, 173, 177, 186, 178, 191, 83]|
APPROVED|,75|,R75P2|,9.21311475409836%|,9.790000000000001|,14.500000000000002|,['F5', 'F2', 'F4', 'F1', 'F3']|,[11, 181, 189, 185, 172, 159, 63]|
APPROVED|,76|,R76P1|,49.89071038251367%|,14.879999999999999|,9.4|,['F4', 'F5', 'F1', 'F2', 'F3']|,[49, 177, 173, 194, 134]|
DENIED|,77|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F5', 'F1']|,src=1|, dest=100|
APPROVED|,78|,R78P1|,21.885245901639344%|,12.53|,12.4|,['F3', 'F5']|,[66, 197, 176, 192, 195, 28]|
APPROVED|,79|,R79P1|,44.97267759562841%|,10.299999999999999|,10.5|,['F4', 'F1', 'F2', 'F5']|,[15, 156, 194, 171, 57]|
APPROVED|,80|,R80P1|,34.39344262295082%|,16.91|,14.9|,['F3', 'F5']|,[145, 190, 152, 153, 151, 161, 39]|
APPROVED|,81|,R81P1|,31.147540983606557%|,9.93|,7.4|,['F3', 'F1']|,[7, 178, 195, 44]|
DENIED|,82|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3', 'F5']|,src=106|, dest=100|
APPROVED|,83|,R83P2|,31.584699453551913%|,17.709999999999997|,16.8|,['F4']|,[63, 159, 178, 179, 158, 153, 151, 60]|
APPROVED|,84|,R84P1|,72.29508196721311%|,7.15|,5.2|,['F2', 'F3']|,[118, 200, 129]|
APPROVED|,85|,R85P1|,32.70491803278688%|,12.38|,12.3|,['F1']|,[113, 181, 189, 157, 200, 8]|
DENIED|,86|,NONE|,NONE|,0|,0|,['F1']|,src=137|, dest=60|
DENIED|,87|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F3', 'F1']|,src=134|, dest=42|
DENIED|,88|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F4', 'F1', 'F3']|,src=113|, dest=75|
DENIED|,89|,NONE|,NONE|,0|,0|,['F2']|,src=68|, dest=62|
DENIED|,90|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F2']|,src=146|, dest=78|
DENIED|,91|,NONE|,NONE|,0|,0|,['F3', 'F1']|,src=140|, dest=112|
APPROVED|,92|,R92P1|,39.39890710382514%|,13.72|,9.5|,['F1', 'F2']|,[67, 198, 192, 196, 127]|
APPROVED|,93|,R93P1|,39.70491803278688%|,16.7|,14.3|,['F3', 'F5']|,[138, 160, 171, 194, 182, 195, 28]|
APPROVED|,94|,R94P1|,31.442622950819665%|,14.959999999999999|,14.4|,['F5', 'F3']|,[87, 169, 164, 158, 179, 165, 137]|
DENIED|,95|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3']|,src=112|, dest=111|
APPROVED|,96|,R96P1|,24.97267759562841%|,8.93|,9.700000000000001|,['F1']|,[79, 162, 185, 198, 46]|
APPROVED|,97|,R97P1|,38.91803278688525%|,15.43|,13.999999999999998|,['F4', 'F1']|,[142, 158, 179, 154, 184, 193, 116]|
DENIED|,98|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F1', 'F5']|,src=87|, dest=48|
APPROVED|,99|,R99P1|,37.759562841530055%|,10.969999999999999|,9.4|,['F1']|,[32, 184, 170, 168, 82]|
DENIED|,100|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F1', 'F4']|,src=49|, dest=104|
APPROVED|,101|,R101P1|,34.0983606557377%|,8.540000000000001|,7.9|,['F1', 'F4', 'F2', 'F3']|,[99, 152, 190, 104]|
APPROVED|,102|,R102P1|,40.10928961748634%|,18.73|,16.2|,['F4', 'F3', 'F1', 'F2', 'F5']|,[34, 183, 164, 170, 168, 185, 198, 77]|
APPROVED|,103|,R103P2|,22.590163934426226%|,17.8|,13.6|,['F1', 'F5', 'F4', 'F3']|,[70, 184, 193, 162, 185, 189, 64]|
APPROVED|,104|,R104P2|,35.57377049180327%|,14.93|,14.600000000000001|,['F3', 'F2', 'F1', 'F4']|,[51, 186, 177, 169, 164, 183, 103]|
APPROVED|,105|,R105P1|,15.136612021857923%|,10.139999999999999|,10.200000000000001|,['F5', 'F1']|,[113, 181, 171, 162, 90]|
APPROVED|,106|,R106P1|,46.47540983606557%|,15.980000000000002|,11.9|,['F4', 'F1', 'F2', 'F3', 'F5']|,[8, 200, 157, 187, 160, 138]|
APPROVED|,107|,R107P1|,31.229508196721305%|,15.790000000000001|,11.899999999999999|,['F2', 'F3']|,[78, 192, 186, 177, 169, 87]|
APPROVED|,108|,R108P1|,38.52459016393443%|,8.97|,7.4|,['F4', 'F3', 'F1', 'F5', 'F2']|,[79, 162, 193, 116]|
APPROVED|,109|,R109P1|,59.01639344262295%|,11.569999999999999|,12.6|,['F4', 'F1', 'F2']|,[134, 194, 156, 174, 168, 82]|
APPROVED|,110|,R110P1|,30.98360655737704%|,15.16|,11.7|,['F4', 'F3', 'F2', 'F1', 'F5']|,[140, 180, 154, 197, 188, 16]|
APPROVED|,111|,R111P1|,23.333333333333336%|,13.17|,9.5|,['F2', 'F5', 'F4', 'F3', 'F1']|,[20, 178, 179, 165, 137]|
APPROVED|,112|,R112P1|,34.8087431693989%|,10.850000000000001|,9.0|,['F4', 'F2', 'F5', 'F3']|,[56, 166, 167, 177, 49]|
APPROVED|,113|,R113P1|,42.2622950819672%|,17.740000000000002|,14.2|,['F4', 'F1', 'F5', 'F3', 'F2']|,[53, 189, 157, 200, 170, 164, 76]|
DENIED|,114|,NONE|,NONE|,0|,0|,['F1']|,src=105|, dest=84|
APPROVED|,115|,R115P2|,34.69945355191257%|,20.08|,17.200000000000003|,['F5', 'F3', 'F2', 'F4', 'F1']|,[138, 160, 175, 197, 176, 190, 152, 115]|
APPROVED|,116|,R116P1|,49.83606557377049%|,9.23|,7.9|,['F5', 'F2', 'F3']|,[65, 155, 200, 8]|
APPROVED|,117|,R117P2|,50.32786885245901%|,13.48|,14.8|,['F3']|,[6, 173, 194, 156, 174, 197, 66]|
DENIED|,118|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2', 'F1', 'F4']|,src=102|, dest=101|
APPROVED|,119|,R119P1|,7.267759562841531%|,8.209999999999999|,10.0|,['F4', 'F5', 'F2']|,[23, 181, 189, 187, 144]|
APPROVED|,120|,R120P1|,44.26229508196721%|,12.639999999999999|,12.600000000000001|,['F5', 'F4', 'F2']|,[142, 158, 196, 181, 171, 57]|
DENIED|,121|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F4']|,src=82|, dest=113|
APPROVED|,122|,R122P1|,9.344262295081966%|,7.030000000000001|,5.0|,['F3', 'F4', 'F5']|,[47, 179, 86]|
APPROVED|,123|,R123P1|,24.262295081967217%|,9.16|,7.6000000000000005|,['F2', 'F4']|,[71, 192, 198, 77]|
APPROVED|,124|,R124P1|,47.70491803278688%|,12.32|,12.2|,['F4', 'F5', 'F3', 'F2', 'F1']|,[132, 182, 194, 171, 160, 19]|
DENIED|,125|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F1', 'F2']|,src=82|, dest=124|
APPROVED|,126|,R126P1|,39.01639344262295%|,8.65|,7.6|,['F3']|,[113, 181, 194, 74]|
DENIED|,127|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=135|, dest=19|
DENIED|,128|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3', 'F1']|,src=3|, dest=39|
APPROVED|,129|,R129P2|,32.213114754098356%|,12.03|,12.0|,['F1']|,[112, 163, 191, 178, 179, 47]|
APPROVED|,130|,R130P1|,42.349726775956285%|,10.54|,9.8|,['F5']|,[129, 200, 157, 189, 64]|
DENIED|,131|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=100|, dest=54|
APPROVED|,132|,R132P1|,30.737704918032787%|,12.910000000000002|,12.3|,['F4', 'F2']|,[50, 155, 156, 198, 185, 1]|
