DATASET=TINY,TYPE=WITH_FAULT_TOLERANCE,NODES=42,LINKS=63,REQUESTS=100
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
237,13,17.1110970464135,14.967088607594937,38.37856269989493%,7.345991561181434,[39.165, 53.165],245.335
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
APPROVED|,1|,R1P1|,37.58782201405152%|,23.2|,19.6|,['F4']|,[56, 814, 837, 936, 994, 872, 953, 945, 578]|
APPROVED|,2|,R2P1|,46.47540983606556%|,14.149999999999999|,12.299999999999999|,['F2', 'F5']|,[303, 876, 869, 966, 851, 201]|
APPROVED|,3|,R3P1|,33.80327868852459%|,19.080000000000002|,14.2|,['F1']|,[64, 816, 883, 933, 926, 944, 574]|
APPROVED|,4|,R4P2|,35.18032786885246%|,15.340000000000003|,13.7|,['F3', 'F5', 'F2', 'F1']|,[63, 816, 883, 941, 877, 973, 691]|
APPROVED|,5|,R5P1|,36.17486338797814%|,18.96|,16.4|,['F3', 'F2']|,[505, 927, 849, 812, 892, 854, 880, 318]|
APPROVED|,6|,R6P1|,36.1639344262295%|,18.700000000000003|,14.0|,['F2', 'F5', 'F1', 'F4', 'F3']|,[748, 987, 856, 865, 824, 893, 372]|
APPROVED|,7|,R7P1|,39.70491803278688%|,20.67|,13.999999999999998|,['F3', 'F4', 'F2', 'F1']|,[128, 832, 847, 971, 819, 841, 162]|
APPROVED|,8|,R8P2|,57.80327868852459%|,17.18|,14.299999999999999|,['F2', 'F1', 'F4', 'F5']|,[369, 893, 824, 932, 898, 943, 572]|
APPROVED|,9|,R9P1|,45.01639344262294%|,15.789999999999997|,14.4|,['F5', 'F1']|,[386, 897, 923, 962, 875, 873, 290]|
APPROVED|,10|,R10P1|,50.8743169398907%|,8.14|,10.0|,['F5', 'F1', 'F3']|,[714, 979, 825, 810, 39]|
APPROVED|,11|,R11P1|,46.47540983606557%|,13.700000000000003|,11.9|,['F4', 'F3', 'F5', 'F2']|,[378, 895, 969, 910, 996, 784]|
APPROVED|,12|,R12P1|,31.049180327868847%|,14.480000000000002|,14.0|,['F1', 'F4', 'F5', 'F3', 'F2']|,[229, 858, 954, 874, 804, 881, 323]|
APPROVED|,13|,R13P2|,35.967213114754095%|,14.3|,13.299999999999999|,['F4', 'F5', 'F3', 'F1']|,[136, 834, 866, 975, 859, 992, 766]|
APPROVED|,14|,R14P1|,33.71584699453551%|,19.31|,16.1|,['F4', 'F3', 'F5', 'F2']|,[9, 803, 958, 990, 805, 841, 950, 598]|
APPROVED|,15|,R15P1|,43.62997658079625%|,18.910000000000004|,18.4|,['F4', 'F3', 'F2']|,[277, 870, 905, 894, 919, 843, 832, 943, 571]|
APPROVED|,16|,R16P1|,29.78142076502732%|,17.479999999999997|,16.599999999999998|,['F2']|,[345, 887, 852, 991, 918, 999, 823, 92]|
APPROVED|,17|,R17P3|,49.95316159250585%|,14.739999999999998|,17.900000000000002|,['F3', 'F1', 'F4', 'F2']|,[490, 923, 974, 834, 868, 899, 924, 969, 673]|
APPROVED|,18|,R18P4|,39.55503512880562%|,20.700000000000003|,17.2|,['F1', 'F5']|,[730, 983, 805, 821, 924, 899, 868, 834, 134]|
APPROVED|,19|,R19P1|,28.469945355191257%|,20.709999999999997|,15.4|,['F3', 'F5', 'F2']|,[195, 849, 896, 973, 877, 901, 938, 551]|
APPROVED|,20|,R20P1|,35.68306010928961%|,19.83|,16.6|,['F2', 'F4']|,[485, 922, 870, 905, 982, 950, 810, 40]|
APPROVED|,21|,R21P2|,42.26229508196721%|,15.920000000000002|,14.600000000000003|,['F3', 'F1', 'F4', 'F5']|,[430, 908, 913, 847, 832, 995, 779]|
APPROVED|,22|,R22P1|,36.17486338797814%|,17.790000000000003|,15.999999999999998|,['F1', 'F5']|,[279, 870, 861, 991, 918, 999, 830, 117]|
APPROVED|,23|,R23P1|,62.213114754098356%|,15.66|,12.400000000000002|,['F5', 'F4']|,[662, 966, 869, 974, 964, 654]|
APPROVED|,24|,R24P1|,45.51912568306011%|,20.500000000000004|,16.299999999999997|,['F3']|,[161, 841, 819, 971, 847, 832, 943, 571]|
APPROVED|,25|,R25P1|,35.57377049180328%|,15.28|,14.599999999999998|,['F5']|,[522, 931, 1000, 837, 936, 926, 504]|
APPROVED|,26|,R26P3|,40.928961748633874%|,14.700000000000001|,16.099999999999998|,['F5']|,[44, 811, 815, 806, 871, 882, 957, 625]|
APPROVED|,27|,R27P1|,31.83606557377049%|,16.3|,13.9|,['F1', 'F2', 'F5', 'F3']|,[105, 827, 973, 877, 901, 922, 486]|
APPROVED|,28|,R28P1|,31.83606557377049%|,16.14|,14.7|,['F3', 'F1']|,[795, 999, 823, 827, 997, 809, 33]|
APPROVED|,29|,R29P1|,48.754098360655746%|,14.169999999999998|,14.000000000000002|,['F4', 'F5', 'F1', 'F3']|,[702, 976, 957, 955, 904, 945, 577]|
APPROVED|,30|,R30P4|,29.016393442622952%|,23.34|,17.9|,['F4', 'F3', 'F5', 'F1']|,[266, 867, 912, 885, 942, 929, 815, 806, 23]|
APPROVED|,31|,R31P1|,47.950819672131146%|,16.36|,11.7|,['F3', 'F1']|,[9, 803, 958, 815, 806, 24]|
APPROVED|,32|,R32P7|,28.59484777517564%|,20.11|,18.700000000000003|,['F2', 'F1', 'F3', 'F5']|,[362, 891, 996, 965, 848, 836, 977, 926, 503]|
APPROVED|,33|,R33P1|,38.46994535519126%|,18.209999999999997|,16.400000000000002|,['F5', 'F4', 'F1', 'F3', 'F2']|,[246, 862, 804, 881, 976, 933, 883, 331]|
APPROVED|,34|,R34P2|,39.13348946135832%|,18.95|,18.499999999999996|,['F2']|,[643, 961, 976, 881, 852, 887, 855, 916, 464]|
APPROVED|,35|,R35P3|,42.89617486338798%|,15.250000000000002|,16.8|,['F5']|,[237, 860, 817, 956, 864, 957, 976, 704]|
APPROVED|,36|,R36P1|,52.18579234972677%|,13.42|,9.899999999999999|,['F5']|,[210, 853, 962, 875, 300]|
APPROVED|,37|,R37P1|,32.73224043715847%|,16.479999999999997|,16.5|,['F3', 'F1', 'F4', 'F2', 'F5']|,[795, 999, 830, 985, 895, 820, 929, 513]|
APPROVED|,38|,R38P1|,40.10928961748634%|,18.52|,16.3|,['F2']|,[724, 981, 822, 946, 818, 928, 878, 310]|
APPROVED|,39|,R39P1|,26.327868852459012%|,16.25|,13.6|,['F1', 'F2']|,[119, 830, 812, 849, 896, 973, 689]|
APPROVED|,40|,R40P1|,35.02732240437158%|,14.75|,16.5|,['F2']|,[545, 937, 905, 894, 919, 843, 933, 531]|
APPROVED|,41|,R41P1|,36.666666666666664%|,16.14|,16.5|,['F5', 'F1']|,[227, 857, 823, 827, 973, 877, 885, 339]|
APPROVED|,42|,R42P3|,29.578454332552695%|,21.91|,18.900000000000002|,['F2', 'F4', 'F3', 'F5', 'F1']|,[581, 946, 816, 893, 867, 960, 968, 906, 423]|
APPROVED|,43|,R43P1|,34.42622950819672%|,16.43|,11.399999999999999|,['F5', 'F4']|,[555, 939, 849, 812, 892, 365]|
