requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;104;19;['F4', 'F1', 'F5', 'F3'];13;45.0
2;105;214;['F1', 'F3', 'F2', 'F4', 'F5'];15;45.0
3;7;157;['F5', 'F4', 'F2', 'F3'];14;45.0
4;108;258;['F4', 'F2', 'F1', 'F3', 'F5'];15;45.0
5;142;136;['F3', 'F2'];5;65.0
6;242;101;['F1', 'F5', 'F3'];9;45.0
7;182;39;['F1', 'F3'];4;65.0
8;141;73;['F4', 'F1', 'F5'];10;45.0
9;207;200;['F1', 'F4'];5;55.00000000000001
10;1;164;['F4', 'F3', 'F5', 'F2'];14;45.0
11;275;15;['F1', 'F3', 'F4'];8;55.00000000000001
12;84;162;['F2', 'F5'];7;45.0
13;235;58;['F2', 'F3'];5;65.0
14;211;111;['F2', 'F1'];3;75.0
15;219;174;['F2', 'F1', 'F5'];8;45.0
16;240;19;['F2'];2;75.0
17;40;1;['F2', 'F1', 'F3', 'F5', 'F4'];15;45.0
18;192;263;['F3', 'F4', 'F5', 'F2'];14;45.0
19;271;143;['F3', 'F4', 'F2'];9;55.00000000000001
20;284;184;['F3', 'F5'];8;45.0
21;284;10;['F5'];5;45.0
22;208;77;['F3'];3;65.0
23;91;59;['F4', 'F1', 'F5'];10;45.0
24;288;277;['F2', 'F5'];7;45.0
25;206;67;['F5'];5;45.0
26;82;211;['F5', 'F2', 'F4'];11;45.0
27;127;126;['F5', 'F1', 'F4', 'F2', 'F3'];15;45.0
28;112;1;['F1', 'F2', 'F4', 'F3', 'F5'];15;45.0
29;101;252;['F3'];3;65.0
30;161;209;['F1'];1;85.0
31;158;290;['F1', 'F2', 'F5'];8;45.0
32;19;82;['F5', 'F2'];7;45.0
33;158;292;['F2', 'F1'];3;75.0
34;152;109;['F4'];4;55.00000000000001
35;200;217;['F2', 'F5'];7;45.0
36;268;72;['F1'];1;85.0
37;284;132;['F5', 'F3', 'F1', 'F4', 'F2'];15;45.0
38;99;257;['F2', 'F4', 'F5', 'F3'];14;45.0
39;289;142;['F2'];2;75.0
40;141;99;['F3'];3;65.0
41;155;231;['F5', 'F3'];8;45.0
42;260;70;['F5'];5;45.0
43;4;147;['F1', 'F2', 'F3'];6;65.0
44;219;63;['F2', 'F4'];6;55.00000000000001
45;201;210;['F5'];5;45.0
46;24;182;['F4', 'F1'];5;55.00000000000001
47;173;227;['F4', 'F5', 'F2', 'F1'];12;45.0
48;50;238;['F5', 'F2', 'F1', 'F4', 'F3'];15;45.0
49;274;261;['F2', 'F1', 'F5'];8;45.0
50;54;160;['F1', 'F5', 'F4', 'F3', 'F2'];15;45.0
51;27;114;['F4', 'F5', 'F1'];10;45.0
52;180;204;['F3', 'F1', 'F4', 'F5'];13;45.0
53;80;60;['F3', 'F4', 'F2'];9;55.00000000000001
54;230;298;['F1', 'F5'];6;45.0
55;114;120;['F3', 'F2'];5;65.0
56;39;42;['F4', 'F2', 'F5', 'F3', 'F1'];15;45.0
57;145;28;['F2', 'F4', 'F5'];11;45.0
58;186;162;['F4', 'F1'];5;55.00000000000001
59;161;248;['F5', 'F1', 'F2'];8;45.0
60;264;9;['F3', 'F2', 'F5', 'F4', 'F1'];15;45.0
61;194;91;['F2', 'F1', 'F3', 'F5', 'F4'];15;45.0
62;225;173;['F5', 'F4', 'F2', 'F3', 'F1'];15;45.0
63;76;62;['F3', 'F2', 'F1'];6;65.0
64;125;278;['F1', 'F4', 'F2', 'F5'];12;45.0
65;74;132;['F4', 'F2', 'F5', 'F3', 'F1'];15;45.0
66;5;41;['F3'];3;65.0
67;104;258;['F2', 'F4', 'F1', 'F5', 'F3'];15;45.0
68;98;247;['F1', 'F5', 'F3', 'F4', 'F2'];15;45.0
69;129;62;['F2', 'F5', 'F1', 'F3'];11;45.0
70;132;164;['F3', 'F2', 'F4'];9;55.00000000000001
71;170;212;['F1', 'F4', 'F2', 'F3', 'F5'];15;45.0
72;125;151;['F2', 'F1'];3;75.0
73;120;270;['F3', 'F1'];4;65.0
74;112;126;['F1'];1;85.0
75;206;67;['F3', 'F5'];8;45.0
76;269;257;['F4', 'F1'];5;55.00000000000001
77;108;221;['F1', 'F2', 'F3', 'F4', 'F5'];15;45.0
78;69;63;['F3'];3;65.0
79;130;188;['F5', 'F3', 'F2', 'F4', 'F1'];15;45.0
80;198;77;['F3'];3;65.0
81;105;186;['F1', 'F3', 'F4'];8;55.00000000000001
82;143;218;['F1', 'F5'];6;45.0
83;246;10;['F1', 'F4', 'F2', 'F5'];12;45.0
84;59;78;['F5', 'F2', 'F3'];10;45.0
85;232;107;['F2', 'F3'];5;65.0
86;77;60;['F2', 'F1', 'F4'];7;55.00000000000001
87;260;17;['F3', 'F1', 'F4', 'F2'];10;55.00000000000001
88;271;3;['F1', 'F5'];6;45.0
89;163;80;['F1', 'F5', 'F3', 'F2'];11;45.0
90;42;100;['F2', 'F4', 'F5', 'F1'];12;45.0
91;151;215;['F2', 'F1', 'F4', 'F3', 'F5'];15;45.0
92;229;80;['F3', 'F4', 'F1'];8;55.00000000000001
93;154;223;['F5', 'F1', 'F2', 'F4'];12;45.0
94;222;7;['F3', 'F4'];7;55.00000000000001
95;153;117;['F3', 'F4', 'F5'];12;45.0
96;295;58;['F4', 'F2', 'F3'];9;55.00000000000001
97;151;60;['F4'];4;55.00000000000001
98;157;184;['F3', 'F1', 'F4', 'F5', 'F2'];15;45.0
99;97;147;['F1', 'F2'];3;75.0
100;112;195;['F4', 'F5', 'F3'];12;45.0
101;66;75;['F3', 'F4', 'F5', 'F2'];14;45.0
102;267;128;['F5', 'F1', 'F4', 'F2', 'F3'];15;45.0
103;198;18;['F3'];3;65.0
104;32;133;['F5', 'F2'];7;45.0
105;290;110;['F2', 'F1', 'F5', 'F3'];11;45.0
106;135;132;['F3'];3;65.0
107;211;273;['F4', 'F5', 'F2', 'F3', 'F1'];15;45.0
