requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;158;111;['F5', 'F1', 'F4', 'F2', 'F3'];15;0.45
2;39;172;['F5'];5;0.45
3;173;129;['F4', 'F3', 'F2', 'F1'];10;0.55
4;217;235;['F1', 'F5', 'F4'];10;0.45
5;238;102;['F5'];5;0.45
6;48;94;['F3', 'F4', 'F5', 'F2'];14;0.45
7;124;96;['F2', 'F1', 'F5', 'F3'];11;0.45
8;205;211;['F4', 'F3', 'F1', 'F5'];13;0.45
9;121;62;['F4', 'F5'];9;0.45
10;75;158;['F2', 'F1', 'F4', 'F5'];12;0.45
11;164;126;['F4'];4;0.55
12;107;229;['F5', 'F1'];6;0.45
13;52;143;['F5', 'F1', 'F3', 'F2'];11;0.45
14;240;207;['F3', 'F1', 'F4', 'F5'];13;0.45
15;71;223;['F3', 'F1', 'F2'];6;0.65
16;67;118;['F5'];5;0.45
17;295;278;['F4'];4;0.55
18;214;224;['F3', 'F4'];7;0.55
19;184;292;['F1', 'F4', 'F2'];7;0.55
20;139;185;['F1', 'F3', 'F5'];9;0.45
21;110;6;['F5', 'F2', 'F4', 'F3', 'F1'];15;0.45
22;255;62;['F5', 'F2', 'F1', 'F4', 'F3'];15;0.45
23;78;286;['F5', 'F1'];6;0.45
24;240;193;['F3', 'F2', 'F4', 'F5', 'F1'];15;0.45
25;137;250;['F3', 'F1'];4;0.65
26;135;8;['F2', 'F1', 'F3', 'F5'];11;0.45
27;252;293;['F2', 'F3', 'F4', 'F5'];14;0.45
28;233;177;['F4', 'F2', 'F3', 'F1'];10;0.55
29;75;285;['F3', 'F2'];5;0.65
30;237;283;['F5', 'F2', 'F1'];8;0.45
31;139;64;['F4', 'F5', 'F3'];12;0.45
32;134;199;['F3', 'F1', 'F5'];9;0.45
33;107;144;['F4', 'F1', 'F5'];10;0.45
34;120;11;['F2', 'F4', 'F1', 'F5'];12;0.45
35;228;156;['F5', 'F4', 'F3', 'F2', 'F1'];15;0.45
36;43;49;['F1', 'F5'];6;0.45
37;41;296;['F1', 'F4', 'F2', 'F5', 'F3'];15;0.45
38;157;1;['F5'];5;0.45
39;89;66;['F2', 'F1', 'F4', 'F3', 'F5'];15;0.45
40;187;284;['F5', 'F3', 'F1', 'F4'];13;0.45
41;265;7;['F1', 'F4', 'F2', 'F3'];10;0.55
42;106;74;['F2', 'F5', 'F4', 'F3'];14;0.45
43;203;140;['F3', 'F4'];7;0.55
44;210;53;['F2', 'F3', 'F4', 'F5'];14;0.45
45;131;130;['F4', 'F2', 'F1', 'F3'];10;0.55
46;48;78;['F3', 'F5'];8;0.45
47;284;219;['F4', 'F3', 'F2', 'F1'];10;0.55
48;245;225;['F2', 'F3'];5;0.65
49;117;273;['F1', 'F3'];4;0.65
50;210;137;['F3'];3;0.65
51;118;100;['F4', 'F5', 'F2', 'F1', 'F3'];15;0.45
52;287;300;['F4', 'F3'];7;0.55
53;282;270;['F5', 'F1', 'F2', 'F4', 'F3'];15;0.45
54;64;34;['F3', 'F2', 'F1'];6;0.65
55;222;257;['F5', 'F1', 'F2', 'F4'];12;0.45
56;178;182;['F5', 'F2', 'F4'];11;0.45
57;173;277;['F5', 'F2', 'F1', 'F4', 'F3'];15;0.45
58;198;205;['F2'];2;0.75
59;175;192;['F3', 'F5', 'F2'];10;0.45
60;250;285;['F2', 'F4'];6;0.55
61;11;164;['F5', 'F3', 'F2', 'F4', 'F1'];15;0.45
62;120;29;['F1'];1;0.85
63;189;72;['F2', 'F4', 'F3', 'F1', 'F5'];15;0.45
64;156;262;['F2', 'F3'];5;0.65
65;186;215;['F4', 'F3'];7;0.55
66;53;270;['F1', 'F2', 'F4', 'F5', 'F3'];15;0.45
67;76;261;['F1', 'F2'];3;0.75
68;212;241;['F2', 'F5', 'F1', 'F3', 'F4'];15;0.45
69;3;71;['F4', 'F2', 'F1', 'F3', 'F5'];15;0.45
70;34;222;['F5', 'F2', 'F1', 'F4', 'F3'];15;0.45
71;101;14;['F5'];5;0.45
72;154;8;['F5'];5;0.45
73;36;83;['F5', 'F1', 'F3'];9;0.45
74;131;176;['F3'];3;0.65
75;56;75;['F4', 'F1', 'F5'];10;0.45
76;262;171;['F3', 'F4', 'F2'];9;0.55
77;198;210;['F2', 'F4'];6;0.55
78;173;186;['F4'];4;0.55
79;186;291;['F2', 'F1'];3;0.75
80;67;215;['F3', 'F2'];5;0.65
81;13;176;['F2', 'F3', 'F5'];10;0.45
82;19;14;['F4', 'F2', 'F3'];9;0.55
83;53;259;['F2', 'F4'];6;0.55
84;38;28;['F1'];1;0.85
85;80;239;['F4'];4;0.55
86;107;166;['F4', 'F5', 'F1'];10;0.45
87;130;53;['F3', 'F1', 'F4', 'F5'];13;0.45
88;32;190;['F3', 'F5'];8;0.45
89;51;233;['F4', 'F3'];7;0.55
90;126;200;['F5', 'F2', 'F1'];8;0.45
91;3;83;['F5', 'F2'];7;0.45
92;71;98;['F3', 'F5', 'F2', 'F1'];11;0.45
93;49;54;['F4'];4;0.55
94;249;241;['F4', 'F1'];5;0.55
95;63;193;['F1', 'F5', 'F3', 'F2', 'F4'];15;0.45
96;199;129;['F4', 'F3', 'F5', 'F1'];13;0.45
97;266;96;['F3', 'F1', 'F2'];6;0.65
98;290;61;['F2', 'F3'];5;0.65
99;219;15;['F4', 'F3'];7;0.55
100;114;262;['F2', 'F5', 'F3'];10;0.45
101;213;18;['F3', 'F1', 'F5', 'F4'];13;0.45
102;166;291;['F4', 'F1', 'F2', 'F5'];12;0.45
103;52;208;['F4', 'F5', 'F2'];11;0.45
104;105;176;['F2', 'F1'];3;0.75
105;10;174;['F3', 'F2', 'F1'];6;0.65
106;156;209;['F5', 'F2'];7;0.45
107;52;250;['F1', 'F2', 'F5', 'F4', 'F3'];15;0.45
108;222;170;['F3', 'F2', 'F1'];6;0.65
109;101;294;['F2', 'F4', 'F3', 'F5'];14;0.45
110;162;67;['F3'];3;0.65
111;291;9;['F3', 'F2', 'F5'];10;0.45
112;261;12;['F3', 'F4', 'F5'];12;0.45
113;267;150;['F4'];4;0.55
114;146;238;['F5', 'F2'];7;0.45
115;266;169;['F1', 'F4', 'F2'];7;0.55
116;263;239;['F4', 'F5', 'F3', 'F1', 'F2'];15;0.45
117;145;114;['F1', 'F4', 'F3', 'F2', 'F5'];15;0.45
118;96;47;['F3', 'F1'];4;0.65
119;93;183;['F4', 'F1'];5;0.55
120;57;220;['F4', 'F3', 'F5', 'F1', 'F2'];15;0.45
121;246;254;['F3', 'F2', 'F4', 'F1', 'F5'];15;0.45
122;66;272;['F3'];3;0.65
123;180;278;['F2', 'F5'];7;0.45
