requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;185;294;['F3', 'F1', 'F2', 'F5'];11;45.0
2;223;17;['F3', 'F1', 'F4'];8;55.00000000000001
3;272;22;['F3', 'F1'];4;65.0
4;161;74;['F1'];1;85.0
5;263;296;['F4', 'F1', 'F5', 'F2'];12;45.0
6;277;111;['F1', 'F5', 'F4'];10;45.0
7;274;126;['F1', 'F4', 'F5'];10;45.0
8;12;160;['F2'];2;75.0
9;248;3;['F2', 'F3', 'F4', 'F5', 'F1'];15;45.0
10;247;153;['F4', 'F3'];7;55.00000000000001
11;12;262;['F1'];1;85.0
12;223;140;['F3', 'F5', 'F1', 'F2'];11;45.0
13;202;201;['F1', 'F5', 'F2', 'F3'];11;45.0
14;174;47;['F3', 'F5', 'F2', 'F1', 'F4'];15;45.0
15;256;255;['F1', 'F2', 'F5', 'F3', 'F4'];15;45.0
16;33;88;['F3', 'F4', 'F2'];9;55.00000000000001
17;17;19;['F2', 'F1', 'F4', 'F5'];12;45.0
18;30;185;['F3', 'F5'];8;45.0
19;10;247;['F2', 'F1', 'F4', 'F3'];10;55.00000000000001
20;223;247;['F4', 'F3', 'F1', 'F5', 'F2'];15;45.0
21;114;161;['F5', 'F2'];7;45.0
22;201;143;['F4', 'F1', 'F3', 'F5', 'F2'];15;45.0
23;146;28;['F3', 'F2', 'F4'];9;55.00000000000001
24;165;126;['F1', 'F4', 'F2', 'F5'];12;45.0
25;202;150;['F5', 'F2', 'F4', 'F1', 'F3'];15;45.0
26;261;123;['F2', 'F1'];3;75.0
27;48;257;['F1', 'F2', 'F3'];6;65.0
28;167;9;['F5', 'F2'];7;45.0
29;25;105;['F2', 'F1', 'F5', 'F4', 'F3'];15;45.0
30;288;164;['F3', 'F1', 'F5', 'F4'];13;45.0
31;87;108;['F5'];5;45.0
32;125;86;['F2', 'F5', 'F1'];8;45.0
33;61;291;['F1', 'F5', 'F3', 'F4', 'F2'];15;45.0
34;234;227;['F5', 'F3', 'F4', 'F2', 'F1'];15;45.0
35;127;225;['F3'];3;65.0
36;62;193;['F5', 'F3', 'F1', 'F2'];11;45.0
37;150;283;['F4', 'F3'];7;55.00000000000001
38;18;17;['F4', 'F1', 'F5'];10;45.0
39;7;119;['F4', 'F1'];5;55.00000000000001
40;17;152;['F3'];3;65.0
41;250;30;['F2', 'F3', 'F1', 'F5', 'F4'];15;45.0
42;95;261;['F1', 'F3'];4;65.0
43;57;83;['F2', 'F1', 'F4', 'F3'];10;55.00000000000001
44;195;173;['F3', 'F2', 'F4'];9;55.00000000000001
45;299;281;['F3', 'F4', 'F5', 'F1', 'F2'];15;45.0
46;109;33;['F5'];5;45.0
47;45;229;['F3'];3;65.0
48;289;185;['F3', 'F2', 'F5'];10;45.0
49;156;167;['F5', 'F3'];8;45.0
50;107;171;['F1', 'F3', 'F4', 'F5', 'F2'];15;45.0
51;130;293;['F1', 'F5', 'F2', 'F3', 'F4'];15;45.0
52;266;253;['F5', 'F4', 'F1', 'F2'];12;45.0
53;245;26;['F1', 'F2'];3;75.0
54;52;102;['F3', 'F5', 'F4', 'F2', 'F1'];15;45.0
55;59;223;['F2', 'F4', 'F5', 'F3'];14;45.0
56;6;35;['F2', 'F3', 'F4', 'F1'];10;55.00000000000001
57;98;159;['F1', 'F2', 'F4', 'F3'];10;55.00000000000001
58;8;277;['F2', 'F1', 'F4', 'F3', 'F5'];15;45.0
59;90;284;['F3', 'F5'];8;45.0
60;109;253;['F2', 'F3', 'F5', 'F1'];11;45.0
61;68;155;['F1', 'F3'];4;65.0
62;257;59;['F3', 'F1', 'F4'];8;55.00000000000001
63;103;29;['F4', 'F3', 'F5', 'F1', 'F2'];15;45.0
64;251;85;['F4', 'F1', 'F5'];10;45.0
65;277;213;['F4', 'F5', 'F1', 'F3', 'F2'];15;45.0
66;90;119;['F1', 'F5', 'F3'];9;45.0
67;143;164;['F5', 'F2', 'F1', 'F4', 'F3'];15;45.0
68;105;278;['F2', 'F4', 'F5', 'F3', 'F1'];15;45.0
69;68;234;['F4', 'F3', 'F5', 'F1', 'F2'];15;45.0
70;18;24;['F5', 'F2', 'F4'];11;45.0
71;235;113;['F1', 'F2', 'F5', 'F3', 'F4'];15;45.0
72;73;144;['F5'];5;45.0
73;264;23;['F3', 'F1', 'F2', 'F5'];11;45.0
74;66;109;['F4', 'F1', 'F3', 'F2', 'F5'];15;45.0
75;171;181;['F2', 'F4', 'F5', 'F1', 'F3'];15;45.0
76;172;86;['F3', 'F5', 'F2', 'F4', 'F1'];15;45.0
77;151;52;['F3'];3;65.0
78;229;243;['F1', 'F5', 'F2', 'F4', 'F3'];15;45.0
79;287;140;['F2', 'F1', 'F5', 'F3'];11;45.0
80;179;219;['F1', 'F2', 'F4'];7;55.00000000000001
81;22;153;['F2', 'F1', 'F3', 'F4', 'F5'];15;45.0
82;243;97;['F1', 'F2', 'F4', 'F3'];10;55.00000000000001
83;68;277;['F2', 'F5', 'F1'];8;45.0
84;86;220;['F3', 'F5'];8;45.0
85;112;38;['F2', 'F3', 'F5', 'F4', 'F1'];15;45.0
86;82;218;['F5', 'F2'];7;45.0
87;8;202;['F4', 'F3', 'F1', 'F2'];10;55.00000000000001
88;212;281;['F1', 'F5'];6;45.0
89;115;76;['F4', 'F2', 'F1'];7;55.00000000000001
90;143;218;['F4', 'F3'];7;55.00000000000001
91;85;193;['F4', 'F5', 'F1', 'F3', 'F2'];15;45.0
92;192;114;['F1', 'F3', 'F5'];9;45.0
93;219;108;['F3', 'F5', 'F2', 'F4', 'F1'];15;45.0
94;145;186;['F1', 'F2'];3;75.0
95;35;246;['F2'];2;75.0
96;64;250;['F3'];3;65.0
97;266;142;['F2', 'F4', 'F1', 'F5', 'F3'];15;45.0
98;14;266;['F2', 'F3', 'F4', 'F1', 'F5'];15;45.0
99;227;94;['F4'];4;55.00000000000001
100;108;287;['F3', 'F5'];8;45.0
101;48;225;['F2', 'F4', 'F1', 'F3', 'F5'];15;45.0
102;164;241;['F4', 'F1', 'F2'];7;55.00000000000001
103;175;137;['F2', 'F3', 'F1', 'F5'];11;45.0
104;87;300;['F4', 'F1', 'F3', 'F2', 'F5'];15;45.0
105;177;43;['F4'];4;55.00000000000001
106;230;177;['F1', 'F2'];3;75.0
107;75;37;['F5', 'F2', 'F4', 'F3'];14;45.0
108;134;77;['F4', 'F3', 'F1', 'F5', 'F2'];15;45.0
109;60;91;['F5'];5;45.0
110;260;275;['F5', 'F3'];8;45.0
111;38;278;['F4'];4;55.00000000000001
112;252;85;['F2'];2;75.0
113;56;110;['F5', 'F1', 'F2'];8;45.0
114;13;113;['F5', 'F3', 'F1', 'F4', 'F2'];15;45.0
115;66;56;['F1', 'F2', 'F4'];7;55.00000000000001
116;121;204;['F5', 'F3', 'F1', 'F2', 'F4'];15;45.0
117;209;240;['F2', 'F3', 'F4', 'F1'];10;55.00000000000001
118;3;239;['F2', 'F5', 'F1', 'F4', 'F3'];15;45.0
119;275;100;['F4', 'F5'];9;45.0
120;261;61;['F2', 'F4'];6;55.00000000000001
121;224;110;['F2', 'F3'];5;65.0
122;42;100;['F4', 'F2', 'F1', 'F3'];10;55.00000000000001
123;120;246;['F2', 'F4', 'F5', 'F3', 'F1'];15;45.0
124;221;106;['F1', 'F4'];5;55.00000000000001
125;82;157;['F3', 'F2', 'F5', 'F1', 'F4'];15;45.0
126;60;130;['F1', 'F4'];5;55.00000000000001
127;93;45;['F4', 'F2', 'F5'];11;45.0
128;197;251;['F2', 'F4', 'F3'];9;55.00000000000001
129;65;233;['F3'];3;65.0
130;201;99;['F3', 'F1'];4;65.0
131;19;233;['F4', 'F5', 'F2', 'F1'];12;45.0
132;234;214;['F4'];4;55.00000000000001
133;80;106;['F3', 'F2'];5;65.0
134;95;218;['F5', 'F4', 'F1', 'F3', 'F2'];15;45.0
135;282;54;['F5', 'F4'];9;45.0
136;53;256;['F2', 'F5', 'F4', 'F1', 'F3'];15;45.0
137;199;113;['F1', 'F2', 'F5'];8;45.0
138;204;103;['F3', 'F5'];8;45.0
139;264;287;['F4', 'F3'];7;55.00000000000001
140;48;106;['F2'];2;75.0
141;166;102;['F1'];1;85.0
142;66;253;['F1', 'F3', 'F5', 'F4'];13;45.0
143;181;66;['F5', 'F2', 'F1', 'F3', 'F4'];15;45.0
144;149;122;['F5', 'F4', 'F3', 'F2'];14;45.0
145;186;145;['F1', 'F2', 'F3'];6;65.0
146;254;105;['F3', 'F5', 'F1', 'F4', 'F2'];15;45.0
147;44;139;['F1', 'F4'];5;55.00000000000001
148;256;93;['F5', 'F4', 'F3', 'F2', 'F1'];15;45.0
149;77;139;['F5', 'F2', 'F4', 'F1'];12;45.0
