requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;214;235;['F1', 'F5'];6;0.45
2;240;97;['F5'];5;0.45
3;231;271;['F4', 'F2', 'F1'];7;0.55
4;25;109;['F5', 'F4', 'F1', 'F3'];13;0.45
5;166;7;['F4', 'F2', 'F1', 'F5'];12;0.45
6;53;85;['F4', 'F5', 'F3', 'F1', 'F2'];15;0.45
7;68;1;['F1', 'F3'];4;0.65
8;132;65;['F2', 'F5'];7;0.45
9;216;66;['F4'];4;0.55
10;90;254;['F2', 'F5'];7;0.45
11;19;44;['F2', 'F3', 'F1', 'F4'];10;0.55
12;19;167;['F4', 'F5', 'F1', 'F3', 'F2'];15;0.45
13;155;143;['F4', 'F1', 'F2'];7;0.55
14;257;35;['F1'];1;0.85
15;230;107;['F5', 'F4', 'F1', 'F2', 'F3'];15;0.45
16;200;114;['F3', 'F4', 'F2', 'F1', 'F5'];15;0.45
17;119;10;['F3'];3;0.65
18;11;157;['F1', 'F2'];3;0.75
19;101;296;['F4', 'F5'];9;0.45
20;136;168;['F1', 'F5'];6;0.45
21;232;295;['F2', 'F1', 'F3', 'F5'];11;0.45
22;131;41;['F3'];3;0.65
23;53;208;['F1', 'F3', 'F2', 'F4'];10;0.55
24;153;265;['F2', 'F5', 'F1', 'F3'];11;0.45
25;137;228;['F3', 'F4', 'F1', 'F5'];13;0.45
26;269;274;['F2', 'F1', 'F5', 'F3'];11;0.45
27;296;45;['F1', 'F5', 'F3'];9;0.45
28;242;57;['F2'];2;0.75
29;163;75;['F5', 'F2', 'F1', 'F3', 'F4'];15;0.45
30;163;285;['F2', 'F3'];5;0.65
31;32;80;['F2', 'F3', 'F1', 'F5', 'F4'];15;0.45
32;105;173;['F3', 'F5'];8;0.45
33;81;237;['F2', 'F5'];7;0.45
34;136;55;['F2', 'F1', 'F3'];6;0.65
35;151;7;['F4', 'F3', 'F5', 'F2', 'F1'];15;0.45
36;174;175;['F3', 'F2', 'F4', 'F1'];10;0.55
37;120;61;['F2', 'F4', 'F5'];11;0.45
38;61;187;['F5', 'F3', 'F4', 'F1'];13;0.45
39;295;223;['F4', 'F2', 'F5', 'F3', 'F1'];15;0.45
