requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;148;246;['F5', 'F2', 'F1'];8;0.45
2;192;186;['F3', 'F2'];5;0.65
3;236;204;['F5', 'F1', 'F4', 'F3', 'F2'];15;0.45
4;282;28;['F5', 'F4'];9;0.45
5;53;247;['F4', 'F2'];6;0.55
6;100;4;['F3', 'F1'];4;0.65
7;283;107;['F3'];3;0.65
8;84;260;['F3'];3;0.65
9;57;80;['F1', 'F5', 'F4'];10;0.45
10;17;54;['F3', 'F5', 'F2', 'F1'];11;0.45
11;89;152;['F3', 'F1', 'F2'];6;0.65
12;257;295;['F4', 'F1', 'F3', 'F2'];10;0.55
13;293;255;['F2', 'F5'];7;0.45
14;282;272;['F4'];4;0.55
15;18;290;['F3'];3;0.65
16;253;126;['F5', 'F2', 'F3', 'F1', 'F4'];15;0.45
17;252;289;['F2', 'F3', 'F5', 'F4', 'F1'];15;0.45
18;257;245;['F2', 'F5', 'F1'];8;0.45
19;168;226;['F4', 'F2', 'F3', 'F5'];14;0.45
20;153;73;['F1', 'F2', 'F4', 'F5'];12;0.45
21;71;42;['F4', 'F1', 'F3'];8;0.55
22;6;54;['F2', 'F5', 'F3', 'F1'];11;0.45
23;129;213;['F4', 'F1', 'F5'];10;0.45
24;45;241;['F5', 'F1', 'F2', 'F4', 'F3'];15;0.45
25;285;199;['F5', 'F3', 'F2', 'F1'];11;0.45
26;212;172;['F2', 'F4', 'F5', 'F3'];14;0.45
27;157;202;['F3'];3;0.65
28;105;296;['F3', 'F2', 'F4', 'F1', 'F5'];15;0.45
29;273;210;['F4', 'F3', 'F5'];12;0.45
30;279;282;['F5'];5;0.45
31;39;37;['F4', 'F5', 'F1'];10;0.45
32;151;270;['F4'];4;0.55
33;22;267;['F4'];4;0.55
34;279;284;['F1', 'F5', 'F3'];9;0.45
35;19;160;['F4', 'F5', 'F2'];11;0.45
36;294;180;['F4'];4;0.55
37;191;282;['F2', 'F3'];5;0.65
38;142;69;['F1'];1;0.85
39;254;56;['F3', 'F1', 'F4'];8;0.55
40;76;244;['F4', 'F1', 'F2', 'F5'];12;0.45
41;284;259;['F4', 'F3', 'F2'];9;0.55
42;5;282;['F2'];2;0.75
43;39;187;['F4'];4;0.55
44;167;288;['F1', 'F4'];5;0.55
45;231;242;['F4'];4;0.55
46;94;122;['F4', 'F2', 'F3', 'F1'];10;0.55
47;29;11;['F4'];4;0.55
48;126;10;['F4', 'F1', 'F2'];7;0.55
49;180;19;['F5'];5;0.45
50;234;154;['F5', 'F1', 'F2', 'F4'];12;0.45
51;178;3;['F5', 'F1'];6;0.45
52;47;63;['F5', 'F3', 'F2', 'F1'];11;0.45
53;292;57;['F2'];2;0.75
54;189;168;['F4', 'F2'];6;0.55
55;21;10;['F5', 'F1', 'F4'];10;0.45
56;247;70;['F1', 'F4', 'F5', 'F3'];13;0.45
57;35;75;['F3'];3;0.65
