requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;15;294;['F3'];3;65.0
2;14;146;['F2', 'F3', 'F1', 'F4', 'F5'];15;45.0
3;269;64;['F4', 'F2'];6;55.00000000000001
4;261;106;['F2', 'F5', 'F3'];10;45.0
5;156;268;['F5', 'F1', 'F4', 'F2', 'F3'];15;45.0
6;139;262;['F3', 'F2', 'F4'];9;55.00000000000001
7;42;83;['F1', 'F5'];6;45.0
8;165;232;['F1', 'F2', 'F3'];6;65.0
9;271;23;['F5', 'F3', 'F1', 'F4', 'F2'];15;45.0
10;120;108;['F1', 'F5'];6;45.0
11;48;188;['F2', 'F3'];5;65.0
12;150;217;['F1', 'F2', 'F5', 'F4', 'F3'];15;45.0
13;248;19;['F1', 'F5'];6;45.0
14;190;165;['F5', 'F4', 'F3', 'F1', 'F2'];15;45.0
15;210;286;['F2'];2;75.0
16;274;82;['F1', 'F5'];6;45.0
17;289;248;['F2'];2;75.0
18;184;188;['F2', 'F5', 'F3'];10;45.0
19;255;67;['F5', 'F4', 'F2'];11;45.0
20;57;170;['F2', 'F3'];5;65.0
21;207;206;['F5', 'F3', 'F1', 'F4', 'F2'];15;45.0
22;123;54;['F4', 'F3'];7;55.00000000000001
23;113;167;['F5', 'F4', 'F1'];10;45.0
24;169;168;['F3', 'F5', 'F4', 'F2'];14;45.0
25;117;37;['F5', 'F2', 'F1'];8;45.0
26;47;162;['F1', 'F5', 'F2'];8;45.0
27;158;274;['F2', 'F5', 'F1', 'F3'];11;45.0
28;175;106;['F2', 'F1', 'F3', 'F5'];11;45.0
29;147;122;['F3', 'F4'];7;55.00000000000001
30;90;243;['F1', 'F2', 'F4', 'F5', 'F3'];15;45.0
31;198;60;['F1', 'F2'];3;75.0
32;111;275;['F4', 'F2', 'F3'];9;55.00000000000001
33;133;7;['F3', 'F5', 'F4'];12;45.0
34;131;152;['F2', 'F3'];5;65.0
35;185;83;['F4'];4;55.00000000000001
36;193;299;['F1', 'F2', 'F3', 'F4', 'F5'];15;45.0
37;237;227;['F3', 'F4', 'F5'];12;45.0
38;51;205;['F2', 'F1'];3;75.0
39;207;267;['F3'];3;65.0
40;265;46;['F4', 'F2'];6;55.00000000000001
41;247;20;['F4'];4;55.00000000000001
42;91;9;['F5', 'F3', 'F4', 'F2'];14;45.0
43;235;18;['F1', 'F5'];6;45.0
44;161;131;['F5'];5;45.0
45;266;204;['F3', 'F5', 'F2', 'F4', 'F1'];15;45.0
46;29;13;['F5', 'F3', 'F2', 'F4'];14;45.0
47;217;37;['F1'];1;85.0
48;121;117;['F2'];2;75.0
49;209;297;['F1', 'F2', 'F5', 'F3', 'F4'];15;45.0
50;66;222;['F5', 'F4', 'F1', 'F2', 'F3'];15;45.0
51;221;124;['F3', 'F4'];7;55.00000000000001
52;205;193;['F3', 'F2', 'F1'];6;65.0
53;96;153;['F3', 'F2'];5;65.0
54;101;217;['F2', 'F4', 'F3'];9;55.00000000000001
55;147;41;['F2', 'F3', 'F1'];6;65.0
56;291;138;['F1', 'F2', 'F3'];6;65.0
57;27;188;['F2', 'F1'];3;75.0
58;125;25;['F5'];5;45.0
59;75;297;['F5', 'F1', 'F4'];10;45.0
60;183;91;['F1', 'F5', 'F2'];8;45.0
61;229;244;['F2'];2;75.0
62;238;173;['F1', 'F4', 'F3'];8;55.00000000000001
63;280;15;['F1', 'F2', 'F5'];8;45.0
64;131;222;['F3', 'F4', 'F2', 'F1', 'F5'];15;45.0
65;122;185;['F1', 'F4'];5;55.00000000000001
66;212;276;['F1', 'F4'];5;55.00000000000001
67;275;225;['F4', 'F2'];6;55.00000000000001
68;112;202;['F5', 'F1'];6;45.0
69;43;22;['F2', 'F3', 'F1', 'F5', 'F4'];15;45.0
70;75;73;['F3', 'F1', 'F4', 'F5'];13;45.0
71;52;155;['F5', 'F2', 'F3', 'F4'];14;45.0
72;288;138;['F1', 'F5', 'F4', 'F2'];12;45.0
73;139;54;['F2'];2;75.0
74;63;112;['F2', 'F1'];3;75.0
75;82;238;['F1'];1;85.0
76;193;93;['F4', 'F1'];5;55.00000000000001
77;95;122;['F5', 'F2', 'F4', 'F3', 'F1'];15;45.0
78;248;58;['F2'];2;75.0
79;65;235;['F3', 'F1', 'F2', 'F4'];10;55.00000000000001
80;249;106;['F1', 'F4', 'F2', 'F3'];10;55.00000000000001
81;112;170;['F2', 'F1', 'F4', 'F3'];10;55.00000000000001
82;132;111;['F1', 'F3'];4;65.0
83;110;142;['F3', 'F5', 'F1'];9;45.0
84;30;56;['F1', 'F2'];3;75.0
85;204;46;['F5', 'F2'];7;45.0
86;297;265;['F1', 'F5', 'F4', 'F2', 'F3'];15;45.0
87;131;251;['F3', 'F5', 'F1'];9;45.0
88;69;75;['F3', 'F4', 'F1', 'F2'];10;55.00000000000001
89;211;152;['F3', 'F4', 'F5', 'F2', 'F1'];15;45.0
90;80;104;['F3', 'F4'];7;55.00000000000001
91;246;216;['F5', 'F2', 'F3'];10;45.0
92;284;165;['F2', 'F1', 'F3', 'F4', 'F5'];15;45.0
93;74;273;['F2', 'F5'];7;45.0
94;125;219;['F4', 'F3', 'F5'];12;45.0
95;171;36;['F1', 'F2', 'F5', 'F4', 'F3'];15;45.0
96;11;281;['F3', 'F4', 'F5', 'F2', 'F1'];15;45.0
97;77;22;['F2', 'F4', 'F3'];9;55.00000000000001
98;109;292;['F3', 'F5', 'F1'];9;45.0
99;169;32;['F4', 'F2', 'F3', 'F1', 'F5'];15;45.0
100;98;70;['F4', 'F3'];7;55.00000000000001
101;49;210;['F1', 'F5', 'F2'];8;45.0
102;123;10;['F3'];3;65.0
103;291;277;['F3', 'F4', 'F2'];9;55.00000000000001
104;66;133;['F2', 'F5', 'F4'];11;45.0
105;111;241;['F3'];3;65.0
106;127;252;['F5'];5;45.0
107;156;269;['F3', 'F4', 'F5', 'F2'];14;45.0
108;3;66;['F2', 'F4'];6;55.00000000000001
109;21;177;['F5', 'F2', 'F3', 'F4', 'F1'];15;45.0
110;266;289;['F3', 'F1', 'F5', 'F4'];13;45.0
111;9;33;['F1', 'F4'];5;55.00000000000001
112;109;242;['F5', 'F4', 'F2', 'F3'];14;45.0
113;89;75;['F5', 'F4', 'F2', 'F1', 'F3'];15;45.0
114;210;138;['F3'];3;65.0
115;81;20;['F2', 'F5', 'F1', 'F4'];12;45.0
116;29;250;['F5', 'F2', 'F4'];11;45.0
117;90;93;['F4', 'F2', 'F5'];11;45.0
118;154;300;['F3', 'F5'];8;45.0
119;73;98;['F5', 'F2', 'F4', 'F1'];12;45.0
120;276;271;['F2', 'F5', 'F1', 'F3', 'F4'];15;45.0
121;179;141;['F1', 'F5', 'F3', 'F4'];13;45.0
122;184;223;['F2', 'F3'];5;65.0
123;279;278;['F1', 'F4'];5;55.00000000000001
124;149;199;['F5', 'F4'];9;45.0
125;121;232;['F1'];1;85.0
126;85;255;['F1', 'F2', 'F4', 'F5', 'F3'];15;45.0
127;71;200;['F4', 'F3', 'F1', 'F5', 'F2'];15;45.0
128;72;213;['F3'];3;65.0
129;183;118;['F5', 'F2', 'F1', 'F4', 'F3'];15;45.0
130;146;262;['F5', 'F2'];7;45.0
131;110;300;['F4', 'F2', 'F1', 'F3', 'F5'];15;45.0
132;40;225;['F2', 'F4', 'F1', 'F5', 'F3'];15;45.0
133;59;215;['F2', 'F1', 'F5', 'F4'];12;45.0
134;98;41;['F4', 'F3', 'F5', 'F2'];14;45.0
135;191;279;['F3', 'F5', 'F1', 'F2'];11;45.0
136;247;71;['F2', 'F1', 'F3', 'F5', 'F4'];15;45.0
137;53;32;['F1', 'F4', 'F3', 'F5'];13;45.0
138;178;200;['F3', 'F2', 'F1'];6;65.0
139;279;291;['F5', 'F3'];8;45.0
140;242;55;['F4', 'F3'];7;55.00000000000001
141;103;117;['F1'];1;85.0
142;265;44;['F4', 'F3', 'F1'];8;55.00000000000001
143;9;237;['F3', 'F4', 'F1', 'F2'];10;55.00000000000001
144;201;198;['F2', 'F4'];6;55.00000000000001
145;187;261;['F4', 'F1', 'F2'];7;55.00000000000001
146;99;294;['F1', 'F2', 'F3'];6;65.0
147;97;123;['F5', 'F1', 'F3', 'F2'];11;45.0
148;40;205;['F4', 'F3'];7;55.00000000000001
149;151;242;['F3', 'F2', 'F1', 'F4', 'F5'];15;45.0
150;182;58;['F3', 'F5'];8;45.0
151;141;251;['F2', 'F4'];6;55.00000000000001
152;152;135;['F2', 'F3'];5;65.0
153;173;174;['F5', 'F4', 'F2'];11;45.0
154;171;195;['F5'];5;45.0
155;15;281;['F2', 'F1'];3;75.0
156;220;180;['F3', 'F2', 'F4', 'F5', 'F1'];15;45.0
157;83;150;['F3', 'F5', 'F1', 'F4'];13;45.0
158;287;40;['F1', 'F2'];3;75.0
159;189;233;['F1', 'F2', 'F4', 'F3', 'F5'];15;45.0
160;182;16;['F3'];3;65.0
161;293;175;['F4', 'F5', 'F2'];11;45.0
162;117;201;['F5'];5;45.0
163;36;74;['F3', 'F4', 'F5'];12;45.0
164;265;57;['F3', 'F4', 'F5', 'F2'];14;45.0
165;68;165;['F5', 'F3', 'F4'];12;45.0
166;17;77;['F4', 'F5'];9;45.0
167;14;166;['F1'];1;85.0
168;220;97;['F1', 'F4', 'F5', 'F2'];12;45.0
169;13;229;['F2', 'F1', 'F5', 'F4', 'F3'];15;45.0
170;90;4;['F3', 'F2'];5;65.0
171;233;175;['F1', 'F2', 'F3', 'F5'];11;45.0
172;177;206;['F3'];3;65.0
173;90;279;['F2', 'F4', 'F3'];9;55.00000000000001
174;279;184;['F1', 'F3', 'F5', 'F2', 'F4'];15;45.0
175;155;274;['F5'];5;45.0
