requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;205;270;['F2', 'F1', 'F5'];8;45.0
2;288;181;['F5'];5;45.0
3;144;289;['F1', 'F3', 'F2', 'F5', 'F4'];15;45.0
4;154;122;['F5', 'F1', 'F4', 'F2'];12;45.0
5;232;208;['F2', 'F5', 'F3', 'F4'];14;45.0
6;135;114;['F3', 'F5', 'F2'];10;45.0
7;194;69;['F3', 'F2', 'F4', 'F1'];10;55.00000000000001
8;148;172;['F1', 'F2', 'F4', 'F5'];12;45.0
9;61;282;['F5', 'F2', 'F3', 'F1'];11;45.0
10;55;241;['F5'];5;45.0
11;26;82;['F2', 'F1', 'F5', 'F3'];11;45.0
12;266;287;['F5'];5;45.0
13;87;276;['F2', 'F1', 'F5', 'F3'];11;45.0
14;162;219;['F2'];2;75.0
15;247;56;['F3', 'F2', 'F1'];6;65.0
16;147;141;['F2', 'F3', 'F5', 'F4'];14;45.0
17;29;234;['F2', 'F1', 'F3', 'F5', 'F4'];15;45.0
18;287;215;['F4', 'F5', 'F2', 'F1'];12;45.0
19;36;248;['F4', 'F2', 'F5', 'F3', 'F1'];15;45.0
20;162;136;['F5', 'F3', 'F2', 'F1'];11;45.0
21;1;72;['F1', 'F5', 'F3'];9;45.0
22;292;132;['F1', 'F2', 'F5', 'F4'];12;45.0
23;195;23;['F5', 'F2'];7;45.0
24;188;87;['F4', 'F5'];9;45.0
25;49;257;['F4', 'F1', 'F2', 'F3', 'F5'];15;45.0
26;202;104;['F3', 'F4', 'F5'];12;45.0
27;28;121;['F1', 'F5', 'F3', 'F2', 'F4'];15;45.0
28;254;104;['F2', 'F4', 'F3', 'F1'];10;55.00000000000001
29;274;252;['F1'];1;85.0
30;181;117;['F1', 'F5', 'F3'];9;45.0
31;292;164;['F5', 'F1', 'F4', 'F3', 'F2'];15;45.0
32;295;249;['F5', 'F1', 'F4', 'F3'];13;45.0
33;202;267;['F3', 'F4'];7;55.00000000000001
34;275;24;['F2', 'F3', 'F1', 'F4'];10;55.00000000000001
35;274;53;['F4', 'F1', 'F2', 'F5', 'F3'];15;45.0
36;125;129;['F3', 'F2'];5;65.0
37;229;139;['F1', 'F5', 'F2'];8;45.0
38;158;242;['F3', 'F4', 'F2', 'F5', 'F1'];15;45.0
39;117;180;['F3'];3;65.0
40;149;151;['F1', 'F2', 'F4', 'F5'];12;45.0
41;148;158;['F1', 'F4', 'F5', 'F3'];13;45.0
42;61;241;['F2', 'F4', 'F3', 'F1', 'F5'];15;45.0
43;138;99;['F2', 'F5', 'F3', 'F4'];14;45.0
44;153;168;['F2', 'F5', 'F1'];8;45.0
45;198;164;['F2', 'F1', 'F3'];6;65.0
46;82;94;['F5', 'F2', 'F3'];10;45.0
47;29;102;['F5', 'F4', 'F3', 'F1', 'F2'];15;45.0
48;210;281;['F4', 'F1', 'F5', 'F3'];13;45.0
49;169;67;['F2', 'F4', 'F1', 'F5'];12;45.0
50;216;87;['F2', 'F1'];3;75.0
51;93;198;['F1', 'F2'];3;75.0
52;267;174;['F4', 'F1', 'F5'];10;45.0
53;117;192;['F5', 'F1'];6;45.0
54;164;128;['F1', 'F4', 'F2'];7;55.00000000000001
55;238;25;['F2', 'F4', 'F3'];9;55.00000000000001
56;47;269;['F4'];4;55.00000000000001
57;73;55;['F4', 'F5', 'F3', 'F2', 'F1'];15;45.0
58;147;202;['F5', 'F4', 'F3', 'F2'];14;45.0
59;15;155;['F3', 'F5', 'F2', 'F1', 'F4'];15;45.0
60;226;65;['F5', 'F3', 'F4'];12;45.0
61;226;274;['F2', 'F4', 'F3', 'F1', 'F5'];15;45.0
62;63;126;['F3', 'F4'];7;55.00000000000001
63;88;173;['F1', 'F5', 'F4', 'F2'];12;45.0
