requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;203;68;['F5', 'F3'];8;0.45
2;143;39;['F1', 'F4', 'F5', 'F3'];13;0.45
3;92;271;['F4', 'F5', 'F1', 'F2'];12;0.45
4;163;221;['F4', 'F1'];5;0.55
5;110;245;['F3', 'F1', 'F2'];6;0.65
6;79;140;['F4', 'F5'];9;0.45
7;164;161;['F2', 'F4', 'F1', 'F5'];12;0.45
8;269;44;['F2', 'F4', 'F5', 'F1', 'F3'];15;0.45
9;56;278;['F3', 'F4', 'F2', 'F1', 'F5'];15;0.45
10;78;30;['F5', 'F2'];7;0.45
11;25;78;['F4', 'F1', 'F3'];8;0.55
12;239;269;['F4', 'F5', 'F1', 'F3', 'F2'];15;0.45
13;159;90;['F2', 'F5', 'F1', 'F3', 'F4'];15;0.45
14;206;298;['F3', 'F5', 'F2', 'F1'];11;0.45
15;173;255;['F5', 'F3', 'F2'];10;0.45
16;222;274;['F1', 'F5', 'F3', 'F2'];11;0.45
17;211;164;['F2', 'F4'];6;0.55
18;25;196;['F5'];5;0.45
19;279;159;['F1', 'F2', 'F3', 'F4'];10;0.55
20;50;42;['F1', 'F2', 'F3', 'F5', 'F4'];15;0.45
21;230;175;['F2', 'F4'];6;0.55
22;127;232;['F2', 'F3'];5;0.65
23;244;97;['F5', 'F2'];7;0.45
24;277;186;['F1'];1;0.85
25;160;238;['F2', 'F1'];3;0.75
26;49;294;['F4', 'F1', 'F5', 'F3'];13;0.45
27;81;43;['F5', 'F1', 'F2'];8;0.45
28;123;134;['F5'];5;0.45
29;215;272;['F5', 'F1'];6;0.45
30;53;14;['F2', 'F4', 'F5', 'F1'];12;0.45
31;35;298;['F4', 'F1', 'F5', 'F2', 'F3'];15;0.45
32;290;90;['F5', 'F4', 'F3', 'F1', 'F2'];15;0.45
33;244;55;['F5'];5;0.45
34;73;195;['F5'];5;0.45
35;29;110;['F5'];5;0.45
36;278;115;['F1', 'F3'];4;0.65
37;145;238;['F3', 'F1', 'F4', 'F5', 'F2'];15;0.45
38;240;152;['F5', 'F3', 'F2'];10;0.45
39;37;117;['F1', 'F2', 'F5', 'F4', 'F3'];15;0.45
40;72;150;['F5', 'F1', 'F4', 'F2', 'F3'];15;0.45
41;296;272;['F4', 'F2', 'F1'];7;0.55
42;133;286;['F5', 'F3', 'F2'];10;0.45
43;102;230;['F1', 'F2'];3;0.75
44;227;258;['F1', 'F5', 'F3', 'F4'];13;0.45
45;13;16;['F2', 'F3'];5;0.65
46;163;94;['F2', 'F1', 'F4', 'F5'];12;0.45
47;97;214;['F4', 'F1', 'F5', 'F3'];13;0.45
48;272;225;['F5', 'F3'];8;0.45
49;62;221;['F5', 'F4'];9;0.45
50;142;146;['F1', 'F2', 'F3', 'F4', 'F5'];15;0.45
51;140;234;['F5', 'F4'];9;0.45
52;87;100;['F2', 'F3'];5;0.65
53;277;89;['F2', 'F3', 'F1'];6;0.65
54;42;12;['F4'];4;0.55
55;72;90;['F5'];5;0.45
56;92;143;['F2', 'F4'];6;0.55
57;146;124;['F1', 'F4', 'F3', 'F5'];13;0.45
58;241;113;['F3', 'F4', 'F2', 'F5', 'F1'];15;0.45
59;268;99;['F1'];1;0.85
60;186;220;['F2', 'F1', 'F3', 'F5'];11;0.45
61;133;146;['F3', 'F4', 'F5', 'F2', 'F1'];15;0.45
62;41;286;['F1', 'F4', 'F2', 'F3'];10;0.55
63;57;15;['F1'];1;0.85
64;38;88;['F4'];4;0.55
65;219;140;['F4', 'F3', 'F1', 'F2'];10;0.55
66;19;204;['F2'];2;0.75
67;260;167;['F5'];5;0.45
68;279;288;['F4', 'F5', 'F1', 'F3'];13;0.45
69;269;45;['F4', 'F5', 'F2'];11;0.45
70;245;165;['F2', 'F4', 'F1'];7;0.55
71;177;3;['F1', 'F4', 'F5', 'F2'];12;0.45
72;25;126;['F3', 'F2'];5;0.65
73;207;93;['F3', 'F1'];4;0.65
74;192;14;['F5'];5;0.45
75;106;152;['F3', 'F2', 'F5', 'F1'];11;0.45
76;226;249;['F2', 'F3', 'F4'];9;0.55
77;232;43;['F5', 'F3', 'F4', 'F2', 'F1'];15;0.45
78;182;101;['F2', 'F3', 'F1', 'F5', 'F4'];15;0.45
79;107;27;['F3', 'F2', 'F5'];10;0.45
80;272;231;['F5', 'F4', 'F3'];12;0.45
81;222;235;['F3', 'F1', 'F4', 'F2', 'F5'];15;0.45
82;157;133;['F4', 'F5'];9;0.45
83;176;44;['F2', 'F1', 'F3', 'F4', 'F5'];15;0.45
84;70;6;['F2', 'F4', 'F1', 'F3', 'F5'];15;0.45
85;178;225;['F1', 'F4', 'F2', 'F5'];12;0.45
86;247;157;['F1', 'F5', 'F4'];10;0.45
87;144;264;['F1', 'F4'];5;0.55
88;209;297;['F4', 'F1', 'F3', 'F5', 'F2'];15;0.45
89;110;77;['F2', 'F3', 'F1', 'F5'];11;0.45
90;61;276;['F5'];5;0.45
91;141;294;['F4'];4;0.55
92;96;200;['F2', 'F5', 'F3', 'F4'];14;0.45
93;14;181;['F2', 'F4', 'F5', 'F3', 'F1'];15;0.45
94;144;104;['F3', 'F2', 'F4', 'F5'];14;0.45
95;194;222;['F5', 'F2', 'F1', 'F4', 'F3'];15;0.45
96;165;274;['F1'];1;0.85
97;178;219;['F2', 'F3', 'F1'];6;0.65
98;212;52;['F3'];3;0.65
99;82;200;['F4', 'F5', 'F3', 'F2'];14;0.45
100;151;126;['F3', 'F5', 'F4'];12;0.45
101;110;75;['F2', 'F4', 'F5', 'F1'];12;0.45
102;227;149;['F5'];5;0.45
103;11;23;['F2', 'F1'];3;0.75
104;1;117;['F3', 'F2'];5;0.65
105;255;31;['F2', 'F1', 'F5', 'F3', 'F4'];15;0.45
106;160;29;['F4', 'F1', 'F5', 'F3', 'F2'];15;0.45
107;106;75;['F1', 'F5'];6;0.45
108;300;61;['F2', 'F4', 'F1'];7;0.55
109;5;144;['F1', 'F5', 'F4', 'F3'];13;0.45
110;169;15;['F3', 'F5'];8;0.45
111;8;127;['F3', 'F1', 'F4', 'F2'];10;0.55
112;18;59;['F3'];3;0.65
113;168;81;['F5', 'F3', 'F2'];10;0.45
114;215;48;['F5', 'F4', 'F2', 'F3', 'F1'];15;0.45
115;258;217;['F4', 'F5', 'F1', 'F2'];12;0.45
116;40;146;['F2', 'F5', 'F3', 'F4'];14;0.45
117;8;61;['F4', 'F5', 'F3'];12;0.45
118;180;84;['F4', 'F2'];6;0.55
119;2;201;['F3', 'F1', 'F5', 'F4'];13;0.45
120;210;19;['F5', 'F1', 'F4', 'F2'];12;0.45
121;4;23;['F1', 'F3'];4;0.65
122;280;167;['F5', 'F4', 'F2', 'F3'];14;0.45
123;238;100;['F1', 'F4'];5;0.55
124;152;259;['F4', 'F1', 'F2', 'F5', 'F3'];15;0.45
125;176;248;['F5', 'F1'];6;0.45
126;263;98;['F4', 'F3', 'F5', 'F2'];14;0.45
127;97;221;['F2', 'F3', 'F5'];10;0.45
128;66;94;['F5', 'F4', 'F1', 'F2', 'F3'];15;0.45
129;260;208;['F1', 'F2', 'F3', 'F4'];10;0.55
130;283;205;['F2', 'F4', 'F1', 'F3', 'F5'];15;0.45
131;145;230;['F2'];2;0.75
132;138;30;['F2', 'F3', 'F4'];9;0.55
133;88;232;['F1', 'F3', 'F5'];9;0.45
134;229;111;['F1', 'F3', 'F4'];8;0.55
135;27;278;['F5', 'F2'];7;0.45
136;58;96;['F4', 'F2', 'F5'];11;0.45
137;11;201;['F1', 'F3', 'F5', 'F4'];13;0.45
