TOPOLOGY=MEDIUM,DATASET=3,TYPE=WITHOUT_FAULT_TOLERANCE,NODES=150,LINKS=560,REQUESTS=250
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
64,250,18.698102189781025,17.18394160583941,31.060307637776646%,8.262773722627736,[0, 0],0
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
APPROVED|,1|,R1P1|,11.571428571428571%|,9.25|,7.4|,['F1', 'F2']|,[580, 108, 107, 575]|
FAILED|,2|,R2P6|,36.31665228645384%|,21.7|,22.200000000000003|,['F2', 'F5', 'F3', 'F1']|,[418, 67, 66, 28, 9, 8, 7, 23, 22, 238]|
FAILED|,3|,R3P2|,35.04580520732883%|,20.439999999999998|,19.6|,['F4', 'F2', 'F3']|,[320, 43, 17, 16, 3, 2, 1, 11, 194]|
APPROVED|,4|,R4P11|,38.60304449648712%|,21.06|,23.6|,['F1', 'F3']|,[526, 94, 95, 43, 17, 18, 19, 20, 21, 52, 357]|
FAILED|,5|,R5P1|,26.571584699453556%|,21.87|,15.6|,['F5', 'F2', 'F4', 'F3', 'F1']|,[498, 87, 39, 15, 3, 4, 5, 167]|
FAILED|,6|,R6P1|,33.75927523727351%|,27.12|,21.999999999999996|,['F1', 'F4', 'F2', 'F5', 'F3']|,[551, 101, 46, 18, 4, 3, 2, 1, 11, 193]|
FAILED|,7|,R7P7|,34.74554526015681%|,28.580000000000002|,26.0|,['F3', 'F1', 'F5', 'F2', 'F4']|,[238, 22, 23, 7, 8, 9, 10, 30, 70, 31, 72, 436]|
FAILED|,8|,R8P3|,47.16322166785459%|,31.84999999999999|,24.599999999999998|,['F5', 'F4', 'F1', 'F2', 'F3']|,[530, 95, 43, 17, 4, 5, 6, 7, 24, 58, 59, 385]|
FAILED|,9|,R9P1|,33.04722872755659%|,23.25999999999999|,22.900000000000002|,['F5', 'F1', 'F2']|,[347, 50, 20, 5, 4, 3, 2, 1, 11, 31, 273]|
APPROVED|,10|,R10P1|,27.71129326047359%|,11.219999999999999|,10.100000000000001|,['F4']|,[318, 42, 43, 44, 325]|
APPROVED|,11|,R11P2|,26.815332690453232%|,21.02|,18.9|,['F2', 'F3']|,[372, 56, 23, 22, 6, 5, 4, 3, 161]|
FAILED|,12|,R12P1|,34.59761549925485%|,13.829999999999998|,11.899999999999999|,['F4', 'F3', 'F2', 'F1', 'F5']|,[386, 59, 25, 26, 27, 256]|
APPROVED|,13|,R13P1|,30.728213977566867%|,23.959999999999997|,20.5|,['F1']|,[236, 22, 6, 5, 4, 3, 2, 13, 36, 293]|
APPROVED|,14|,R14P2|,27.869482976040352%|,12.239999999999998|,14.100000000000001|,['F3']|,[571, 106, 107, 49, 50, 110, 588]|
APPROVED|,15|,R15P2|,32.19482976040353%|,18.62|,14.3|,['F2', 'F3', 'F4', 'F1']|,[207, 15, 14, 2, 1, 11, 193]|
FAILED|,16|,R16P1|,26.923994038748138%|,15.85|,12.4|,['F4', 'F5', 'F3', 'F2', 'F1']|,[520, 93, 42, 43, 44, 326]|
FAILED|,17|,R17P1|,48.78181108508978%|,25.650000000000002|,22.400000000000002|,['F4', 'F2', 'F1', 'F3']|,[540, 98, 44, 17, 4, 5, 6, 7, 8, 26, 253]|
APPROVED|,18|,R18P2|,23.14903129657228%|,12.09|,11.600000000000001|,['F4', 'F2', 'F5', 'F3']|,[304, 39, 38, 85, 84, 486]|
