requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;27;9;['F4', 'F1', 'F3'];8;35.0
2;5;26;['F1'];1;65.0
3;34;22;['F4', 'F5', 'F3', 'F1', 'F2'];15;25.0
4;18;25;['F3', 'F1'];4;45.0
5;2;1;['F3', 'F5'];8;25.0
6;23;25;['F3', 'F5', 'F4', 'F2', 'F1'];15;25.0
7;1;36;['F1', 'F2'];3;55.00000000000001
8;25;39;['F4'];4;35.0
9;42;3;['F2', 'F1', 'F5', 'F4'];12;25.0
10;7;14;['F1', 'F3', 'F4'];8;35.0
11;27;7;['F2', 'F1', 'F3'];6;45.0
12;44;27;['F1', 'F5', 'F3', 'F2'];11;25.0
13;5;41;['F2', 'F4', 'F1', 'F5', 'F3'];15;25.0
14;15;7;['F1', 'F2', 'F5', 'F4'];12;25.0
15;38;15;['F1', 'F3'];4;45.0
16;32;45;['F1'];1;65.0
17;34;43;['F1'];1;65.0
18;17;33;['F3'];3;45.0
19;13;14;['F3', 'F2', 'F4', 'F1'];10;35.0
20;26;22;['F4'];4;35.0
21;41;9;['F4', 'F2', 'F5', 'F1', 'F3'];15;25.0
22;41;4;['F2', 'F4', 'F1'];7;35.0
23;19;30;['F5'];5;25.0
24;13;9;['F3'];3;45.0
25;45;18;['F4', 'F3'];7;35.0
26;27;42;['F5', 'F4', 'F3'];12;25.0
27;4;41;['F3', 'F4', 'F5'];12;25.0
28;3;42;['F5'];5;25.0
29;10;6;['F5', 'F3', 'F4', 'F1', 'F2'];15;25.0
30;37;13;['F1'];1;65.0
31;18;23;['F5', 'F4'];9;25.0
32;19;21;['F1', 'F3'];4;45.0
33;25;43;['F1', 'F3'];4;45.0
34;37;40;['F5'];5;25.0
35;27;34;['F2'];2;55.00000000000001
36;42;29;['F1', 'F3', 'F4'];8;35.0
37;10;12;['F3', 'F4', 'F1'];8;35.0
38;44;39;['F5', 'F4'];9;25.0
39;7;43;['F5', 'F3', 'F4', 'F1', 'F2'];15;25.0
40;43;32;['F5', 'F4', 'F1', 'F3'];13;25.0
41;35;27;['F1', 'F4', 'F5', 'F2', 'F3'];15;25.0
42;35;17;['F5', 'F4'];9;25.0
43;6;38;['F3', 'F2', 'F4'];9;35.0
44;20;2;['F4', 'F2', 'F1'];7;35.0
45;7;23;['F1', 'F2', 'F3', 'F5'];11;25.0
46;21;34;['F2', 'F1', 'F3'];6;45.0
47;40;38;['F5', 'F1', 'F2', 'F3'];11;25.0
48;24;31;['F3', 'F5', 'F2', 'F1'];11;25.0
49;9;14;['F2', 'F1', 'F4'];7;35.0
50;23;40;['F4', 'F1'];5;35.0
51;18;35;['F2', 'F1', 'F4', 'F5', 'F3'];15;25.0
52;15;33;['F5', 'F2', 'F1', 'F3'];11;25.0
53;22;38;['F3', 'F4'];7;35.0
54;1;9;['F4'];4;35.0
55;35;14;['F4', 'F5'];9;25.0
56;23;38;['F5', 'F4', 'F1', 'F3', 'F2'];15;25.0
57;30;20;['F3', 'F1'];4;45.0
58;21;8;['F5', 'F1', 'F3'];9;25.0
59;18;15;['F3'];3;45.0
60;42;23;['F4'];4;35.0
61;44;34;['F2', 'F4'];6;35.0
62;4;44;['F4'];4;35.0
63;11;28;['F2', 'F4', 'F5'];11;25.0
64;12;25;['F2', 'F4', 'F3', 'F1'];10;35.0
65;16;2;['F5', 'F4', 'F3'];12;25.0
66;36;20;['F2'];2;55.00000000000001
67;36;40;['F1', 'F2'];3;55.00000000000001
68;13;3;['F5'];5;25.0
69;26;45;['F1', 'F5', 'F2'];8;25.0
70;23;6;['F3', 'F1', 'F4', 'F5', 'F2'];15;25.0
71;18;22;['F3', 'F2', 'F1', 'F4'];10;35.0
72;28;44;['F4', 'F2', 'F1', 'F5', 'F3'];15;25.0
73;42;28;['F3', 'F2', 'F5'];10;25.0
74;7;41;['F4', 'F1', 'F3'];8;35.0
75;2;6;['F1', 'F3', 'F5'];9;25.0
76;8;19;['F4', 'F5', 'F2'];11;25.0
77;2;22;['F2', 'F5', 'F4'];11;25.0
78;12;40;['F5', 'F2', 'F3', 'F1', 'F4'];15;25.0
79;44;41;['F3'];3;45.0
80;15;37;['F1', 'F2'];3;55.00000000000001
81;43;44;['F1', 'F2', 'F3'];6;45.0
82;16;34;['F5', 'F3', 'F2', 'F1'];11;25.0
83;36;30;['F3', 'F5', 'F1', 'F2', 'F4'];15;25.0
84;45;25;['F3', 'F4'];7;35.0
85;4;44;['F5', 'F1', 'F3', 'F2', 'F4'];15;25.0
