requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;4;24;['F3', 'F4', 'F1', 'F5', 'F2'];15;25.0
2;32;24;['F4', 'F3', 'F2', 'F1'];10;35.0
3;5;2;['F2', 'F1', 'F5', 'F3', 'F4'];15;25.0
4;45;12;['F1', 'F5'];6;25.0
5;26;14;['F4'];4;35.0
6;7;13;['F4', 'F2', 'F5'];11;25.0
7;28;18;['F2'];2;55.00000000000001
8;5;32;['F2', 'F1', 'F5'];8;25.0
9;10;33;['F3', 'F5'];8;25.0
10;2;45;['F1'];1;65.0
11;13;12;['F5', 'F3'];8;25.0
12;14;2;['F2', 'F4'];6;35.0
13;42;18;['F4', 'F1', 'F2'];7;35.0
14;1;2;['F3', 'F5', 'F1'];9;25.0
15;31;5;['F4', 'F3', 'F1', 'F2'];10;35.0
16;44;22;['F4', 'F3', 'F5'];12;25.0
17;11;8;['F4', 'F1'];5;35.0
18;43;10;['F1'];1;65.0
19;6;26;['F5', 'F3', 'F1', 'F2', 'F4'];15;25.0
20;32;45;['F2', 'F1', 'F5', 'F4', 'F3'];15;25.0
21;45;38;['F1', 'F5', 'F4', 'F2'];12;25.0
22;33;31;['F1', 'F5', 'F2'];8;25.0
23;28;17;['F5', 'F4', 'F1', 'F3'];13;25.0
24;33;38;['F5', 'F4', 'F3', 'F2', 'F1'];15;25.0
25;24;23;['F4', 'F3', 'F2', 'F1', 'F5'];15;25.0
26;8;24;['F4', 'F5', 'F3'];12;25.0
27;13;45;['F5', 'F3', 'F2'];10;25.0
28;44;33;['F5'];5;25.0
29;30;41;['F2', 'F5', 'F3'];10;25.0
30;21;31;['F5', 'F3'];8;25.0
31;15;17;['F3', 'F4'];7;35.0
32;3;39;['F5', 'F4'];9;25.0
33;32;17;['F5', 'F2', 'F3'];10;25.0
34;34;22;['F2', 'F1', 'F3', 'F5'];11;25.0
35;45;33;['F2', 'F4', 'F1'];7;35.0
36;21;25;['F4', 'F2'];6;35.0
37;40;14;['F4', 'F1', 'F2'];7;35.0
38;2;10;['F2'];2;55.00000000000001
39;23;36;['F4', 'F3', 'F2', 'F5'];14;25.0
40;5;44;['F5', 'F3', 'F4', 'F1', 'F2'];15;25.0
41;37;33;['F1'];1;65.0
42;21;26;['F3', 'F1', 'F2', 'F4'];10;35.0
43;22;14;['F4', 'F3', 'F5'];12;25.0
44;22;36;['F2'];2;55.00000000000001
45;19;25;['F4', 'F5', 'F2'];11;25.0
46;28;15;['F3'];3;45.0
47;17;45;['F1'];1;65.0
48;7;39;['F5'];5;25.0
49;17;10;['F1', 'F4', 'F2', 'F5', 'F3'];15;25.0
50;40;7;['F3', 'F1'];4;45.0
51;6;16;['F5', 'F3', 'F2'];10;25.0
52;37;20;['F2', 'F1', 'F5'];8;25.0
53;28;40;['F5', 'F1', 'F2', 'F3', 'F4'];15;25.0
54;44;28;['F3', 'F4', 'F1', 'F5', 'F2'];15;25.0
55;12;1;['F2', 'F3'];5;45.0
