requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;18;32;['F4'];4;0.55
2;44;43;['F1', 'F5'];6;0.45
3;29;6;['F5'];5;0.45
4;34;3;['F5', 'F1'];6;0.45
5;24;6;['F5', 'F2', 'F1'];8;0.45
6;1;14;['F2', 'F4'];6;0.55
7;35;7;['F1'];1;0.85
8;18;30;['F4', 'F3', 'F5'];12;0.45
9;30;3;['F5'];5;0.45
10;21;31;['F5', 'F2', 'F1', 'F3'];11;0.45
11;5;35;['F4', 'F3', 'F2', 'F5', 'F1'];15;0.45
12;22;11;['F2', 'F1', 'F3'];6;0.65
13;17;25;['F4', 'F2'];6;0.55
14;22;24;['F2'];2;0.75
15;3;6;['F3', 'F4'];7;0.55
16;22;28;['F3'];3;0.65
17;21;3;['F3', 'F1'];4;0.65
18;33;2;['F4', 'F3', 'F5', 'F1', 'F2'];15;0.45
19;45;13;['F2', 'F1'];3;0.75
20;42;8;['F2', 'F5', 'F1', 'F3'];11;0.45
21;41;16;['F4', 'F3', 'F2', 'F5', 'F1'];15;0.45
22;43;41;['F2', 'F1', 'F5', 'F4', 'F3'];15;0.45
23;2;22;['F3', 'F1', 'F2'];6;0.65
24;6;37;['F4'];4;0.55
25;39;17;['F4', 'F2'];6;0.55
26;24;28;['F3', 'F1', 'F5', 'F2', 'F4'];15;0.45
27;9;31;['F2'];2;0.75
28;15;30;['F4', 'F5', 'F1', 'F3'];13;0.45
29;21;28;['F1', 'F5', 'F4', 'F3', 'F2'];15;0.45
30;45;14;['F4', 'F1', 'F5', 'F2'];12;0.45
31;22;20;['F4', 'F3', 'F5', 'F2', 'F1'];15;0.45
32;12;21;['F3', 'F2'];5;0.65
33;40;19;['F2', 'F3', 'F5', 'F4'];14;0.45
34;11;24;['F1', 'F3', 'F2', 'F4', 'F5'];15;0.45
35;31;8;['F3', 'F4', 'F5'];12;0.45
36;19;45;['F2'];2;0.75
37;23;35;['F5', 'F3'];8;0.45
38;41;26;['F3'];3;0.65
39;12;35;['F3', 'F5', 'F2'];10;0.45
40;44;4;['F3', 'F2', 'F4'];9;0.55
41;1;21;['F2', 'F5', 'F1'];8;0.45
42;8;18;['F2', 'F5', 'F1', 'F3', 'F4'];15;0.45
43;34;1;['F2', 'F5', 'F4', 'F3'];14;0.45
44;18;45;['F4', 'F2', 'F3', 'F1'];10;0.55
45;21;22;['F5', 'F3', 'F1', 'F4', 'F2'];15;0.45
46;29;23;['F3', 'F2', 'F1'];6;0.65
47;36;1;['F4', 'F5', 'F3', 'F1', 'F2'];15;0.45
48;33;25;['F1', 'F5'];6;0.45
49;30;28;['F2', 'F3'];5;0.65
50;17;10;['F5', 'F4', 'F2', 'F1', 'F3'];15;0.45
51;7;28;['F3', 'F1', 'F2', 'F5'];11;0.45
52;40;33;['F1'];1;0.85
53;13;28;['F5'];5;0.45
54;35;6;['F2', 'F1'];3;0.75
55;40;45;['F2'];2;0.75
56;8;12;['F5', 'F3', 'F2', 'F4'];14;0.45
57;17;34;['F3'];3;0.65
58;32;26;['F4', 'F1', 'F5', 'F2'];12;0.45
59;10;3;['F2', 'F5', 'F1', 'F3'];11;0.45
60;11;7;['F2', 'F5'];7;0.45
61;33;2;['F2', 'F4'];6;0.55
62;29;5;['F2', 'F5'];7;0.45
63;25;32;['F3', 'F5', 'F4'];12;0.45
64;28;5;['F2', 'F1'];3;0.75
