requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;24;15;['F1', 'F5'];6;25.0
2;22;18;['F4', 'F1', 'F3'];8;35.0
3;12;45;['F1', 'F3', 'F4', 'F2'];10;35.0
4;12;9;['F4', 'F5', 'F1', 'F2'];12;25.0
5;12;7;['F5', 'F2', 'F1', 'F4', 'F3'];15;25.0
6;23;16;['F2', 'F3', 'F5'];10;25.0
7;23;39;['F4', 'F5', 'F3'];12;25.0
8;31;40;['F5', 'F4', 'F3'];12;25.0
9;18;39;['F1', 'F3', 'F5', 'F2', 'F4'];15;25.0
10;20;11;['F2', 'F4', 'F1'];7;35.0
11;34;7;['F3'];3;45.0
12;19;27;['F2', 'F1', 'F3', 'F4', 'F5'];15;25.0
13;31;29;['F4', 'F3', 'F2', 'F5', 'F1'];15;25.0
14;7;42;['F3', 'F2', 'F1'];6;45.0
15;43;5;['F2', 'F1', 'F3'];6;45.0
16;13;33;['F2', 'F5'];7;25.0
17;31;17;['F1', 'F2', 'F4'];7;35.0
18;26;28;['F4'];4;35.0
19;12;11;['F1', 'F4', 'F3'];8;35.0
20;26;36;['F1', 'F4', 'F5'];10;25.0
21;24;12;['F5'];5;25.0
22;22;31;['F3'];3;45.0
23;17;23;['F1'];1;65.0
24;9;12;['F4', 'F2', 'F5'];11;25.0
25;10;11;['F2', 'F5'];7;25.0
26;42;19;['F3', 'F1', 'F4', 'F5', 'F2'];15;25.0
27;41;5;['F1', 'F2'];3;55.00000000000001
28;20;36;['F1', 'F3', 'F4'];8;35.0
29;11;45;['F4', 'F3'];7;35.0
30;5;19;['F5', 'F3', 'F2', 'F1', 'F4'];15;25.0
31;20;11;['F3', 'F4', 'F1'];8;35.0
32;4;11;['F5', 'F2'];7;25.0
33;39;22;['F2', 'F3'];5;45.0
34;4;18;['F3', 'F4', 'F1', 'F5'];13;25.0
35;28;43;['F5', 'F2', 'F4', 'F3', 'F1'];15;25.0
36;44;31;['F5', 'F1', 'F3'];9;25.0
37;29;20;['F1', 'F5', 'F2', 'F3'];11;25.0
38;12;18;['F2', 'F5', 'F1'];8;25.0
39;13;3;['F1', 'F2', 'F5'];8;25.0
40;16;40;['F4', 'F2', 'F1', 'F3'];10;35.0
41;41;11;['F1', 'F2', 'F4', 'F5'];12;25.0
42;39;43;['F4'];4;35.0
43;35;3;['F2'];2;55.00000000000001
44;39;25;['F5', 'F2'];7;25.0
45;30;22;['F4'];4;35.0
46;45;23;['F5', 'F2', 'F1'];8;25.0
47;13;3;['F3', 'F4'];7;35.0
48;9;35;['F1', 'F2', 'F3', 'F4', 'F5'];15;25.0
49;13;8;['F1', 'F5', 'F4'];10;25.0
50;41;30;['F5', 'F4', 'F2', 'F1'];12;25.0
51;35;27;['F2', 'F3'];5;45.0
52;35;18;['F4', 'F1', 'F3'];8;35.0
53;35;36;['F3', 'F1', 'F2', 'F4', 'F5'];15;25.0
54;20;13;['F4'];4;35.0
55;31;2;['F1', 'F4', 'F3', 'F5'];13;25.0
56;32;24;['F2'];2;55.00000000000001
57;8;24;['F1', 'F3', 'F4'];8;35.0
58;22;42;['F1', 'F2', 'F4', 'F3'];10;35.0
59;28;27;['F3', 'F1', 'F5'];9;25.0
60;24;20;['F3', 'F4', 'F1'];8;35.0
61;44;26;['F1'];1;65.0
62;1;2;['F3'];3;45.0
63;22;31;['F1', 'F5', 'F2', 'F3', 'F4'];15;25.0
64;13;10;['F5', 'F1', 'F3', 'F2', 'F4'];15;25.0
65;22;6;['F5', 'F2', 'F3', 'F1', 'F4'];15;25.0
66;9;40;['F1', 'F5', 'F4', 'F3', 'F2'];15;25.0
67;17;44;['F3', 'F2', 'F4', 'F5', 'F1'];15;25.0
68;16;8;['F2', 'F5', 'F1'];8;25.0
69;3;4;['F3', 'F2', 'F4', 'F1'];10;35.0
70;1;9;['F5'];5;25.0
71;17;30;['F3', 'F4', 'F2'];9;35.0
72;41;38;['F4', 'F5', 'F1', 'F2', 'F3'];15;25.0
73;8;35;['F4', 'F3'];7;35.0
74;38;15;['F5', 'F3', 'F2', 'F4', 'F1'];15;25.0
75;22;35;['F2', 'F4', 'F5', 'F1'];12;25.0
76;30;35;['F1', 'F3'];4;45.0
77;10;15;['F5'];5;25.0
78;19;5;['F4', 'F2', 'F1', 'F3'];10;35.0
79;41;2;['F1', 'F5', 'F3', 'F2', 'F4'];15;25.0
80;45;44;['F2', 'F1', 'F4'];7;35.0
81;27;30;['F5', 'F2'];7;25.0
82;9;35;['F1', 'F3'];4;45.0
83;40;7;['F5', 'F4', 'F1', 'F3'];13;25.0
84;5;26;['F3'];3;45.0
85;32;23;['F3', 'F5', 'F1', 'F2'];11;25.0
86;21;44;['F3', 'F4', 'F1'];8;35.0
87;9;10;['F1', 'F4'];5;35.0
88;5;25;['F1'];1;65.0
