requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;2;31;['F3', 'F1'];4;0.65
2;5;12;['F2', 'F1', 'F5', 'F3', 'F4'];15;0.45
3;39;19;['F5', 'F4'];9;0.45
4;4;11;['F4', 'F2', 'F5', 'F1', 'F3'];15;0.45
5;1;4;['F2', 'F1'];3;0.75
6;36;24;['F1', 'F2', 'F3', 'F4'];10;0.55
7;33;3;['F5', 'F1'];6;0.45
8;5;17;['F3', 'F5', 'F2', 'F4'];14;0.45
9;9;40;['F4', 'F1', 'F5'];10;0.45
10;33;34;['F2', 'F5', 'F4', 'F1'];12;0.45
11;15;3;['F4', 'F3', 'F2'];9;0.55
12;37;23;['F5'];5;0.45
13;19;43;['F5', 'F2', 'F1', 'F4'];12;0.45
14;34;4;['F1', 'F5', 'F4', 'F3'];13;0.45
15;1;11;['F4', 'F5'];9;0.45
16;36;18;['F3', 'F4', 'F2', 'F1'];10;0.55
17;34;28;['F3', 'F1', 'F4', 'F2'];10;0.55
18;44;29;['F2', 'F3'];5;0.65
19;44;8;['F5', 'F1', 'F3', 'F2'];11;0.45
20;45;27;['F5'];5;0.45
21;41;37;['F4'];4;0.55
22;44;43;['F3', 'F4', 'F2', 'F5'];14;0.45
23;1;38;['F2', 'F5', 'F3', 'F4', 'F1'];15;0.45
24;18;36;['F3', 'F1', 'F2', 'F4'];10;0.55
25;6;5;['F3', 'F2', 'F5', 'F4'];14;0.45
26;4;29;['F5', 'F1'];6;0.45
27;19;14;['F3', 'F2', 'F4', 'F5'];14;0.45
28;36;13;['F1', 'F5', 'F3', 'F4', 'F2'];15;0.45
29;43;35;['F1', 'F5'];6;0.45
30;40;26;['F5', 'F4', 'F2'];11;0.45
31;24;28;['F3', 'F5', 'F2'];10;0.45
32;41;32;['F3', 'F5', 'F4', 'F2', 'F1'];15;0.45
33;8;21;['F5'];5;0.45
34;43;22;['F5', 'F4'];9;0.45
35;18;45;['F1', 'F5', 'F2'];8;0.45
36;44;22;['F1', 'F5', 'F2', 'F4', 'F3'];15;0.45
37;36;31;['F2', 'F1', 'F5', 'F3'];11;0.45
38;23;33;['F3', 'F1', 'F5'];9;0.45
39;18;15;['F4', 'F1', 'F5', 'F2'];12;0.45
40;4;33;['F2'];2;0.75
41;13;36;['F3'];3;0.65
42;15;40;['F1', 'F3', 'F2'];6;0.65
43;20;2;['F4', 'F5', 'F3', 'F1', 'F2'];15;0.45
44;34;44;['F3', 'F2', 'F1', 'F5'];11;0.45
45;39;31;['F2', 'F3', 'F5', 'F4', 'F1'];15;0.45
46;9;14;['F4', 'F1', 'F3', 'F2'];10;0.55
47;45;13;['F2', 'F3'];5;0.65
48;37;24;['F3', 'F4', 'F2', 'F1'];10;0.55
49;9;30;['F1'];1;0.85
50;1;28;['F3', 'F4'];7;0.55
51;1;31;['F5', 'F2'];7;0.45
52;9;2;['F2', 'F1', 'F5', 'F4'];12;0.45
53;32;23;['F3', 'F4'];7;0.55
54;10;20;['F5', 'F4', 'F2'];11;0.45
55;41;26;['F1'];1;0.85
56;24;5;['F3', 'F2', 'F5', 'F4', 'F1'];15;0.45
57;28;44;['F1', 'F5'];6;0.45
58;21;14;['F4', 'F5', 'F3'];12;0.45
59;42;3;['F3'];3;0.65
60;23;33;['F2', 'F5', 'F4'];11;0.45
61;43;38;['F4', 'F1'];5;0.55
62;19;34;['F5', 'F4', 'F2'];11;0.45
63;19;5;['F5', 'F3', 'F4', 'F2', 'F1'];15;0.45
64;15;16;['F2', 'F5', 'F1'];8;0.45
65;20;42;['F5'];5;0.45
66;4;13;['F2', 'F5', 'F3'];10;0.45
67;17;2;['F5', 'F4', 'F1'];10;0.45
68;7;22;['F3', 'F1', 'F2', 'F4', 'F5'];15;0.45
69;25;39;['F2', 'F4', 'F3'];9;0.55
70;39;17;['F3', 'F1', 'F4', 'F5'];13;0.45
71;9;38;['F5', 'F2'];7;0.45
72;42;44;['F3', 'F1'];4;0.65
73;37;8;['F4', 'F1'];5;0.55
74;45;13;['F1', 'F2', 'F4', 'F5', 'F3'];15;0.45
