DATASET=TINY,TYPE=WITH_FAULT_TOLERANCE,NODES=42,LINKS=63,REQUESTS=100
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
237,13,17.284177215189874,14.69746835443038,36.50995038829468%,7.198312236286919,[39.355, 53.355],267.1425
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
APPROVED|,1|,R1P1|,41.99306431273645%|,19.43|,13.900000000000002|,['F4', 'F3', 'F1', 'F2', 'F5']|,[611, 953, 986, 900, 841, 925, 499]|
APPROVED|,2|,R2P3|,34.595628415300546%|,22.6|,16.599999999999998|,['F1', 'F2']|,[759, 990, 894, 826, 887, 891, 975, 698]|
APPROVED|,3|,R3P1|,29.284649776453058%|,17.270000000000003|,11.399999999999999|,['F5', 'F1', 'F3', 'F4']|,[792, 998, 962, 892, 878, 309]|
APPROVED|,4|,R4P2|,38.38251366120219%|,19.87|,16.2|,['F5', 'F3', 'F4', 'F1']|,[147, 837, 943, 954, 979, 992, 901, 402]|
APPROVED|,5|,R5P5|,39.27145612343298%|,21.790000000000003|,18.7|,['F1', 'F5']|,[206, 852, 884, 939, 818, 842, 855, 801, 4]|
DENIED|,6|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2', 'F4']|,src=17|, dest=53|
APPROVED|,7|,R7P2|,38.76612021857923%|,18.42|,16.400000000000002|,['F4', 'F1']|,[102, 826, 906, 993, 836, 873, 997, 788]|
APPROVED|,8|,R8P1|,29.907313997477935%|,18.980000000000004|,13.9|,['F1', 'F5']|,[140, 835, 820, 892, 878, 812, 46]|
APPROVED|,9|,R9P1|,35.89344262295082%|,14.049999999999999|,10.3|,['F5', 'F3', 'F1', 'F2']|,[372, 893, 864, 991, 764]|
APPROVED|,10|,R10P2|,44.67164898746383%|,22.18|,19.3|,['F4', 'F1', 'F5', 'F2', 'F3']|,[780, 995, 909, 873, 836, 867, 893, 864, 256]|
APPROVED|,11|,R11P1|,37.69726775956284%|,18.080000000000002|,16.200000000000003|,['F5', 'F4', 'F2', 'F1', 'F3']|,[800, 1000, 956, 869, 917, 889, 972, 688]|
APPROVED|,12|,R12P1|,38.154098360655745%|,18.680000000000003|,17.3|,['F2', 'F5']|,[568, 942, 819, 911, 863, 824, 871, 283]|
APPROVED|,13|,R13P1|,41.80874316939891%|,17.83|,16.5|,['F4']|,[432, 908, 968, 934, 926, 840, 822, 88]|
APPROVED|,14|,R14P1|,27.5327868852459%|,13.3|,9.2|,['F4', 'F2', 'F3', 'F1', 'F5']|,[647, 962, 865, 928, 509]|
APPROVED|,15|,R15P1|,31.327868852459016%|,13.910000000000002|,11.400000000000002|,['F1']|,[744, 986, 900, 809, 976, 703]|
APPROVED|,16|,R16P1|,37.50126103404792%|,16.189999999999998|,13.7|,['F4', 'F1', 'F2', 'F5', 'F3']|,[542, 936, 847, 924, 993, 906, 422]|
APPROVED|,17|,R17P1|,34.761034047919296%|,17.240000000000002|,14.099999999999998|,['F2', 'F1', 'F5']|,[460, 915, 868, 940, 806, 907, 425]|
APPROVED|,18|,R18P1|,40.402900378310214%|,18.68|,14.6|,['F1', 'F4', 'F2', 'F5']|,[265, 867, 893, 943, 966, 968, 670]|
APPROVED|,19|,R19P4|,33.977338476374165%|,22.119999999999997|,18.9|,['F5']|,[406, 902, 935, 916, 860, 848, 885, 1000, 797]|
APPROVED|,20|,R20P7|,31.969623915139824%|,19.869999999999997|,18.6|,['F2', 'F3', 'F5']|,[498, 925, 851, 928, 861, 844, 939, 884, 336]|
APPROVED|,21|,R21P1|,33.88461538461539%|,16.65|,14.6|,['F2']|,[620, 955, 868, 895, 805, 920, 477]|
APPROVED|,22|,R22P1|,39.20417287630403%|,14.559999999999999|,11.6|,['F5']|,[641, 961, 833, 857, 843, 172]|
APPROVED|,23|,R23P1|,35.84329797492768%|,16.279999999999998|,19.1|,['F2']|,[235, 859, 980, 987, 978, 919, 938, 861, 242]|
APPROVED|,24|,R24P1|,36.02080706179067%|,15.12|,14.2|,['F4']|,[42, 811, 914, 865, 962, 892, 366]|
APPROVED|,25|,R25P1|,37.071948998178506%|,11.8|,10.4|,['F3', 'F1', 'F2']|,[764, 991, 864, 838, 152]|
APPROVED|,26|,R26P3|,27.432497589199617%|,24.220000000000002|,19.2|,['F4', 'F1']|,[543, 936, 905, 811, 914, 994, 916, 860, 240]|
APPROVED|,27|,R27P1|,33.4441132637854%|,11.94|,12.1|,['F2']|,[366, 892, 820, 835, 897, 387]|
APPROVED|,28|,R28P2|,38.68032786885246%|,18.979999999999997|,13.8|,['F1', 'F4', 'F5', 'F2']|,[420, 905, 952, 804, 932, 960, 639]|
APPROVED|,29|,R29P3|,37.20983606557377%|,19.78|,15.9|,['F2', 'F4', 'F3', 'F5', 'F1']|,[639, 960, 999, 899, 977, 877, 815, 60]|
DENIED|,30|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F4', 'F5', 'F2']|,src=627|, dest=655|
APPROVED|,31|,R31P1|,33.268852459016394%|,19.39|,16.9|,['F1', 'F4']|,[786, 997, 814, 806, 940, 899, 977, 706]|
APPROVED|,32|,R32P1|,29.3397913561848%|,14.29|,12.2|,['F5']|,[31, 808, 835, 985, 939, 556]|
APPROVED|,33|,R33P1|,31.895964691046665%|,18.599999999999998|,13.8|,['F3']|,[346, 887, 826, 894, 990, 964, 655]|
APPROVED|,34|,R34P1|,41.60088272383355%|,19.16|,13.299999999999999|,['F2', 'F3', 'F1', 'F5']|,[101, 826, 887, 891, 975, 829, 115]|
APPROVED|,35|,R35P1|,44.951912568306014%|,20.680000000000003|,15.8|,['F5', 'F3', 'F2', 'F4']|,[312, 878, 812, 858, 815, 877, 847, 188]|
APPROVED|,36|,R36P1|,37.959016393442624%|,13.030000000000003|,15.3|,['F3', 'F1', 'F4']|,[222, 856, 819, 911, 903, 927, 505]|
APPROVED|,37|,R37P5|,41.27820636451302%|,17.659999999999997|,19.3|,['F3', 'F4']|,[19, 805, 920, 931, 821, 967, 946, 881, 323]|
APPROVED|,38|,R38P1|,27.81311475409836%|,20.2|,17.2|,['F1', 'F5', 'F3', 'F4', 'F2']|,[368, 892, 878, 969, 913, 899, 977, 706]|
APPROVED|,39|,R39P1|,26.980327868852456%|,19.700000000000003|,16.700000000000003|,['F1']|,[404, 901, 969, 878, 892, 818, 989, 754]|
APPROVED|,40|,R40P1|,50.31084489281209%|,15.409999999999998|,14.4|,['F3', 'F4', 'F1']|,[704, 976, 991, 830, 813, 912, 446]|
APPROVED|,41|,R41P1|,30.574681238615668%|,11.729999999999999|,9.299999999999999|,['F2', 'F5', 'F1']|,[499, 925, 891, 961, 642]|
