requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;486;292;['F3', 'F5', 'F4', 'F1', 'F2'];15;25.0
2;156;260;['F2', 'F4', 'F5', 'F3', 'F1'];15;25.0
3;381;266;['F4', 'F5', 'F3', 'F2'];14;25.0
4;223;546;['F5', 'F3', 'F4', 'F2'];14;25.0
5;548;428;['F2', 'F4', 'F1', 'F5'];12;25.0
6;364;502;['F1', 'F5', 'F2', 'F3'];11;25.0
7;244;280;['F5', 'F2', 'F1'];8;25.0
8;411;156;['F4'];4;35.0
9;196;286;['F4', 'F1', 'F5', 'F2', 'F3'];15;25.0
10;274;374;['F3', 'F2'];5;45.0
11;301;282;['F5', 'F3'];8;25.0
12;410;308;['F3', 'F2'];5;45.0
13;409;571;['F3', 'F1'];4;45.0
14;366;385;['F4', 'F3'];7;35.0
15;248;470;['F4', 'F3', 'F2', 'F5'];14;25.0
16;388;521;['F2', 'F3', 'F5', 'F4'];14;25.0
17;461;194;['F1'];1;65.0
18;435;364;['F3', 'F4', 'F1'];8;35.0
19;297;583;['F3', 'F5', 'F1', 'F2'];11;25.0
20;535;320;['F5', 'F3', 'F1', 'F2'];11;25.0
21;204;434;['F3', 'F1', 'F5'];9;25.0
22;573;222;['F4', 'F5'];9;25.0
23;572;567;['F2'];2;55.00000000000001
24;469;385;['F2', 'F4', 'F3', 'F1'];10;35.0
25;384;389;['F5', 'F4', 'F2', 'F1', 'F3'];15;25.0
26;467;202;['F3', 'F4', 'F5'];12;25.0
27;200;171;['F4', 'F5', 'F2'];11;25.0
28;321;510;['F1', 'F2', 'F3', 'F5'];11;25.0
29;318;374;['F5', 'F2', 'F1', 'F3'];11;25.0
30;169;472;['F1', 'F5', 'F4', 'F2'];12;25.0
31;343;334;['F3', 'F5', 'F4', 'F2', 'F1'];15;25.0
32;413;360;['F5', 'F4', 'F3'];12;25.0
33;385;410;['F2', 'F4'];6;35.0
34;333;369;['F3'];3;45.0
35;552;551;['F3'];3;45.0
36;485;418;['F2', 'F5', 'F4'];11;25.0
37;214;315;['F1', 'F5', 'F2', 'F3', 'F4'];15;25.0
38;170;546;['F1', 'F3', 'F4', 'F5', 'F2'];15;25.0
39;401;159;['F2'];2;55.00000000000001
40;457;351;['F5', 'F4'];9;25.0
41;484;518;['F5', 'F3'];8;25.0
42;585;208;['F4', 'F5', 'F3', 'F2'];14;25.0
43;419;161;['F4', 'F3', 'F5', 'F2'];14;25.0
44;486;498;['F3', 'F2', 'F4', 'F5'];14;25.0
45;365;384;['F5', 'F2'];7;25.0
46;518;267;['F5', 'F2', 'F3', 'F1', 'F4'];15;25.0
47;428;300;['F2'];2;55.00000000000001
48;168;182;['F2', 'F3', 'F5', 'F1', 'F4'];15;25.0
49;551;409;['F5', 'F4'];9;25.0
50;265;237;['F2', 'F5'];7;25.0
51;218;460;['F2', 'F4', 'F5', 'F3'];14;25.0
52;245;168;['F5', 'F3', 'F2'];10;25.0
53;403;384;['F5', 'F3', 'F1', 'F4', 'F2'];15;25.0
54;333;185;['F2', 'F3'];5;45.0
55;328;280;['F3', 'F4', 'F1', 'F2'];10;35.0
56;234;514;['F5', 'F1', 'F4', 'F2'];12;25.0
57;521;176;['F1', 'F3', 'F5'];9;25.0
58;207;272;['F1', 'F3', 'F5'];9;25.0
59;381;560;['F5'];5;25.0
60;351;230;['F2', 'F4', 'F5', 'F1'];12;25.0
61;275;326;['F1', 'F2', 'F3'];6;45.0
62;258;495;['F1', 'F2'];3;55.00000000000001
63;436;452;['F4', 'F3', 'F1'];8;35.0
64;271;445;['F2', 'F3', 'F5'];10;25.0
65;346;379;['F1', 'F3', 'F2', 'F5'];11;25.0
66;395;242;['F5'];5;25.0
67;509;169;['F1', 'F4', 'F5'];10;25.0
68;576;404;['F4', 'F3', 'F1'];8;35.0
69;561;219;['F3', 'F5', 'F1'];9;25.0
70;398;530;['F3', 'F2', 'F5', 'F1', 'F4'];15;25.0
71;591;403;['F2', 'F1', 'F3', 'F4', 'F5'];15;25.0
72;218;486;['F5'];5;25.0
73;449;579;['F1', 'F4', 'F2', 'F5'];12;25.0
74;430;573;['F2', 'F5', 'F4'];11;25.0
75;235;205;['F4', 'F5', 'F2', 'F1'];12;25.0
76;500;263;['F5', 'F3', 'F1', 'F4'];13;25.0
77;300;274;['F1'];1;65.0
78;475;354;['F1', 'F5', 'F4', 'F2'];12;25.0
79;583;239;['F4', 'F3', 'F1'];8;35.0
80;582;432;['F1', 'F4', 'F5', 'F3', 'F2'];15;25.0
81;293;365;['F5', 'F3'];8;25.0
82;453;203;['F4'];4;35.0
83;195;342;['F1'];1;65.0
84;244;232;['F2', 'F1', 'F3', 'F5', 'F4'];15;25.0
85;310;552;['F2', 'F5', 'F1', 'F4', 'F3'];15;25.0
86;260;308;['F2', 'F1', 'F5', 'F3', 'F4'];15;25.0
87;457;364;['F3', 'F4', 'F1', 'F5', 'F2'];15;25.0
88;197;200;['F2', 'F1'];3;55.00000000000001
89;302;444;['F5', 'F3', 'F2', 'F4'];14;25.0
90;397;222;['F5', 'F4', 'F3', 'F1'];13;25.0
91;152;154;['F3', 'F1'];4;45.0
92;226;414;['F5', 'F2', 'F3', 'F4'];14;25.0
