requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;565;311;['F4', 'F1'];5;35.0
2;428;400;['F1', 'F4', 'F3', 'F5'];13;25.0
3;337;183;['F4', 'F5', 'F3'];12;25.0
4;328;183;['F3', 'F4'];7;35.0
5;309;281;['F4', 'F3', 'F1', 'F2'];10;35.0
6;507;191;['F1', 'F3', 'F2'];6;45.0
7;176;364;['F5', 'F2'];7;25.0
8;391;238;['F5', 'F1', 'F3'];9;25.0
9;549;492;['F2', 'F3', 'F1'];6;45.0
10;443;481;['F4', 'F2', 'F5', 'F3'];14;25.0
11;266;168;['F4', 'F3', 'F5'];12;25.0
12;299;507;['F1', 'F5', 'F2', 'F3'];11;25.0
13;170;217;['F4', 'F1'];5;35.0
14;579;560;['F5', 'F2', 'F3'];10;25.0
15;217;577;['F3'];3;45.0
16;175;277;['F1', 'F5', 'F3', 'F2', 'F4'];15;25.0
17;183;435;['F1', 'F2', 'F3', 'F5', 'F4'];15;25.0
18;538;432;['F1', 'F2'];3;55.00000000000001
19;414;316;['F5'];5;25.0
20;189;472;['F5', 'F4', 'F1', 'F2'];12;25.0
21;569;465;['F1', 'F4', 'F3', 'F5', 'F2'];15;25.0
22;221;428;['F4', 'F1', 'F5'];10;25.0
23;221;152;['F5', 'F3', 'F1'];9;25.0
24;457;222;['F5', 'F1', 'F4', 'F3', 'F2'];15;25.0
25;560;216;['F4', 'F5', 'F3', 'F1', 'F2'];15;25.0
26;400;427;['F4', 'F2', 'F3'];9;35.0
27;200;283;['F3', 'F4'];7;35.0
28;577;204;['F5', 'F3', 'F4', 'F2'];14;25.0
29;474;403;['F5', 'F4', 'F3', 'F2', 'F1'];15;25.0
30;453;151;['F2', 'F5', 'F3', 'F4'];14;25.0
31;276;382;['F5', 'F2'];7;25.0
32;597;231;['F5', 'F2'];7;25.0
33;488;225;['F1', 'F2', 'F4', 'F5'];12;25.0
34;310;219;['F3', 'F2', 'F4', 'F1', 'F5'];15;25.0
35;232;474;['F4', 'F2', 'F1', 'F3'];10;35.0
36;440;225;['F2', 'F4'];6;35.0
37;303;467;['F3', 'F1', 'F2', 'F5'];11;25.0
38;598;514;['F4', 'F1', 'F2', 'F3', 'F5'];15;25.0
39;498;221;['F5', 'F2'];7;25.0
40;284;236;['F1', 'F4', 'F2', 'F3'];10;35.0
41;523;162;['F2', 'F4', 'F5'];11;25.0
42;434;254;['F3', 'F1', 'F4', 'F5', 'F2'];15;25.0
43;316;244;['F1', 'F2'];3;55.00000000000001
44;258;247;['F3'];3;45.0
45;213;205;['F5', 'F1', 'F2', 'F4'];12;25.0
46;297;214;['F4', 'F3', 'F2', 'F5', 'F1'];15;25.0
47;483;398;['F2', 'F5', 'F1'];8;25.0
48;453;440;['F2', 'F1', 'F4', 'F3'];10;35.0
49;453;343;['F5', 'F3', 'F1', 'F2'];11;25.0
50;216;236;['F3', 'F4', 'F2', 'F5', 'F1'];15;25.0
51;460;194;['F1', 'F3', 'F4', 'F5', 'F2'];15;25.0
52;487;256;['F1', 'F3', 'F2', 'F5', 'F4'];15;25.0
53;498;383;['F2', 'F3', 'F4'];9;35.0
54;365;412;['F5', 'F2', 'F1', 'F3'];11;25.0
55;336;282;['F3', 'F4'];7;35.0
56;269;314;['F3'];3;45.0
57;177;404;['F2', 'F1', 'F4', 'F3', 'F5'];15;25.0
58;154;308;['F2', 'F4'];6;35.0
59;348;582;['F2', 'F3'];5;45.0
60;434;247;['F1', 'F3', 'F2', 'F4'];10;35.0
61;446;431;['F4', 'F3', 'F5'];12;25.0
62;205;575;['F4'];4;35.0
63;386;322;['F2', 'F4', 'F1'];7;35.0
64;311;172;['F3'];3;45.0
65;504;385;['F1', 'F3', 'F2'];6;45.0
66;341;246;['F3', 'F5'];8;25.0
67;471;573;['F3', 'F5', 'F1', 'F4', 'F2'];15;25.0
68;318;520;['F3'];3;45.0
69;294;557;['F5', 'F2'];7;25.0
70;229;194;['F2', 'F5'];7;25.0
71;270;164;['F3'];3;45.0
72;577;301;['F1', 'F3', 'F5', 'F2', 'F4'];15;25.0
73;405;482;['F5', 'F4'];9;25.0
74;505;312;['F2'];2;55.00000000000001
75;290;281;['F2', 'F4', 'F3'];9;35.0
76;569;274;['F4', 'F3', 'F2', 'F5', 'F1'];15;25.0
77;536;395;['F3', 'F4'];7;35.0
78;478;387;['F4', 'F3', 'F5'];12;25.0
79;511;597;['F1'];1;65.0
80;233;440;['F5', 'F4'];9;25.0
81;350;476;['F5', 'F1', 'F2'];8;25.0
82;522;512;['F2', 'F1', 'F5'];8;25.0
83;312;164;['F1', 'F4', 'F2'];7;35.0
84;532;303;['F1', 'F2'];3;55.00000000000001
85;241;489;['F2', 'F1', 'F3'];6;45.0
86;513;471;['F3', 'F2', 'F5', 'F1', 'F4'];15;25.0
87;189;553;['F5', 'F2'];7;25.0
88;248;542;['F5', 'F2'];7;25.0
89;331;316;['F5', 'F3', 'F4'];12;25.0
90;473;399;['F3', 'F1', 'F5', 'F2', 'F4'];15;25.0
91;503;555;['F5', 'F2', 'F1', 'F3', 'F4'];15;25.0
92;402;488;['F1', 'F2'];3;55.00000000000001
93;373;509;['F1', 'F2', 'F4'];7;35.0
94;376;489;['F4', 'F2', 'F1', 'F5', 'F3'];15;25.0
95;571;536;['F4', 'F5', 'F1', 'F2'];12;25.0
96;425;200;['F3', 'F4'];7;35.0
97;571;545;['F4', 'F2', 'F1'];7;35.0
98;597;179;['F4', 'F2'];6;35.0
99;494;335;['F1', 'F4', 'F5', 'F3', 'F2'];15;25.0
100;380;208;['F2', 'F5'];7;25.0
101;313;228;['F1', 'F5', 'F4'];10;25.0
102;436;350;['F1'];1;65.0
103;335;156;['F3', 'F5', 'F4', 'F1'];13;25.0
104;295;407;['F2'];2;55.00000000000001
105;293;530;['F5', 'F4', 'F2'];11;25.0
106;344;268;['F1', 'F2', 'F4', 'F3'];10;35.0
107;579;460;['F1', 'F4'];5;35.0
108;549;572;['F2', 'F4', 'F5', 'F3'];14;25.0
109;305;160;['F1', 'F2', 'F4'];7;35.0
110;524;181;['F1', 'F5', 'F3', 'F4', 'F2'];15;25.0
111;401;230;['F4'];4;35.0
112;574;415;['F5', 'F4'];9;25.0
113;232;359;['F2', 'F3', 'F1'];6;45.0
114;421;203;['F2', 'F3', 'F1'];6;45.0
115;499;549;['F5'];5;25.0
116;503;449;['F5'];5;25.0
117;190;186;['F3', 'F4'];7;35.0
118;388;192;['F4', 'F1', 'F5'];10;25.0
119;261;457;['F5', 'F4'];9;25.0
120;166;499;['F4', 'F3', 'F2', 'F1', 'F5'];15;25.0
121;568;452;['F5', 'F4', 'F2', 'F1'];12;25.0
122;278;181;['F2', 'F4'];6;35.0
123;374;167;['F5', 'F2', 'F1', 'F3'];11;25.0
124;304;313;['F4', 'F5'];9;25.0
125;283;429;['F2', 'F4', 'F1', 'F3', 'F5'];15;25.0
126;197;461;['F3', 'F4', 'F1'];8;35.0
127;309;424;['F2', 'F1', 'F4'];7;35.0
128;411;433;['F2', 'F1'];3;55.00000000000001
129;508;399;['F3', 'F4', 'F2', 'F5'];14;25.0
130;557;548;['F2', 'F3', 'F1', 'F4'];10;35.0
131;157;459;['F4', 'F3', 'F2', 'F1', 'F5'];15;25.0
132;582;388;['F4', 'F2', 'F3', 'F1'];10;35.0
133;531;284;['F4', 'F5', 'F2'];11;25.0
134;498;471;['F4', 'F5', 'F2', 'F3'];14;25.0
135;366;555;['F2', 'F5', 'F3'];10;25.0
136;451;441;['F4'];4;35.0
137;485;161;['F4', 'F5'];9;25.0
138;256;290;['F4', 'F5', 'F3', 'F1'];13;25.0
139;166;513;['F1', 'F3'];4;45.0
140;374;474;['F4', 'F1', 'F3', 'F5'];13;25.0
141;435;414;['F5', 'F4', 'F1', 'F2', 'F3'];15;25.0
142;301;385;['F1', 'F3', 'F2'];6;45.0
143;214;213;['F2'];2;55.00000000000001
144;473;174;['F2', 'F1'];3;55.00000000000001
145;197;397;['F2', 'F1', 'F5'];8;25.0
146;515;419;['F3', 'F2', 'F4'];9;35.0
147;494;531;['F4'];4;35.0
148;341;360;['F2', 'F3'];5;45.0
149;452;364;['F2', 'F5', 'F4', 'F3'];14;25.0
150;512;159;['F4'];4;35.0
151;537;324;['F3', 'F5', 'F2', 'F1'];11;25.0
152;374;504;['F2', 'F1', 'F4', 'F3'];10;35.0
153;307;478;['F2'];2;55.00000000000001
154;352;323;['F2', 'F4', 'F1', 'F5', 'F3'];15;25.0
155;393;452;['F3', 'F2'];5;45.0
156;246;268;['F1', 'F2'];3;55.00000000000001
157;475;288;['F5', 'F2', 'F1'];8;25.0
158;376;416;['F2', 'F5', 'F4', 'F1', 'F3'];15;25.0
159;259;215;['F3', 'F2', 'F4', 'F1'];10;35.0
160;167;358;['F2'];2;55.00000000000001
161;222;546;['F4', 'F1', 'F5', 'F3', 'F2'];15;25.0
162;310;492;['F2'];2;55.00000000000001
163;286;465;['F5', 'F3'];8;25.0
164;584;381;['F1'];1;65.0
165;154;256;['F1'];1;65.0
166;169;379;['F5', 'F4'];9;25.0
167;262;393;['F1', 'F5'];6;25.0
168;422;476;['F5'];5;25.0
169;167;154;['F5', 'F3', 'F4', 'F2'];14;25.0
170;571;513;['F3'];3;45.0
171;512;155;['F1'];1;65.0
172;162;321;['F2', 'F1', 'F3', 'F4', 'F5'];15;25.0
173;207;414;['F2', 'F4', 'F5'];11;25.0
174;171;509;['F2', 'F1', 'F5', 'F4', 'F3'];15;25.0
175;499;510;['F1', 'F3', 'F5', 'F2'];11;25.0
176;460;189;['F4', 'F5', 'F2', 'F3'];14;25.0
177;245;427;['F4', 'F5', 'F2'];11;25.0
178;324;300;['F5', 'F2', 'F3', 'F1'];11;25.0
179;275;440;['F2', 'F5', 'F3', 'F1'];11;25.0
180;600;442;['F5', 'F2', 'F4', 'F3'];14;25.0
181;189;388;['F2', 'F1', 'F5', 'F3', 'F4'];15;25.0
182;348;226;['F2'];2;55.00000000000001
183;356;561;['F4', 'F1'];5;35.0
184;382;162;['F4', 'F2', 'F3', 'F5', 'F1'];15;25.0
185;276;237;['F3', 'F1', 'F4'];8;35.0
186;382;424;['F4'];4;35.0
187;212;512;['F1', 'F5'];6;25.0
188;490;515;['F5', 'F1'];6;25.0
189;507;447;['F3'];3;45.0
190;551;405;['F1', 'F4', 'F5', 'F3', 'F2'];15;25.0
191;384;229;['F2', 'F4', 'F5'];11;25.0
192;363;436;['F5', 'F4'];9;25.0
193;389;416;['F3', 'F4', 'F5', 'F1', 'F2'];15;25.0
194;580;257;['F3', 'F2', 'F4', 'F5', 'F1'];15;25.0
195;260;490;['F1', 'F2', 'F3'];6;45.0
196;187;574;['F3', 'F2', 'F1', 'F5'];11;25.0
197;449;225;['F5', 'F4', 'F2'];11;25.0
198;368;386;['F1'];1;65.0
199;597;227;['F1', 'F2', 'F5', 'F4', 'F3'];15;25.0
200;443;441;['F1', 'F5', 'F3', 'F2'];11;25.0
201;227;419;['F3', 'F2', 'F1'];6;45.0
202;491;435;['F2', 'F3', 'F1', 'F4'];10;35.0
203;420;376;['F1', 'F2', 'F4', 'F3'];10;35.0
204;287;512;['F4', 'F1', 'F2', 'F5', 'F3'];15;25.0
205;380;436;['F5', 'F1'];6;25.0
206;306;164;['F5', 'F2', 'F1', 'F4', 'F3'];15;25.0
207;579;318;['F5', 'F4'];9;25.0
208;476;466;['F5', 'F3'];8;25.0
209;436;175;['F4', 'F3', 'F2', 'F5', 'F1'];15;25.0
210;345;242;['F4', 'F3', 'F2'];9;35.0
211;247;359;['F5', 'F4', 'F3', 'F1'];13;25.0
212;388;564;['F1', 'F2', 'F5', 'F4'];12;25.0
213;506;487;['F2', 'F3', 'F5', 'F4', 'F1'];15;25.0
214;173;357;['F4'];4;35.0
215;252;595;['F2', 'F1', 'F5', 'F3', 'F4'];15;25.0
216;536;487;['F5', 'F2', 'F3', 'F1', 'F4'];15;25.0
217;347;319;['F5', 'F4', 'F3', 'F1', 'F2'];15;25.0
218;499;399;['F4'];4;35.0
219;526;402;['F4', 'F2', 'F1', 'F3'];10;35.0
220;532;432;['F3'];3;45.0
221;594;414;['F1', 'F2', 'F4'];7;35.0
222;480;329;['F1', 'F5', 'F2', 'F4', 'F3'];15;25.0
223;180;321;['F2'];2;55.00000000000001
224;566;278;['F4'];4;35.0
225;388;571;['F1', 'F2'];3;55.00000000000001
226;333;476;['F1', 'F4'];5;35.0
227;270;178;['F2', 'F5', 'F1', 'F4', 'F3'];15;25.0
228;304;288;['F3', 'F1', 'F5', 'F2', 'F4'];15;25.0
229;600;191;['F4', 'F2', 'F3'];9;35.0
230;508;591;['F3'];3;45.0
231;590;437;['F4'];4;35.0
232;221;284;['F4'];4;35.0
233;331;198;['F5', 'F3'];8;25.0
234;317;273;['F1', 'F4', 'F5', 'F2'];12;25.0
235;471;220;['F1'];1;65.0
236;270;170;['F3', 'F2', 'F5', 'F4'];14;25.0
237;378;578;['F4', 'F5'];9;25.0
238;510;450;['F3', 'F1', 'F5', 'F2'];11;25.0
239;371;505;['F3'];3;45.0
240;532;502;['F2', 'F3', 'F1', 'F4'];10;35.0
