requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;476;197;['F4', 'F5', 'F2'];11;25.0
2;306;554;['F3', 'F5'];8;25.0
3;235;366;['F4', 'F5', 'F3', 'F2'];14;25.0
4;564;285;['F3', 'F1'];4;45.0
5;413;278;['F3', 'F2', 'F1', 'F5'];11;25.0
6;243;347;['F1'];1;65.0
7;333;329;['F2', 'F3', 'F5', 'F1', 'F4'];15;25.0
8;315;348;['F5', 'F3'];8;25.0
9;539;195;['F1', 'F2', 'F5', 'F4'];12;25.0
10;538;211;['F1', 'F2', 'F4'];7;35.0
11;181;158;['F4', 'F3', 'F2', 'F5'];14;25.0
12;454;320;['F1', 'F3', 'F5', 'F2', 'F4'];15;25.0
13;349;296;['F4', 'F5', 'F3', 'F1', 'F2'];15;25.0
14;315;432;['F4', 'F5', 'F3', 'F2', 'F1'];15;25.0
15;199;599;['F5', 'F4'];9;25.0
16;485;475;['F3', 'F4', 'F5'];12;25.0
17;562;482;['F3', 'F4', 'F5', 'F2'];14;25.0
18;577;293;['F5', 'F1'];6;25.0
19;271;383;['F5', 'F3', 'F1'];9;25.0
20;229;385;['F1', 'F2', 'F3'];6;45.0
21;263;386;['F2', 'F3', 'F4', 'F5'];14;25.0
22;152;324;['F2', 'F5', 'F1'];8;25.0
23;256;355;['F1', 'F4', 'F3'];8;35.0
24;171;596;['F4'];4;35.0
25;564;221;['F3', 'F4', 'F5'];12;25.0
26;288;404;['F1', 'F3', 'F5', 'F4', 'F2'];15;25.0
27;282;583;['F4', 'F1', 'F5', 'F3'];13;25.0
28;572;591;['F3', 'F2', 'F1', 'F5'];11;25.0
29;206;573;['F1', 'F4'];5;35.0
30;515;502;['F2', 'F3'];5;45.0
31;470;366;['F4', 'F3', 'F5'];12;25.0
32;552;496;['F2', 'F4'];6;35.0
33;444;373;['F5', 'F4', 'F1', 'F3'];13;25.0
34;499;184;['F4', 'F5', 'F1'];10;25.0
35;470;595;['F4', 'F5', 'F1'];10;25.0
36;296;194;['F5', 'F4', 'F1', 'F3', 'F2'];15;25.0
37;400;518;['F2'];2;55.00000000000001
38;164;303;['F5', 'F1', 'F4'];10;25.0
39;248;161;['F5', 'F2', 'F4', 'F3'];14;25.0
40;432;210;['F3', 'F5', 'F2', 'F1', 'F4'];15;25.0
41;511;312;['F5', 'F3', 'F4', 'F2'];14;25.0
42;187;333;['F5'];5;25.0
43;533;263;['F2', 'F4', 'F1'];7;35.0
44;502;580;['F5', 'F4', 'F1'];10;25.0
45;423;519;['F1', 'F3'];4;45.0
46;504;183;['F4', 'F3', 'F2', 'F5', 'F1'];15;25.0
47;588;255;['F4', 'F3'];7;35.0
48;268;215;['F5', 'F4'];9;25.0
49;230;315;['F2', 'F3', 'F4', 'F5'];14;25.0
50;407;470;['F4', 'F3', 'F5', 'F1'];13;25.0
51;303;481;['F2', 'F1'];3;55.00000000000001
52;561;552;['F2'];2;55.00000000000001
53;306;320;['F4', 'F1', 'F2'];7;35.0
54;234;345;['F5', 'F4'];9;25.0
55;290;263;['F2', 'F4'];6;35.0
56;366;435;['F1', 'F5', 'F3'];9;25.0
57;268;522;['F5', 'F1', 'F4', 'F2'];12;25.0
58;345;226;['F3'];3;45.0
59;404;205;['F2', 'F4', 'F5', 'F1'];12;25.0
60;531;399;['F3'];3;45.0
61;206;333;['F2', 'F1', 'F3', 'F4', 'F5'];15;25.0
62;395;370;['F1', 'F3', 'F4'];8;35.0
63;168;447;['F4', 'F5'];9;25.0
64;485;520;['F5'];5;25.0
65;549;404;['F3'];3;45.0
66;270;351;['F3', 'F1', 'F2', 'F5'];11;25.0
67;304;240;['F5', 'F3'];8;25.0
68;410;217;['F4', 'F2'];6;35.0
69;471;369;['F2'];2;55.00000000000001
70;193;227;['F1', 'F4'];5;35.0
71;374;547;['F1', 'F2', 'F5'];8;25.0
72;578;409;['F2', 'F1'];3;55.00000000000001
73;189;479;['F2', 'F5', 'F4', 'F1'];12;25.0
74;562;154;['F3', 'F1'];4;45.0
75;382;351;['F2', 'F5', 'F1'];8;25.0
76;349;423;['F2'];2;55.00000000000001
77;293;297;['F1', 'F3', 'F4', 'F2', 'F5'];15;25.0
78;357;322;['F3', 'F1'];4;45.0
79;264;167;['F4', 'F3', 'F1'];8;35.0
80;491;175;['F5', 'F3'];8;25.0
81;173;259;['F4', 'F1'];5;35.0
82;219;346;['F1', 'F2', 'F3', 'F4', 'F5'];15;25.0
83;164;288;['F2', 'F1', 'F3', 'F5', 'F4'];15;25.0
84;586;542;['F3', 'F4'];7;35.0
85;286;494;['F1', 'F2', 'F5'];8;25.0
86;501;159;['F2', 'F5'];7;25.0
87;569;333;['F1', 'F4'];5;35.0
88;499;539;['F4', 'F3'];7;35.0
89;593;298;['F2', 'F3', 'F5', 'F1', 'F4'];15;25.0
90;426;579;['F4', 'F5', 'F2', 'F1'];12;25.0
91;582;533;['F4', 'F1', 'F5'];10;25.0
92;560;177;['F3'];3;45.0
93;272;432;['F2', 'F5', 'F3', 'F1'];11;25.0
94;492;380;['F4', 'F2'];6;35.0
95;408;169;['F3', 'F4', 'F2'];9;35.0
96;413;454;['F2', 'F4', 'F3', 'F1', 'F5'];15;25.0
97;550;581;['F3', 'F2'];5;45.0
98;569;471;['F5', 'F2'];7;25.0
99;157;523;['F1', 'F2', 'F4'];7;35.0
100;401;492;['F3', 'F4', 'F5'];12;25.0
101;403;185;['F5', 'F1', 'F3', 'F4'];13;25.0
102;350;308;['F2', 'F1', 'F3'];6;45.0
103;593;465;['F1', 'F5', 'F3', 'F4'];13;25.0
104;417;166;['F1', 'F4', 'F3', 'F5'];13;25.0
105;454;296;['F4', 'F3', 'F5', 'F1'];13;25.0
106;277;272;['F3', 'F5'];8;25.0
107;438;402;['F3', 'F4', 'F1'];8;35.0
108;595;485;['F5'];5;25.0
109;470;542;['F3', 'F2', 'F4'];9;35.0
110;501;514;['F5'];5;25.0
111;414;561;['F5', 'F2', 'F1', 'F3', 'F4'];15;25.0
112;500;197;['F3'];3;45.0
113;505;311;['F4', 'F5', 'F2', 'F3', 'F1'];15;25.0
114;262;468;['F3', 'F5'];8;25.0
115;480;211;['F1', 'F5', 'F3', 'F2', 'F4'];15;25.0
116;420;280;['F2', 'F5', 'F3'];10;25.0
117;409;196;['F5', 'F4', 'F2'];11;25.0
118;279;372;['F5', 'F1', 'F2', 'F3', 'F4'];15;25.0
119;190;287;['F5'];5;25.0
120;583;273;['F3', 'F1'];4;45.0
121;419;504;['F1', 'F3', 'F4', 'F5'];13;25.0
122;244;278;['F5', 'F1', 'F4', 'F2', 'F3'];15;25.0
123;582;445;['F5'];5;25.0
124;428;318;['F1', 'F2', 'F5', 'F3', 'F4'];15;25.0
125;572;422;['F5', 'F3', 'F1', 'F4', 'F2'];15;25.0
126;584;585;['F3', 'F1', 'F2', 'F4', 'F5'];15;25.0
127;290;373;['F1', 'F2'];3;55.00000000000001
128;444;533;['F3', 'F1', 'F4', 'F5'];13;25.0
129;181;173;['F1'];1;65.0
130;281;273;['F2'];2;55.00000000000001
131;551;341;['F4', 'F3', 'F1', 'F2'];10;35.0
132;301;238;['F4', 'F5', 'F2', 'F1', 'F3'];15;25.0
133;234;592;['F3'];3;45.0
134;450;252;['F3'];3;45.0
135;221;187;['F5', 'F2'];7;25.0
136;421;180;['F5'];5;25.0
137;456;339;['F5', 'F1'];6;25.0
138;546;560;['F4', 'F3', 'F2', 'F5'];14;25.0
139;284;257;['F4', 'F1', 'F2'];7;35.0
140;591;600;['F3', 'F2', 'F4', 'F5'];14;25.0
141;463;181;['F1', 'F5', 'F2'];8;25.0
142;598;504;['F1', 'F3', 'F4', 'F2', 'F5'];15;25.0
143;300;214;['F3', 'F4', 'F5', 'F1'];13;25.0
144;258;510;['F1', 'F5', 'F4'];10;25.0
145;377;164;['F4', 'F3', 'F1'];8;35.0
146;381;534;['F3', 'F5', 'F1', 'F2'];11;25.0
147;479;374;['F3', 'F4'];7;35.0
148;170;441;['F5', 'F1', 'F2', 'F4', 'F3'];15;25.0
149;477;330;['F1', 'F2', 'F3', 'F4'];10;35.0
150;225;451;['F4'];4;35.0
151;476;560;['F5', 'F4', 'F2', 'F1', 'F3'];15;25.0
152;527;248;['F3', 'F2', 'F4'];9;35.0
153;298;455;['F5', 'F3'];8;25.0
154;373;527;['F1', 'F2', 'F4'];7;35.0
155;564;200;['F3', 'F2', 'F4'];9;35.0
156;554;400;['F3'];3;45.0
157;202;589;['F1', 'F5', 'F3'];9;25.0
158;393;354;['F4'];4;35.0
159;245;202;['F5', 'F3', 'F2', 'F1'];11;25.0
160;317;370;['F1', 'F5'];6;25.0
161;183;214;['F5', 'F3'];8;25.0
162;573;514;['F2', 'F5', 'F1', 'F3', 'F4'];15;25.0
163;206;387;['F3'];3;45.0
164;312;409;['F1', 'F2', 'F3'];6;45.0
165;412;214;['F1', 'F3'];4;45.0
166;474;200;['F1'];1;65.0
167;318;174;['F4', 'F3', 'F2', 'F1'];10;35.0
168;322;546;['F5', 'F4', 'F2', 'F1', 'F3'];15;25.0
169;334;231;['F2'];2;55.00000000000001
170;498;181;['F4', 'F5', 'F2', 'F1', 'F3'];15;25.0
171;432;297;['F2'];2;55.00000000000001
172;408;224;['F5'];5;25.0
173;330;249;['F4', 'F3'];7;35.0
174;485;573;['F1', 'F2'];3;55.00000000000001
175;201;187;['F4', 'F5'];9;25.0
176;385;590;['F2', 'F3', 'F5', 'F1', 'F4'];15;25.0
177;247;258;['F5', 'F1', 'F2', 'F3'];11;25.0
178;227;486;['F2', 'F4', 'F1', 'F3'];10;35.0
179;333;414;['F3', 'F5', 'F1'];9;25.0
180;318;167;['F2', 'F4', 'F3', 'F1'];10;35.0
181;310;184;['F2', 'F4'];6;35.0
182;258;429;['F3', 'F1', 'F5'];9;25.0
183;387;215;['F2'];2;55.00000000000001
184;172;333;['F3', 'F5', 'F2'];10;25.0
185;282;271;['F5', 'F1', 'F4'];10;25.0
186;594;178;['F3', 'F2', 'F4'];9;35.0
187;433;410;['F1', 'F4'];5;35.0
188;238;163;['F2', 'F5', 'F4', 'F3', 'F1'];15;25.0
189;563;544;['F3'];3;45.0
190;401;563;['F2', 'F4', 'F1', 'F3', 'F5'];15;25.0
191;590;466;['F2', 'F4', 'F5', 'F1', 'F3'];15;25.0
192;595;443;['F1', 'F5', 'F3'];9;25.0
193;481;577;['F1', 'F4', 'F2'];7;35.0
194;565;437;['F1', 'F5', 'F4', 'F3', 'F2'];15;25.0
195;337;484;['F5', 'F4', 'F1', 'F2'];12;25.0
196;600;400;['F5'];5;25.0
197;321;550;['F1', 'F4', 'F5'];10;25.0
198;549;403;['F2', 'F1', 'F3', 'F4', 'F5'];15;25.0
199;161;334;['F1', 'F5', 'F4'];10;25.0
200;294;469;['F4'];4;35.0
201;184;203;['F4', 'F1', 'F2', 'F5'];12;25.0
202;205;351;['F4'];4;35.0
203;169;553;['F5', 'F4', 'F2'];11;25.0
204;475;501;['F5', 'F1'];6;25.0
205;189;181;['F3', 'F1', 'F5', 'F2', 'F4'];15;25.0
206;209;419;['F1', 'F4'];5;35.0
207;500;541;['F5', 'F1', 'F2', 'F4'];12;25.0
208;537;277;['F2'];2;55.00000000000001
209;293;184;['F4', 'F2', 'F3'];9;35.0
210;441;449;['F1', 'F5', 'F3'];9;25.0
211;159;330;['F3', 'F4', 'F1'];8;35.0
212;593;417;['F5'];5;25.0
213;551;261;['F3', 'F4'];7;35.0
214;275;344;['F4', 'F2', 'F3'];9;35.0
215;590;337;['F4', 'F3', 'F5'];12;25.0
216;170;593;['F2', 'F3', 'F1'];6;45.0
217;354;386;['F1', 'F2'];3;55.00000000000001
218;184;461;['F2', 'F3', 'F1'];6;45.0
219;215;353;['F2'];2;55.00000000000001
220;451;285;['F2'];2;55.00000000000001
221;396;582;['F2'];2;55.00000000000001
222;156;526;['F1', 'F2', 'F5', 'F3'];11;25.0
223;389;329;['F2', 'F4', 'F3'];9;35.0
224;228;492;['F5', 'F1', 'F3'];9;25.0
225;362;447;['F3', 'F5', 'F4'];12;25.0
226;270;420;['F5', 'F3', 'F2', 'F4', 'F1'];15;25.0
227;498;322;['F3', 'F1', 'F4', 'F5'];13;25.0
228;190;163;['F4', 'F1', 'F3', 'F5'];13;25.0
229;256;341;['F1', 'F4', 'F3', 'F2', 'F5'];15;25.0
230;423;579;['F1', 'F3', 'F2', 'F5'];11;25.0
231;375;256;['F4', 'F5', 'F3', 'F2'];14;25.0
232;165;163;['F1', 'F2', 'F3', 'F5', 'F4'];15;25.0
233;250;417;['F4', 'F2', 'F1'];7;35.0
234;578;378;['F2', 'F4', 'F1', 'F5', 'F3'];15;25.0
235;230;502;['F4'];4;35.0
236;451;534;['F5', 'F3'];8;25.0
237;196;317;['F1', 'F2'];3;55.00000000000001
238;304;293;['F5', 'F2'];7;25.0
239;400;185;['F5', 'F2', 'F3'];10;25.0
240;398;157;['F3', 'F1', 'F2', 'F5'];11;25.0
241;341;271;['F5'];5;25.0
242;514;281;['F3', 'F2', 'F5', 'F4'];14;25.0
243;268;597;['F4', 'F5'];9;25.0
244;510;422;['F2'];2;55.00000000000001
245;547;444;['F5', 'F2', 'F3', 'F4'];14;25.0
246;547;199;['F5', 'F4', 'F2', 'F3', 'F1'];15;25.0
247;248;390;['F1', 'F3', 'F4'];8;35.0
248;381;338;['F3', 'F1'];4;45.0
249;410;455;['F4', 'F1', 'F2', 'F3', 'F5'];15;25.0
250;372;297;['F5', 'F4', 'F1', 'F3', 'F2'];15;25.0
