requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;518;340;['F3', 'F5', 'F1', 'F2', 'F4'];15;25.0
2;272;523;['F3', 'F4', 'F5'];12;25.0
3;211;306;['F1', 'F3', 'F4', 'F2', 'F5'];15;25.0
4;511;407;['F3', 'F5', 'F2', 'F1', 'F4'];15;25.0
5;312;374;['F3', 'F4', 'F1'];8;35.0
6;533;396;['F2', 'F1', 'F4', 'F3'];10;35.0
7;578;306;['F1', 'F4', 'F5', 'F2', 'F3'];15;25.0
8;488;426;['F3'];3;45.0
9;184;527;['F5', 'F3', 'F4'];12;25.0
10;175;454;['F1', 'F2'];3;55.00000000000001
11;473;352;['F4', 'F2', 'F3', 'F1'];10;35.0
12;590;209;['F5', 'F2', 'F3', 'F1'];11;25.0
13;156;233;['F2'];2;55.00000000000001
14;560;515;['F1', 'F2', 'F4', 'F5'];12;25.0
15;331;253;['F1', 'F4'];5;35.0
16;338;212;['F1', 'F5'];6;25.0
17;452;449;['F1', 'F4', 'F5'];10;25.0
18;397;558;['F4', 'F3'];7;35.0
19;163;180;['F2', 'F1', 'F4', 'F3', 'F5'];15;25.0
20;255;526;['F3', 'F5', 'F1'];9;25.0
21;571;524;['F1', 'F5'];6;25.0
22;203;534;['F5', 'F3'];8;25.0
23;390;417;['F2', 'F4', 'F3'];9;35.0
24;494;471;['F3', 'F4', 'F5', 'F1'];13;25.0
25;206;348;['F2'];2;55.00000000000001
26;196;202;['F2', 'F5', 'F1'];8;25.0
27;324;221;['F1', 'F4'];5;35.0
28;578;347;['F3', 'F2', 'F1', 'F5'];11;25.0
29;220;262;['F4', 'F2', 'F5', 'F1', 'F3'];15;25.0
30;319;471;['F2', 'F3', 'F4'];9;35.0
31;527;291;['F2', 'F1', 'F3', 'F4', 'F5'];15;25.0
32;517;459;['F4', 'F5', 'F3', 'F1', 'F2'];15;25.0
33;282;223;['F1', 'F4'];5;35.0
34;227;179;['F1', 'F2'];3;55.00000000000001
35;192;404;['F2'];2;55.00000000000001
36;312;290;['F1', 'F2', 'F5'];8;25.0
37;513;239;['F2', 'F3', 'F5', 'F1'];11;25.0
38;346;199;['F3', 'F4', 'F2', 'F5', 'F1'];15;25.0
39;252;258;['F4', 'F3'];7;35.0
40;229;400;['F3', 'F4', 'F5', 'F1', 'F2'];15;25.0
41;316;433;['F4', 'F2', 'F1', 'F5'];12;25.0
42;251;450;['F1', 'F3', 'F2', 'F5', 'F4'];15;25.0
43;528;369;['F4', 'F2', 'F1', 'F5', 'F3'];15;25.0
44;591;237;['F1', 'F3', 'F2'];6;45.0
45;377;198;['F1', 'F3', 'F2', 'F5'];11;25.0
46;599;201;['F3', 'F1', 'F2'];6;45.0
47;277;161;['F1', 'F2', 'F3'];6;45.0
48;306;342;['F4', 'F1'];5;35.0
49;253;206;['F4', 'F1', 'F3', 'F2'];10;35.0
50;316;278;['F4', 'F1', 'F5', 'F2'];12;25.0
51;535;293;['F1', 'F3', 'F2', 'F5', 'F4'];15;25.0
52;162;593;['F2', 'F3', 'F4', 'F5', 'F1'];15;25.0
53;335;487;['F2', 'F5', 'F3', 'F4'];14;25.0
54;452;168;['F4', 'F5', 'F1', 'F3'];13;25.0
55;334;574;['F4'];4;35.0
56;541;343;['F4', 'F2'];6;35.0
57;420;449;['F4', 'F3', 'F5', 'F2', 'F1'];15;25.0
58;502;579;['F4', 'F3', 'F5', 'F1', 'F2'];15;25.0
59;269;394;['F4', 'F1', 'F2', 'F5', 'F3'];15;25.0
60;431;373;['F3'];3;45.0
61;463;597;['F3', 'F2'];5;45.0
62;294;196;['F3'];3;45.0
63;248;275;['F2', 'F4', 'F1'];7;35.0
64;600;572;['F1', 'F3'];4;45.0
65;572;462;['F5', 'F3'];8;25.0
66;417;393;['F1', 'F5'];6;25.0
67;254;540;['F2', 'F5', 'F3'];10;25.0
68;563;224;['F2', 'F4', 'F3', 'F1', 'F5'];15;25.0
69;156;402;['F1', 'F2', 'F4'];7;35.0
70;410;393;['F3', 'F1', 'F2', 'F5', 'F4'];15;25.0
71;298;564;['F5', 'F3', 'F2', 'F4', 'F1'];15;25.0
72;274;576;['F4', 'F1', 'F3'];8;35.0
73;161;151;['F3'];3;45.0
74;201;277;['F1', 'F5', 'F2', 'F4'];12;25.0
75;350;297;['F3', 'F2', 'F5', 'F4'];14;25.0
76;410;193;['F1', 'F2', 'F4', 'F3'];10;35.0
77;230;189;['F2'];2;55.00000000000001
78;445;364;['F2', 'F5', 'F4', 'F3', 'F1'];15;25.0
79;596;155;['F4', 'F1', 'F2', 'F5', 'F3'];15;25.0
80;594;420;['F2', 'F3', 'F5', 'F4', 'F1'];15;25.0
81;565;505;['F3', 'F5'];8;25.0
82;318;501;['F5', 'F2'];7;25.0
83;507;565;['F3', 'F2', 'F4', 'F5', 'F1'];15;25.0
84;270;300;['F1'];1;65.0
85;201;566;['F2', 'F4', 'F5', 'F3', 'F1'];15;25.0
86;282;574;['F4', 'F5', 'F2', 'F3', 'F1'];15;25.0
87;495;228;['F3', 'F5', 'F4', 'F1'];13;25.0
88;472;261;['F2', 'F4'];6;35.0
89;426;483;['F5'];5;25.0
90;428;310;['F2', 'F1', 'F3'];6;45.0
91;205;235;['F4', 'F2', 'F5'];11;25.0
92;164;274;['F5', 'F3'];8;25.0
93;397;557;['F3', 'F4'];7;35.0
94;480;242;['F1', 'F4'];5;35.0
95;213;429;['F2', 'F5'];7;25.0
96;270;320;['F5'];5;25.0
97;286;211;['F1', 'F3', 'F2', 'F4', 'F5'];15;25.0
98;210;383;['F4', 'F5', 'F1'];10;25.0
99;488;421;['F5'];5;25.0
100;484;290;['F5'];5;25.0
101;341;345;['F5', 'F1', 'F4', 'F2'];12;25.0
102;518;271;['F1', 'F2'];3;55.00000000000001
103;451;574;['F2', 'F3', 'F4'];9;35.0
104;469;416;['F1', 'F4', 'F5', 'F3'];13;25.0
105;529;152;['F1', 'F2', 'F4'];7;35.0
106;338;171;['F4', 'F3', 'F5', 'F1'];13;25.0
107;480;239;['F5'];5;25.0
108;541;304;['F1', 'F5', 'F2', 'F3'];11;25.0
109;338;262;['F4', 'F1'];5;35.0
110;193;394;['F3'];3;45.0
111;541;390;['F3', 'F2', 'F1', 'F5', 'F4'];15;25.0
112;504;572;['F5'];5;25.0
113;247;498;['F1', 'F5', 'F4'];10;25.0
114;528;486;['F5', 'F2', 'F3'];10;25.0
115;486;534;['F1', 'F3', 'F4', 'F5'];13;25.0
116;156;208;['F5', 'F2', 'F4', 'F1', 'F3'];15;25.0
117;500;383;['F3', 'F5'];8;25.0
118;287;243;['F3'];3;45.0
