requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;551;434;['F5', 'F4', 'F3', 'F2'];14;25.0
2;352;570;['F5', 'F1', 'F2', 'F3', 'F4'];15;25.0
3;156;166;['F5', 'F3', 'F1', 'F4'];13;25.0
4;271;452;['F5', 'F1', 'F4'];10;25.0
5;244;553;['F3'];3;45.0
6;473;194;['F2'];2;55.00000000000001
7;414;377;['F5', 'F2'];7;25.0
8;471;229;['F5'];5;25.0
9;387;467;['F5', 'F3'];8;25.0
10;297;162;['F2', 'F5'];7;25.0
11;159;483;['F4'];4;35.0
12;565;338;['F4', 'F2', 'F3', 'F5', 'F1'];15;25.0
13;492;386;['F5', 'F3', 'F2', 'F1'];11;25.0
14;516;382;['F1', 'F4', 'F2'];7;35.0
15;373;200;['F2', 'F3'];5;45.0
16;352;560;['F1', 'F5', 'F4'];10;25.0
17;207;151;['F2', 'F1', 'F4'];7;35.0
18;232;200;['F3'];3;45.0
19;399;402;['F1', 'F5', 'F2'];8;25.0
20;427;434;['F1', 'F4'];5;35.0
21;575;400;['F4', 'F1'];5;35.0
22;294;501;['F4', 'F3'];7;35.0
23;392;401;['F3', 'F2', 'F1', 'F4', 'F5'];15;25.0
24;399;323;['F3'];3;45.0
25;194;306;['F3', 'F5'];8;25.0
26;555;264;['F3', 'F5', 'F2'];10;25.0
27;431;441;['F5', 'F2', 'F1'];8;25.0
28;162;466;['F5', 'F2', 'F1', 'F3', 'F4'];15;25.0
29;519;594;['F2', 'F1', 'F5', 'F3', 'F4'];15;25.0
30;421;367;['F1'];1;65.0
31;159;346;['F3', 'F4', 'F1', 'F5', 'F2'];15;25.0
32;475;440;['F2', 'F5', 'F4', 'F3'];14;25.0
33;518;161;['F5', 'F1', 'F3', 'F2'];11;25.0
34;240;534;['F5', 'F1', 'F3', 'F4'];13;25.0
35;174;383;['F2', 'F1'];3;55.00000000000001
36;294;377;['F3'];3;45.0
37;360;217;['F5'];5;25.0
38;541;547;['F4', 'F1', 'F5'];10;25.0
39;372;268;['F1', 'F3', 'F5', 'F2', 'F4'];15;25.0
40;390;157;['F4', 'F2', 'F1', 'F3', 'F5'];15;25.0
41;381;465;['F4', 'F1', 'F3', 'F2', 'F5'];15;25.0
42;559;548;['F3', 'F1', 'F4', 'F5', 'F2'];15;25.0
43;188;423;['F4', 'F3', 'F2'];9;35.0
44;245;596;['F4', 'F2', 'F1', 'F3', 'F5'];15;25.0
45;445;570;['F2', 'F5', 'F1'];8;25.0
46;410;306;['F5'];5;25.0
47;426;283;['F3', 'F2', 'F1', 'F4'];10;35.0
48;537;180;['F3', 'F4', 'F2', 'F5'];14;25.0
49;290;576;['F5'];5;25.0
50;574;296;['F2', 'F5', 'F4'];11;25.0
51;554;173;['F1', 'F5'];6;25.0
52;364;496;['F4', 'F5', 'F3', 'F1'];13;25.0
53;389;483;['F4'];4;35.0
54;489;482;['F3'];3;45.0
55;381;515;['F1', 'F4', 'F3', 'F2', 'F5'];15;25.0
56;575;298;['F1', 'F4', 'F2', 'F3', 'F5'];15;25.0
57;558;449;['F4', 'F5', 'F2', 'F3', 'F1'];15;25.0
58;507;183;['F1', 'F5', 'F2'];8;25.0
59;196;400;['F5', 'F3'];8;25.0
60;378;394;['F3', 'F4', 'F2', 'F1'];10;35.0
61;447;266;['F5', 'F4', 'F2', 'F1'];12;25.0
62;179;246;['F5'];5;25.0
63;307;509;['F5', 'F4'];9;25.0
64;217;185;['F3', 'F5', 'F4', 'F1', 'F2'];15;25.0
65;494;533;['F1', 'F4', 'F5'];10;25.0
66;591;599;['F2', 'F1'];3;55.00000000000001
67;384;409;['F2', 'F3', 'F5'];10;25.0
68;409;221;['F5'];5;25.0
69;395;295;['F2'];2;55.00000000000001
70;274;457;['F5', 'F4'];9;25.0
71;273;195;['F4', 'F1', 'F3', 'F5'];13;25.0
72;398;319;['F4', 'F5', 'F2'];11;25.0
73;200;496;['F3', 'F4', 'F2', 'F1'];10;35.0
74;258;304;['F2', 'F1', 'F4'];7;35.0
75;185;251;['F3', 'F1', 'F5', 'F2', 'F4'];15;25.0
76;450;230;['F3', 'F4'];7;35.0
77;324;412;['F4'];4;35.0
78;480;352;['F3', 'F4', 'F2', 'F5'];14;25.0
79;297;165;['F2'];2;55.00000000000001
80;387;411;['F2', 'F5', 'F3', 'F4'];14;25.0
81;493;230;['F5', 'F2', 'F3', 'F1'];11;25.0
82;523;497;['F2'];2;55.00000000000001
83;505;388;['F5', 'F2', 'F4', 'F3'];14;25.0
84;482;377;['F5', 'F3', 'F4', 'F1'];13;25.0
85;451;288;['F1'];1;65.0
86;507;356;['F4'];4;35.0
87;277;344;['F1'];1;65.0
88;320;551;['F4', 'F5', 'F2'];11;25.0
89;189;247;['F1', 'F3', 'F5', 'F2'];11;25.0
90;325;531;['F3', 'F4', 'F1', 'F2', 'F5'];15;25.0
91;484;180;['F3', 'F5', 'F4', 'F1', 'F2'];15;25.0
92;565;334;['F1', 'F2', 'F3'];6;45.0
93;158;599;['F5'];5;25.0
94;301;369;['F2', 'F1', 'F4', 'F3', 'F5'];15;25.0
95;399;408;['F1', 'F3', 'F2'];6;45.0
96;457;552;['F2', 'F3', 'F5'];10;25.0
97;558;432;['F1', 'F2'];3;55.00000000000001
98;164;314;['F2', 'F4'];6;35.0
99;475;532;['F1', 'F3', 'F5', 'F2'];11;25.0
100;281;454;['F2', 'F1', 'F3', 'F4'];10;35.0
101;177;489;['F2', 'F5'];7;25.0
102;311;510;['F4', 'F3', 'F1'];8;35.0
103;201;569;['F2'];2;55.00000000000001
104;166;184;['F4', 'F2', 'F1', 'F5'];12;25.0
105;423;494;['F5', 'F1'];6;25.0
106;457;397;['F4', 'F1', 'F3'];8;35.0
107;558;307;['F4', 'F1'];5;35.0
108;570;458;['F3', 'F2'];5;45.0
109;422;319;['F1', 'F3'];4;45.0
110;451;365;['F4', 'F5', 'F1'];10;25.0
111;587;469;['F4', 'F1'];5;35.0
112;423;359;['F5', 'F2'];7;25.0
113;451;154;['F3', 'F5', 'F4', 'F1', 'F2'];15;25.0
114;189;462;['F4', 'F3', 'F2', 'F5'];14;25.0
115;560;220;['F5', 'F3', 'F4'];12;25.0
116;444;226;['F5', 'F4', 'F1', 'F2'];12;25.0
117;256;298;['F2', 'F1', 'F4', 'F5', 'F3'];15;25.0
118;475;487;['F4', 'F5', 'F2', 'F1', 'F3'];15;25.0
119;402;545;['F2', 'F4', 'F1', 'F3', 'F5'];15;25.0
120;581;554;['F2', 'F4', 'F3', 'F1'];10;35.0
121;190;332;['F1'];1;65.0
122;587;151;['F2', 'F3', 'F4', 'F1'];10;35.0
123;365;518;['F2', 'F1', 'F5', 'F3'];11;25.0
124;361;222;['F2', 'F4', 'F5'];11;25.0
125;294;348;['F5', 'F3', 'F2'];10;25.0
126;561;294;['F3', 'F1', 'F4'];8;35.0
127;230;580;['F2', 'F1', 'F5'];8;25.0
128;478;440;['F5', 'F2', 'F3', 'F4', 'F1'];15;25.0
129;568;293;['F5'];5;25.0
130;522;367;['F5', 'F3', 'F1'];9;25.0
131;284;372;['F5', 'F4'];9;25.0
132;157;599;['F1', 'F3'];4;45.0
133;267;443;['F1'];1;65.0
134;461;220;['F5', 'F2', 'F4', 'F1'];12;25.0
135;252;240;['F2'];2;55.00000000000001
136;325;440;['F4'];4;35.0
137;515;485;['F1'];1;65.0
138;275;508;['F5', 'F2', 'F3', 'F1'];11;25.0
139;260;381;['F4', 'F2', 'F3'];9;35.0
140;536;443;['F2', 'F4'];6;35.0
141;260;394;['F3', 'F2', 'F4', 'F1', 'F5'];15;25.0
142;587;407;['F5', 'F2', 'F4', 'F3', 'F1'];15;25.0
143;204;314;['F3', 'F2', 'F4', 'F5'];14;25.0
144;317;385;['F1', 'F2', 'F3', 'F5', 'F4'];15;25.0
145;162;456;['F5', 'F3', 'F1', 'F2', 'F4'];15;25.0
146;184;436;['F1', 'F4', 'F3', 'F2'];10;35.0
147;568;246;['F1'];1;65.0
148;182;327;['F3'];3;45.0
149;551;173;['F5'];5;25.0
150;239;278;['F2'];2;55.00000000000001
151;579;464;['F2', 'F3'];5;45.0
152;535;457;['F3'];3;45.0
153;177;519;['F3'];3;45.0
154;317;230;['F3', 'F5'];8;25.0
155;409;354;['F4', 'F1'];5;35.0
156;371;543;['F5', 'F3', 'F4', 'F2'];14;25.0
157;222;459;['F2', 'F3', 'F1', 'F5', 'F4'];15;25.0
158;506;471;['F3', 'F2', 'F5'];10;25.0
159;538;531;['F5', 'F2', 'F3', 'F1'];11;25.0
160;461;527;['F3', 'F5'];8;25.0
161;219;485;['F5', 'F1', 'F2'];8;25.0
162;165;463;['F2', 'F3', 'F4', 'F1', 'F5'];15;25.0
163;369;409;['F4', 'F3'];7;35.0
164;344;425;['F3', 'F5', 'F4', 'F2', 'F1'];15;25.0
165;554;555;['F3', 'F5', 'F2'];10;25.0
166;344;337;['F4', 'F2', 'F1'];7;35.0
167;314;307;['F1'];1;65.0
168;278;403;['F5', 'F2'];7;25.0
169;354;204;['F1'];1;65.0
170;515;293;['F3', 'F2'];5;45.0
171;345;191;['F2', 'F5', 'F1'];8;25.0
172;578;487;['F3', 'F1', 'F5', 'F4', 'F2'];15;25.0
173;586;441;['F3', 'F1', 'F5', 'F2', 'F4'];15;25.0
174;592;290;['F3', 'F1', 'F5', 'F2', 'F4'];15;25.0
175;246;306;['F5', 'F1', 'F3'];9;25.0
176;357;383;['F4'];4;35.0
177;395;409;['F4', 'F1', 'F2', 'F3', 'F5'];15;25.0
178;490;300;['F2', 'F5', 'F1', 'F3', 'F4'];15;25.0
179;522;581;['F1', 'F4', 'F5', 'F2', 'F3'];15;25.0
180;287;344;['F2', 'F1'];3;55.00000000000001
181;415;174;['F2', 'F5', 'F4'];11;25.0
182;471;516;['F2'];2;55.00000000000001
183;413;561;['F3', 'F5', 'F4', 'F1', 'F2'];15;25.0
184;561;222;['F5', 'F1'];6;25.0
185;409;533;['F1', 'F3'];4;45.0
186;528;368;['F2'];2;55.00000000000001
187;215;513;['F1', 'F3', 'F4', 'F5'];13;25.0
188;369;315;['F1', 'F5', 'F4', 'F3'];13;25.0
189;420;252;['F1', 'F3', 'F4', 'F2', 'F5'];15;25.0
190;518;367;['F5', 'F1', 'F4', 'F3'];13;25.0
191;487;431;['F1', 'F3', 'F2', 'F5', 'F4'];15;25.0
192;569;573;['F4', 'F5'];9;25.0
193;512;431;['F1', 'F4', 'F2', 'F5', 'F3'];15;25.0
194;400;520;['F4', 'F5'];9;25.0
195;556;496;['F2', 'F5', 'F1', 'F3'];11;25.0
196;327;290;['F5'];5;25.0
197;401;378;['F1', 'F3', 'F4', 'F5'];13;25.0
198;264;198;['F2', 'F1', 'F5', 'F3'];11;25.0
199;492;471;['F1', 'F3', 'F5'];9;25.0
200;376;232;['F4', 'F5', 'F3', 'F1'];13;25.0
201;543;558;['F2', 'F4', 'F3', 'F5'];14;25.0
202;348;288;['F3', 'F5'];8;25.0
203;393;298;['F2', 'F5', 'F4', 'F3', 'F1'];15;25.0
204;202;298;['F5', 'F4', 'F3'];12;25.0
205;537;172;['F1', 'F5'];6;25.0
206;259;419;['F1', 'F3', 'F2'];6;45.0
207;351;551;['F5', 'F3', 'F2'];10;25.0
208;215;356;['F3'];3;45.0
209;284;579;['F1', 'F5', 'F2', 'F4'];12;25.0
210;156;463;['F5', 'F3'];8;25.0
211;582;455;['F3', 'F2'];5;45.0
212;566;589;['F2'];2;55.00000000000001
213;278;234;['F2', 'F3', 'F5'];10;25.0
214;226;541;['F4'];4;35.0
215;275;387;['F1', 'F3', 'F2'];6;45.0
216;388;505;['F5', 'F2', 'F4'];11;25.0
217;215;407;['F3'];3;45.0
218;471;153;['F3'];3;45.0
219;379;492;['F4'];4;35.0
220;267;356;['F5', 'F1'];6;25.0
221;399;380;['F3', 'F2', 'F5'];10;25.0
222;256;381;['F4', 'F3'];7;35.0
223;199;546;['F2', 'F5', 'F4', 'F3', 'F1'];15;25.0
224;326;530;['F1', 'F5', 'F4', 'F2'];12;25.0
225;343;482;['F4', 'F1', 'F3'];8;35.0
226;376;512;['F3', 'F4', 'F1', 'F2'];10;35.0
227;427;504;['F3', 'F5', 'F4', 'F1', 'F2'];15;25.0
228;576;189;['F2', 'F4', 'F3', 'F5'];14;25.0
229;346;448;['F3', 'F2', 'F1', 'F4'];10;35.0
230;407;199;['F4', 'F2', 'F5', 'F3'];14;25.0
231;192;578;['F2', 'F5', 'F1', 'F3', 'F4'];15;25.0
232;436;501;['F1'];1;65.0
233;600;190;['F1'];1;65.0
234;244;477;['F3', 'F1', 'F4', 'F2'];10;35.0
235;321;212;['F4', 'F2', 'F1', 'F3', 'F5'];15;25.0
236;492;355;['F5', 'F4', 'F3', 'F1', 'F2'];15;25.0
237;501;282;['F4', 'F5', 'F2'];11;25.0
238;252;359;['F1', 'F4', 'F5', 'F2'];12;25.0
239;170;279;['F4', 'F3'];7;35.0
240;240;295;['F4'];4;35.0
241;160;279;['F1', 'F3', 'F2', 'F5'];11;25.0
242;568;541;['F5', 'F1', 'F4', 'F3', 'F2'];15;25.0
243;181;579;['F5', 'F3', 'F2'];10;25.0
244;521;472;['F4', 'F3', 'F5', 'F2', 'F1'];15;25.0
245;380;296;['F5'];5;25.0
246;427;227;['F2', 'F5', 'F1'];8;25.0
247;415;186;['F1', 'F3', 'F5'];9;25.0
248;225;541;['F1', 'F4'];5;35.0
249;317;346;['F5', 'F3', 'F1', 'F2', 'F4'];15;25.0
250;225;273;['F3'];3;45.0
