requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;596;373;['F3', 'F1', 'F2', 'F5'];11;25.0
2;465;416;['F5', 'F4', 'F3'];12;25.0
3;424;522;['F2', 'F1', 'F4'];7;35.0
4;515;600;['F5', 'F4', 'F3'];12;25.0
5;343;455;['F3'];3;45.0
6;411;383;['F5', 'F1', 'F4'];10;25.0
7;531;555;['F1'];1;65.0
8;303;505;['F5', 'F1', 'F2', 'F3'];11;25.0
9;429;592;['F1', 'F2'];3;55.00000000000001
10;282;543;['F2', 'F5', 'F4', 'F3'];14;25.0
11;373;385;['F4', 'F2'];6;35.0
12;583;331;['F4', 'F1', 'F5'];10;25.0
13;364;397;['F1', 'F2', 'F4', 'F5', 'F3'];15;25.0
14;285;453;['F4', 'F1', 'F2'];7;35.0
15;356;281;['F1', 'F4', 'F3', 'F5', 'F2'];15;25.0
16;503;304;['F1', 'F4', 'F3'];8;35.0
17;351;496;['F2'];2;55.00000000000001
18;231;474;['F5'];5;25.0
19;314;445;['F3', 'F2', 'F4', 'F5'];14;25.0
20;484;476;['F2', 'F5', 'F4'];11;25.0
21;436;269;['F1', 'F5', 'F3', 'F2'];11;25.0
22;188;412;['F1', 'F2', 'F3'];6;45.0
23;425;598;['F2', 'F1', 'F4'];7;35.0
24;155;335;['F2', 'F5'];7;25.0
25;292;379;['F5'];5;25.0
26;328;160;['F1', 'F5', 'F4'];10;25.0
27;409;389;['F5', 'F1', 'F2'];8;25.0
28;406;421;['F5', 'F2', 'F4'];11;25.0
29;339;453;['F3', 'F4', 'F5'];12;25.0
30;218;303;['F5', 'F3', 'F4'];12;25.0
31;459;418;['F5', 'F2'];7;25.0
32;371;213;['F5', 'F4', 'F2', 'F1'];12;25.0
33;262;585;['F3', 'F4', 'F1', 'F2'];10;35.0
34;443;246;['F3', 'F5', 'F4', 'F2'];14;25.0
35;316;449;['F5', 'F3', 'F2', 'F4'];14;25.0
36;355;192;['F3', 'F5', 'F2'];10;25.0
37;386;432;['F2', 'F3'];5;45.0
38;375;221;['F5', 'F3'];8;25.0
39;167;216;['F2', 'F1', 'F4', 'F3'];10;35.0
40;436;305;['F4', 'F1', 'F3', 'F2', 'F5'];15;25.0
41;535;241;['F3', 'F5', 'F1', 'F2', 'F4'];15;25.0
42;392;169;['F1', 'F3', 'F2'];6;45.0
43;519;398;['F5', 'F1', 'F3', 'F2', 'F4'];15;25.0
44;212;205;['F3'];3;45.0
45;390;342;['F5', 'F2', 'F3', 'F1', 'F4'];15;25.0
46;394;493;['F1', 'F5', 'F4', 'F2'];12;25.0
47;229;567;['F4', 'F5', 'F3', 'F1', 'F2'];15;25.0
48;491;371;['F4', 'F5', 'F3', 'F2'];14;25.0
49;375;477;['F3', 'F1'];4;45.0
50;562;166;['F2', 'F4', 'F5'];11;25.0
51;577;527;['F5', 'F3', 'F2', 'F4', 'F1'];15;25.0
52;504;264;['F3', 'F4', 'F1', 'F5', 'F2'];15;25.0
53;546;443;['F1', 'F4'];5;35.0
54;259;311;['F2'];2;55.00000000000001
55;482;437;['F4'];4;35.0
56;487;283;['F4', 'F1', 'F3', 'F2'];10;35.0
57;462;355;['F5', 'F3', 'F4'];12;25.0
58;409;387;['F4', 'F1', 'F3'];8;35.0
59;427;570;['F1'];1;65.0
60;370;218;['F2'];2;55.00000000000001
61;153;252;['F5', 'F2'];7;25.0
62;445;449;['F1'];1;65.0
63;242;289;['F3', 'F4'];7;35.0
64;373;227;['F2'];2;55.00000000000001
65;580;286;['F1', 'F2', 'F5'];8;25.0
66;496;276;['F3', 'F1', 'F5'];9;25.0
67;280;348;['F4', 'F1', 'F2'];7;35.0
68;442;280;['F4', 'F2'];6;35.0
69;448;287;['F5', 'F4', 'F2', 'F3', 'F1'];15;25.0
70;423;308;['F4', 'F3', 'F2'];9;35.0
71;253;493;['F4'];4;35.0
72;254;476;['F4', 'F3', 'F1', 'F2', 'F5'];15;25.0
73;434;369;['F3', 'F5', 'F1', 'F2', 'F4'];15;25.0
74;217;519;['F1'];1;65.0
75;448;159;['F2', 'F5', 'F3', 'F1', 'F4'];15;25.0
76;440;226;['F1', 'F4'];5;35.0
77;204;529;['F4', 'F1', 'F2'];7;35.0
78;381;234;['F1', 'F3', 'F4'];8;35.0
79;296;355;['F3'];3;45.0
80;172;269;['F5', 'F3'];8;25.0
81;458;365;['F1', 'F5', 'F4', 'F3'];13;25.0
82;520;204;['F1', 'F5', 'F2', 'F4'];12;25.0
83;552;264;['F3', 'F5', 'F4', 'F2'];14;25.0
84;153;580;['F3', 'F4', 'F1', 'F2'];10;35.0
85;461;312;['F3', 'F5', 'F4', 'F2', 'F1'];15;25.0
