requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;191;50;['F2', 'F1', 'F3', 'F4', 'F5'];15;0.45
2;8;145;['F3', 'F5'];8;0.45
3;15;32;['F1', 'F3'];4;0.65
4;194;9;['F2'];2;0.75
5;281;129;['F3'];3;0.65
6;65;224;['F5', 'F3', 'F1'];9;0.45
7;88;222;['F2'];2;0.75
8;95;91;['F1', 'F4'];5;0.55
9;222;80;['F1'];1;0.85
10;57;20;['F5'];5;0.45
11;185;112;['F4'];4;0.55
12;171;28;['F1', 'F4', 'F2', 'F3'];10;0.55
13;23;108;['F2'];2;0.75
14;226;215;['F3', 'F5', 'F4', 'F1'];13;0.45
15;61;206;['F1', 'F4', 'F3', 'F2'];10;0.55
16;27;215;['F4', 'F2', 'F5', 'F1'];12;0.45
17;211;162;['F3', 'F1', 'F5', 'F2', 'F4'];15;0.45
18;153;122;['F3', 'F4', 'F1', 'F5', 'F2'];15;0.45
19;59;173;['F5', 'F2', 'F4', 'F3', 'F1'];15;0.45
20;250;216;['F2', 'F4'];6;0.55
21;40;225;['F1', 'F2'];3;0.75
22;82;261;['F2', 'F4', 'F3'];9;0.55
23;225;272;['F3', 'F2', 'F4', 'F1', 'F5'];15;0.45
24;19;164;['F3'];3;0.65
25;131;122;['F2', 'F3', 'F5', 'F1', 'F4'];15;0.45
26;23;166;['F2', 'F5', 'F1', 'F4', 'F3'];15;0.45
27;120;131;['F3', 'F2'];5;0.65
28;34;151;['F4', 'F5'];9;0.45
29;98;219;['F5', 'F3'];8;0.45
30;63;243;['F4', 'F5', 'F3', 'F1'];13;0.45
31;105;139;['F3', 'F5', 'F1', 'F2', 'F4'];15;0.45
32;291;79;['F4', 'F3', 'F2', 'F5', 'F1'];15;0.45
33;111;185;['F3', 'F1', 'F5', 'F2'];11;0.45
34;91;37;['F2', 'F3', 'F5', 'F1', 'F4'];15;0.45
35;166;167;['F5', 'F1', 'F3', 'F2', 'F4'];15;0.45
36;236;97;['F5', 'F1', 'F3', 'F4'];13;0.45
37;5;173;['F1', 'F4', 'F2', 'F5', 'F3'];15;0.45
38;82;41;['F3', 'F1', 'F4', 'F2', 'F5'];15;0.45
39;246;8;['F5', 'F2', 'F4', 'F1'];12;0.45
40;234;273;['F5', 'F2', 'F4', 'F1'];12;0.45
41;210;211;['F1'];1;0.85
42;272;267;['F3', 'F4', 'F2', 'F1', 'F5'];15;0.45
43;60;39;['F5', 'F4', 'F3'];12;0.45
44;37;279;['F1', 'F4', 'F2', 'F5'];12;0.45
45;173;153;['F3', 'F2', 'F5', 'F4', 'F1'];15;0.45
