requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;495;365;['F5', 'F4'];9;25.0
2;326;261;['F5'];5;25.0
3;534;519;['F5', 'F4'];9;25.0
4;474;447;['F1', 'F5', 'F3', 'F4'];13;25.0
5;281;386;['F3', 'F1', 'F2'];6;45.0
6;233;592;['F4', 'F1', 'F5', 'F3', 'F2'];15;25.0
7;462;257;['F1', 'F2'];3;55.00000000000001
8;244;391;['F2', 'F4', 'F5', 'F3'];14;25.0
9;540;490;['F4', 'F3', 'F2', 'F5', 'F1'];15;25.0
10;599;454;['F2', 'F3', 'F4', 'F1'];10;35.0
11;400;316;['F5', 'F2', 'F4', 'F3'];14;25.0
12;360;316;['F5', 'F1'];6;25.0
13;570;238;['F3', 'F1'];4;45.0
14;173;319;['F2', 'F1'];3;55.00000000000001
15;372;337;['F2', 'F4', 'F1', 'F3'];10;35.0
16;176;227;['F3', 'F5', 'F4', 'F2', 'F1'];15;25.0
17;452;436;['F4'];4;35.0
18;530;378;['F4', 'F1'];5;35.0
19;535;414;['F3', 'F4', 'F5', 'F2'];14;25.0
20;314;382;['F2', 'F5', 'F4', 'F3', 'F1'];15;25.0
21;309;425;['F5', 'F2', 'F1'];8;25.0
22;307;469;['F5', 'F1', 'F2', 'F3', 'F4'];15;25.0
23;529;536;['F1', 'F3', 'F4', 'F2'];10;35.0
24;204;423;['F3'];3;45.0
25;158;271;['F4', 'F1', 'F3', 'F2', 'F5'];15;25.0
26;243;234;['F5', 'F3'];8;25.0
27;161;525;['F4', 'F1'];5;35.0
28;325;385;['F5', 'F3'];8;25.0
29;518;395;['F1', 'F5', 'F4'];10;25.0
30;409;494;['F1', 'F2'];3;55.00000000000001
31;218;346;['F4'];4;35.0
32;449;205;['F4', 'F5', 'F3', 'F2', 'F1'];15;25.0
33;413;263;['F2'];2;55.00000000000001
34;441;596;['F1', 'F4', 'F5', 'F2', 'F3'];15;25.0
35;413;244;['F1', 'F2', 'F5', 'F4'];12;25.0
36;247;193;['F4', 'F2', 'F5', 'F1', 'F3'];15;25.0
37;179;429;['F2', 'F1', 'F4', 'F5'];12;25.0
38;343;410;['F5'];5;25.0
39;193;476;['F3', 'F2', 'F5', 'F1', 'F4'];15;25.0
40;190;210;['F5', 'F2', 'F3'];10;25.0
41;556;536;['F2', 'F4', 'F1', 'F5'];12;25.0
42;266;360;['F4', 'F2', 'F1'];7;35.0
43;314;265;['F1', 'F5', 'F4'];10;25.0
44;305;396;['F5', 'F2', 'F1', 'F4'];12;25.0
45;593;239;['F2', 'F5', 'F3', 'F4'];14;25.0
46;515;464;['F1'];1;65.0
47;572;579;['F5', 'F4', 'F3'];12;25.0
48;200;579;['F4', 'F5'];9;25.0
49;565;185;['F2', 'F3', 'F4'];9;35.0
50;404;550;['F5', 'F1', 'F2', 'F3'];11;25.0
51;497;287;['F5', 'F1', 'F2', 'F4'];12;25.0
52;352;188;['F5', 'F3', 'F1', 'F2'];11;25.0
53;251;235;['F3'];3;45.0
54;442;294;['F2', 'F3'];5;45.0
55;522;344;['F4'];4;35.0
56;261;410;['F4', 'F3'];7;35.0
57;181;250;['F5'];5;25.0
58;408;460;['F1', 'F5', 'F2', 'F4'];12;25.0
59;169;209;['F1', 'F3', 'F4', 'F5', 'F2'];15;25.0
60;307;250;['F5', 'F2', 'F4', 'F1'];12;25.0
61;217;457;['F5', 'F1'];6;25.0
62;479;539;['F1', 'F2', 'F4'];7;35.0
63;178;304;['F5', 'F2'];7;25.0
64;357;192;['F5', 'F1', 'F4'];10;25.0
65;448;173;['F3', 'F1', 'F4', 'F2'];10;35.0
66;442;591;['F3'];3;45.0
67;175;445;['F3', 'F5'];8;25.0
68;336;349;['F5', 'F2', 'F3', 'F1', 'F4'];15;25.0
69;486;508;['F2', 'F4', 'F1', 'F5', 'F3'];15;25.0
70;195;448;['F2', 'F4', 'F1', 'F5'];12;25.0
71;240;580;['F1'];1;65.0
72;188;355;['F2', 'F3'];5;45.0
73;151;350;['F3', 'F1', 'F5', 'F4', 'F2'];15;25.0
74;217;225;['F2', 'F5', 'F4'];11;25.0
75;551;233;['F4', 'F5'];9;25.0
76;528;591;['F1', 'F4', 'F2', 'F5', 'F3'];15;25.0
77;219;227;['F4', 'F1', 'F2', 'F3', 'F5'];15;25.0
78;535;456;['F2', 'F5', 'F3', 'F1', 'F4'];15;25.0
79;371;333;['F3', 'F1'];4;45.0
80;402;190;['F3'];3;45.0
81;404;441;['F4'];4;35.0
82;570;341;['F2', 'F4'];6;35.0
83;557;583;['F3', 'F4', 'F5', 'F1'];13;25.0
84;226;227;['F3', 'F4', 'F1', 'F5'];13;25.0
85;480;342;['F3', 'F4', 'F5', 'F2', 'F1'];15;25.0
86;415;293;['F1', 'F3'];4;45.0
87;585;516;['F2', 'F5', 'F4'];11;25.0
88;441;216;['F4', 'F2', 'F5'];11;25.0
89;415;153;['F3', 'F1'];4;45.0
90;242;516;['F5'];5;25.0
91;357;321;['F3'];3;45.0
92;274;575;['F5', 'F3', 'F2', 'F1'];11;25.0
93;232;342;['F5'];5;25.0
94;472;387;['F2', 'F4', 'F1'];7;35.0
95;220;536;['F5', 'F1', 'F4', 'F3'];13;25.0
96;227;170;['F2', 'F5', 'F4'];11;25.0
97;598;487;['F4'];4;35.0
98;223;448;['F2'];2;55.00000000000001
99;318;446;['F4', 'F1', 'F2'];7;35.0
100;543;318;['F2', 'F4', 'F1', 'F5'];12;25.0
101;498;205;['F1'];1;65.0
102;307;581;['F1', 'F3'];4;45.0
103;529;278;['F2', 'F4', 'F5', 'F1'];12;25.0
104;335;196;['F1', 'F3', 'F4', 'F2', 'F5'];15;25.0
105;555;502;['F4', 'F3', 'F2', 'F5', 'F1'];15;25.0
106;561;283;['F2', 'F3', 'F1', 'F5'];11;25.0
107;244;252;['F1'];1;65.0
108;343;558;['F3', 'F2', 'F5'];10;25.0
109;331;481;['F5'];5;25.0
110;187;346;['F5', 'F4', 'F3', 'F2'];14;25.0
111;530;253;['F4'];4;35.0
112;389;335;['F5'];5;25.0
113;350;592;['F1', 'F5', 'F4', 'F3', 'F2'];15;25.0
114;222;188;['F5', 'F3', 'F1', 'F4'];13;25.0
115;450;389;['F5'];5;25.0
116;239;280;['F5', 'F1', 'F2', 'F4', 'F3'];15;25.0
117;300;222;['F5'];5;25.0
118;592;385;['F2'];2;55.00000000000001
119;542;273;['F4', 'F3', 'F1', 'F5'];13;25.0
120;213;325;['F2', 'F5', 'F3', 'F4', 'F1'];15;25.0
121;360;306;['F4', 'F2'];6;35.0
122;428;301;['F1', 'F5', 'F4', 'F3'];13;25.0
123;271;405;['F5', 'F1', 'F4', 'F2'];12;25.0
124;347;299;['F5', 'F4', 'F3', 'F2'];14;25.0
125;402;575;['F3'];3;45.0
126;419;304;['F1'];1;65.0
127;436;587;['F5', 'F3', 'F2'];10;25.0
128;400;298;['F4', 'F1', 'F5'];10;25.0
129;485;445;['F2', 'F3', 'F4', 'F5', 'F1'];15;25.0
130;301;267;['F3', 'F5', 'F2'];10;25.0
131;481;336;['F4', 'F5', 'F3', 'F1'];13;25.0
132;362;389;['F2'];2;55.00000000000001
133;354;374;['F5'];5;25.0
134;198;177;['F2', 'F3', 'F4', 'F5', 'F1'];15;25.0
135;334;401;['F4', 'F3', 'F2', 'F5'];14;25.0
136;483;583;['F3', 'F4', 'F2', 'F5', 'F1'];15;25.0
137;287;247;['F4', 'F3', 'F1'];8;35.0
138;377;516;['F5'];5;25.0
139;428;285;['F2', 'F4', 'F5', 'F3', 'F1'];15;25.0
140;566;208;['F1', 'F5', 'F3', 'F4', 'F2'];15;25.0
141;437;211;['F5', 'F2', 'F3'];10;25.0
142;598;363;['F4', 'F5', 'F3'];12;25.0
143;237;171;['F4', 'F5', 'F1', 'F2'];12;25.0
144;454;314;['F4', 'F1'];5;35.0
145;377;330;['F1', 'F2', 'F5'];8;25.0
146;417;564;['F5'];5;25.0
147;462;186;['F4', 'F5', 'F3'];12;25.0
148;557;207;['F3', 'F4', 'F1'];8;35.0
149;401;417;['F1', 'F4', 'F5', 'F3', 'F2'];15;25.0
150;272;589;['F3', 'F2', 'F1', 'F5', 'F4'];15;25.0
151;534;529;['F2'];2;55.00000000000001
152;166;328;['F3', 'F1', 'F5', 'F2', 'F4'];15;25.0
153;237;397;['F1', 'F3', 'F2', 'F5', 'F4'];15;25.0
154;202;349;['F2', 'F1', 'F3'];6;45.0
155;160;246;['F3'];3;45.0
156;322;177;['F5', 'F2', 'F4', 'F1'];12;25.0
157;269;385;['F1', 'F3', 'F2', 'F5', 'F4'];15;25.0
158;233;467;['F4'];4;35.0
159;550;290;['F1', 'F5', 'F2', 'F3'];11;25.0
160;324;525;['F1', 'F5', 'F2', 'F4', 'F3'];15;25.0
161;551;414;['F3'];3;45.0
162;319;483;['F2'];2;55.00000000000001
163;179;190;['F4', 'F1', 'F2', 'F5', 'F3'];15;25.0
164;368;225;['F4', 'F2'];6;35.0
165;235;494;['F5', 'F1', 'F4'];10;25.0
166;548;243;['F2', 'F3'];5;45.0
167;174;416;['F4', 'F5'];9;25.0
168;427;414;['F3', 'F5'];8;25.0
169;295;348;['F5', 'F4', 'F2', 'F1', 'F3'];15;25.0
170;584;459;['F4', 'F3', 'F5', 'F1', 'F2'];15;25.0
171;536;413;['F1', 'F3', 'F4'];8;35.0
172;219;520;['F5'];5;25.0
173;307;419;['F5', 'F1'];6;25.0
174;360;354;['F3'];3;45.0
175;464;339;['F3', 'F4'];7;35.0
176;232;421;['F4', 'F2', 'F5'];11;25.0
177;188;447;['F3'];3;45.0
178;301;233;['F5', 'F1'];6;25.0
179;535;566;['F5', 'F4', 'F2'];11;25.0
180;560;216;['F2', 'F4', 'F5'];11;25.0
181;560;576;['F1', 'F2', 'F5'];8;25.0
182;216;447;['F4', 'F3', 'F1', 'F5'];13;25.0
183;563;537;['F4'];4;35.0
184;453;330;['F1', 'F4', 'F5', 'F2'];12;25.0
185;169;576;['F5', 'F3', 'F2', 'F4'];14;25.0
186;595;405;['F3', 'F1', 'F2', 'F4', 'F5'];15;25.0
187;221;339;['F1'];1;65.0
188;253;535;['F4', 'F3', 'F5', 'F1'];13;25.0
189;290;364;['F5'];5;25.0
190;369;168;['F5', 'F1', 'F4', 'F2', 'F3'];15;25.0
191;405;467;['F5'];5;25.0
192;366;355;['F2', 'F3', 'F4'];9;35.0
193;270;354;['F2'];2;55.00000000000001
194;232;593;['F2', 'F4'];6;35.0
195;219;407;['F4', 'F1', 'F5', 'F2'];12;25.0
196;237;495;['F1', 'F4'];5;35.0
197;503;266;['F3', 'F1'];4;45.0
198;346;514;['F4', 'F3', 'F2', 'F1', 'F5'];15;25.0
199;340;155;['F4', 'F2'];6;35.0
200;155;559;['F3'];3;45.0
201;223;488;['F5', 'F2', 'F1', 'F4'];12;25.0
202;222;583;['F2'];2;55.00000000000001
203;202;397;['F4', 'F3', 'F1', 'F2'];10;35.0
204;230;241;['F2'];2;55.00000000000001
205;221;409;['F3', 'F2', 'F4', 'F5'];14;25.0
206;437;467;['F2'];2;55.00000000000001
207;435;509;['F3', 'F2', 'F1', 'F4'];10;35.0
208;554;549;['F4'];4;35.0
209;451;179;['F3'];3;45.0
210;169;392;['F1'];1;65.0
211;460;181;['F1', 'F5', 'F3'];9;25.0
212;506;322;['F4', 'F1'];5;35.0
213;277;294;['F5', 'F2'];7;25.0
214;408;520;['F1', 'F4', 'F5', 'F2', 'F3'];15;25.0
215;186;434;['F2', 'F4', 'F5', 'F3', 'F1'];15;25.0
216;359;273;['F2', 'F5', 'F4'];11;25.0
217;309;168;['F3', 'F1', 'F5', 'F4'];13;25.0
218;557;275;['F1', 'F5', 'F2', 'F3'];11;25.0
219;453;408;['F2', 'F1', 'F5', 'F3'];11;25.0
220;331;415;['F3', 'F4', 'F5', 'F1'];13;25.0
221;268;291;['F3', 'F5'];8;25.0
222;474;379;['F5', 'F2', 'F3'];10;25.0
223;359;571;['F1', 'F3', 'F4', 'F2'];10;35.0
224;205;398;['F3'];3;45.0
225;175;516;['F3', 'F1', 'F4', 'F2', 'F5'];15;25.0
226;368;525;['F2'];2;55.00000000000001
227;235;517;['F1', 'F3', 'F4'];8;35.0
228;585;567;['F2'];2;55.00000000000001
229;271;385;['F1', 'F3', 'F2', 'F4'];10;35.0
230;565;510;['F1', 'F2', 'F3', 'F5', 'F4'];15;25.0
231;209;469;['F5', 'F3', 'F4'];12;25.0
232;515;320;['F5', 'F2', 'F1'];8;25.0
233;351;284;['F2', 'F5', 'F3', 'F4', 'F1'];15;25.0
234;295;374;['F1', 'F4'];5;35.0
235;437;526;['F5', 'F4', 'F1', 'F3', 'F2'];15;25.0
236;512;409;['F5', 'F2', 'F4', 'F1'];12;25.0
237;466;217;['F2'];2;55.00000000000001
238;512;354;['F2', 'F1'];3;55.00000000000001
239;204;293;['F2', 'F5'];7;25.0
240;580;271;['F4'];4;35.0
241;399;268;['F4', 'F5'];9;25.0
242;223;557;['F4', 'F5'];9;25.0
243;553;399;['F3', 'F5', 'F2', 'F1', 'F4'];15;25.0
244;195;437;['F5', 'F4'];9;25.0
245;219;362;['F1', 'F2', 'F4', 'F5', 'F3'];15;25.0
246;188;443;['F1', 'F3', 'F5'];9;25.0
247;250;212;['F3', 'F5', 'F4', 'F2', 'F1'];15;25.0
248;215;249;['F4', 'F2', 'F5', 'F1', 'F3'];15;25.0
249;551;470;['F5', 'F2'];7;25.0
250;517;453;['F1'];1;65.0
