requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;231;106;['F1', 'F3', 'F5'];9;25.0
2;262;173;['F1', 'F3', 'F2', 'F5'];11;25.0
3;197;79;['F4', 'F5'];9;25.0
4;224;82;['F3', 'F4', 'F2', 'F5'];14;25.0
5;187;295;['F1', 'F4', 'F3', 'F5', 'F2'];15;25.0
6;69;85;['F1', 'F3', 'F4'];8;35.0
7;103;153;['F1'];1;65.0
8;225;195;['F4', 'F1', 'F2', 'F3', 'F5'];15;25.0
9;205;82;['F2', 'F3', 'F1', 'F4', 'F5'];15;25.0
10;51;4;['F4', 'F3', 'F5', 'F1'];13;25.0
11;265;252;['F2', 'F1', 'F3', 'F5'];11;25.0
12;256;15;['F3', 'F2', 'F5', 'F4'];14;25.0
13;53;227;['F4', 'F5', 'F3'];12;25.0
14;297;83;['F1'];1;65.0
15;11;196;['F1', 'F4', 'F5', 'F3'];13;25.0
16;75;31;['F4', 'F2', 'F1', 'F3'];10;35.0
17;59;52;['F1', 'F5', 'F2', 'F4', 'F3'];15;25.0
18;64;284;['F1', 'F3', 'F2'];6;45.0
19;216;239;['F4', 'F2', 'F1', 'F3', 'F5'];15;25.0
20;266;300;['F4', 'F2', 'F5'];11;25.0
21;252;31;['F4', 'F5'];9;25.0
22;104;74;['F2', 'F4', 'F1', 'F5', 'F3'];15;25.0
23;299;201;['F4'];4;35.0
24;297;150;['F2', 'F5'];7;25.0
25;45;30;['F5', 'F4', 'F2'];11;25.0
26;296;259;['F2', 'F3', 'F5'];10;25.0
27;132;157;['F5', 'F2', 'F3', 'F4'];14;25.0
28;146;89;['F4', 'F3'];7;35.0
29;137;206;['F4', 'F3', 'F5'];12;25.0
30;177;90;['F5', 'F3', 'F2'];10;25.0
31;90;235;['F3', 'F1', 'F5', 'F2'];11;25.0
32;196;87;['F4', 'F2', 'F3', 'F5'];14;25.0
33;262;115;['F5', 'F2'];7;25.0
34;200;225;['F5', 'F2', 'F4'];11;25.0
35;40;90;['F1'];1;65.0
36;177;15;['F2', 'F4', 'F5'];11;25.0
37;185;254;['F1', 'F4', 'F3'];8;35.0
38;1;180;['F3', 'F5'];8;25.0
39;129;53;['F1', 'F2', 'F4', 'F3'];10;35.0
40;179;171;['F5', 'F2', 'F3', 'F1', 'F4'];15;25.0
41;10;113;['F3'];3;45.0
42;173;204;['F1', 'F3', 'F4', 'F5'];13;25.0
43;90;271;['F2', 'F4'];6;35.0
44;258;122;['F4', 'F3', 'F5'];12;25.0
45;103;300;['F2', 'F4'];6;35.0
46;67;163;['F3', 'F2'];5;45.0
47;158;45;['F3'];3;45.0
48;181;188;['F5'];5;25.0
49;54;189;['F1', 'F3'];4;45.0
50;258;222;['F2', 'F5', 'F3', 'F4', 'F1'];15;25.0
51;271;25;['F4', 'F2'];6;35.0
52;95;175;['F3', 'F4'];7;35.0
53;23;26;['F3'];3;45.0
54;207;123;['F3', 'F5', 'F4'];12;25.0
55;197;11;['F5', 'F4', 'F1', 'F3', 'F2'];15;25.0
56;33;189;['F4'];4;35.0
57;60;250;['F3', 'F2'];5;45.0
58;158;131;['F2', 'F4', 'F3', 'F1'];10;35.0
59;208;46;['F3', 'F1'];4;45.0
60;299;62;['F5', 'F2', 'F3'];10;25.0
61;71;269;['F2', 'F5', 'F3', 'F1'];11;25.0
62;238;225;['F5', 'F4'];9;25.0
63;13;81;['F3', 'F2', 'F4', 'F5', 'F1'];15;25.0
64;109;50;['F4', 'F3', 'F2', 'F5'];14;25.0
65;167;173;['F2', 'F3'];5;45.0
66;234;175;['F4', 'F5'];9;25.0
67;278;163;['F2'];2;55.00000000000001
68;224;296;['F5', 'F4', 'F1', 'F2'];12;25.0
69;73;88;['F4'];4;35.0
70;36;158;['F2', 'F5', 'F3', 'F4', 'F1'];15;25.0
71;183;177;['F2', 'F5', 'F4', 'F1', 'F3'];15;25.0
72;35;237;['F1'];1;65.0
73;67;27;['F5', 'F3', 'F2'];10;25.0
74;189;295;['F4'];4;35.0
75;66;150;['F1', 'F2', 'F3'];6;45.0
76;46;26;['F1', 'F3', 'F2'];6;45.0
77;67;7;['F3', 'F1'];4;45.0
78;241;246;['F3', 'F5'];8;25.0
79;171;268;['F1', 'F4', 'F3'];8;35.0
80;54;204;['F3', 'F5', 'F1'];9;25.0
81;36;75;['F1', 'F2', 'F4', 'F5', 'F3'];15;25.0
82;57;34;['F5', 'F1', 'F4', 'F2', 'F3'];15;25.0
83;164;122;['F3', 'F4'];7;35.0
84;163;30;['F3', 'F2', 'F5', 'F4'];14;25.0
85;255;61;['F1', 'F4', 'F2', 'F5', 'F3'];15;25.0
86;93;184;['F3'];3;45.0
87;32;50;['F4', 'F1'];5;35.0
88;155;26;['F5', 'F1', 'F2', 'F3'];11;25.0
89;28;89;['F1', 'F2', 'F5'];8;25.0
90;137;163;['F4', 'F5', 'F3'];12;25.0
91;11;106;['F3', 'F5'];8;25.0
92;122;63;['F1', 'F3', 'F2', 'F5'];11;25.0
93;253;83;['F2', 'F3', 'F5', 'F1'];11;25.0
94;297;166;['F3', 'F1', 'F5', 'F2'];11;25.0
95;149;82;['F3', 'F5', 'F4', 'F1', 'F2'];15;25.0
96;275;251;['F2'];2;55.00000000000001
97;64;107;['F3', 'F2'];5;45.0
98;298;226;['F2', 'F5'];7;25.0
99;48;234;['F4', 'F3'];7;35.0
100;210;108;['F3', 'F5', 'F4'];12;25.0
101;215;212;['F4', 'F3'];7;35.0
102;28;42;['F2', 'F4', 'F3'];9;35.0
103;55;128;['F2'];2;55.00000000000001
104;188;106;['F3', 'F4', 'F5', 'F1', 'F2'];15;25.0
105;45;5;['F5', 'F4'];9;25.0
106;32;138;['F2', 'F1', 'F3', 'F4'];10;35.0
107;298;238;['F5', 'F3', 'F4', 'F2', 'F1'];15;25.0
108;56;189;['F1', 'F3', 'F2', 'F5', 'F4'];15;25.0
