requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;291;367;['F1', 'F3'];4;45.0
2;357;313;['F5', 'F1'];6;25.0
3;451;491;['F4', 'F3', 'F1', 'F2', 'F5'];15;25.0
4;218;346;['F5', 'F2', 'F4'];11;25.0
5;173;580;['F5', 'F2', 'F3', 'F1', 'F4'];15;25.0
6;503;212;['F2', 'F3'];5;45.0
7;491;399;['F3', 'F5'];8;25.0
8;357;485;['F1', 'F5'];6;25.0
9;381;352;['F2', 'F1', 'F5', 'F4', 'F3'];15;25.0
10;350;445;['F5', 'F3', 'F1', 'F4', 'F2'];15;25.0
11;497;537;['F2', 'F3'];5;45.0
12;534;536;['F4'];4;35.0
13;324;204;['F4', 'F3', 'F5'];12;25.0
14;527;537;['F3'];3;45.0
15;293;266;['F1', 'F3', 'F2'];6;45.0
16;551;219;['F1', 'F3', 'F2', 'F4', 'F5'];15;25.0
17;244;327;['F4', 'F5', 'F3', 'F1', 'F2'];15;25.0
18;246;506;['F3', 'F2', 'F5', 'F1'];11;25.0
19;565;547;['F2'];2;55.00000000000001
20;451;168;['F5'];5;25.0
21;355;517;['F5', 'F3', 'F2'];10;25.0
22;465;360;['F2', 'F5', 'F4', 'F1', 'F3'];15;25.0
23;208;213;['F5', 'F4', 'F1', 'F3', 'F2'];15;25.0
24;279;579;['F2'];2;55.00000000000001
25;410;368;['F1', 'F5', 'F2', 'F3'];11;25.0
26;558;349;['F3', 'F1', 'F5'];9;25.0
27;262;408;['F1', 'F5', 'F4'];10;25.0
28;305;293;['F2', 'F3', 'F4', 'F5', 'F1'];15;25.0
29;367;500;['F4', 'F2', 'F3', 'F5'];14;25.0
30;420;504;['F1', 'F5'];6;25.0
31;430;203;['F5', 'F3', 'F1', 'F2'];11;25.0
32;216;570;['F1', 'F4', 'F5'];10;25.0
33;402;528;['F1', 'F5', 'F3', 'F2', 'F4'];15;25.0
34;242;164;['F5'];5;25.0
35;156;442;['F4', 'F3', 'F1', 'F2', 'F5'];15;25.0
36;394;354;['F4', 'F1', 'F5'];10;25.0
37;375;187;['F1', 'F4', 'F3'];8;35.0
38;587;577;['F1', 'F3', 'F5', 'F2'];11;25.0
39;215;387;['F3', 'F2', 'F5'];10;25.0
40;325;351;['F1'];1;65.0
41;332;444;['F5', 'F3', 'F4', 'F1'];13;25.0
