requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;89;281;['F2'];2;0.75
2;166;109;['F3', 'F5', 'F1'];9;0.45
3;284;83;['F4'];4;0.55
4;50;6;['F1', 'F2'];3;0.75
5;15;133;['F3', 'F5', 'F2'];10;0.45
6;40;205;['F4', 'F1', 'F2', 'F5'];12;0.45
7;138;9;['F5', 'F4'];9;0.45
8;270;257;['F2', 'F4', 'F1', 'F5'];12;0.45
9;253;72;['F1', 'F3'];4;0.65
10;7;162;['F1'];1;0.85
11;126;44;['F3', 'F4', 'F5', 'F2'];14;0.45
12;189;19;['F1', 'F3', 'F5', 'F4'];13;0.45
13;35;63;['F3'];3;0.65
14;141;25;['F3', 'F4', 'F2'];9;0.55
15;295;164;['F3', 'F2', 'F1', 'F5'];11;0.45
16;71;278;['F3', 'F5', 'F4'];12;0.45
17;49;120;['F1', 'F5', 'F4'];10;0.45
18;120;175;['F3', 'F2', 'F1', 'F5', 'F4'];15;0.45
19;236;33;['F3', 'F1'];4;0.65
20;214;276;['F5'];5;0.45
21;300;245;['F3', 'F1', 'F2', 'F5', 'F4'];15;0.45
22;300;138;['F2', 'F3', 'F5'];10;0.45
23;242;258;['F4', 'F3', 'F5'];12;0.45
24;71;246;['F2', 'F4', 'F1', 'F3'];10;0.55
25;260;86;['F1', 'F5'];6;0.45
26;134;172;['F5', 'F4', 'F3'];12;0.45
27;89;4;['F5', 'F3'];8;0.45
28;278;210;['F2', 'F3', 'F5'];10;0.45
29;264;256;['F5', 'F2'];7;0.45
30;213;102;['F3', 'F2', 'F5'];10;0.45
31;110;53;['F4', 'F3'];7;0.55
32;238;233;['F1', 'F4'];5;0.55
33;125;58;['F3', 'F1', 'F5'];9;0.45
34;64;89;['F1', 'F4'];5;0.55
35;221;296;['F1', 'F2', 'F5', 'F3', 'F4'];15;0.45
36;279;99;['F2', 'F1', 'F4', 'F5'];12;0.45
37;191;51;['F4', 'F5', 'F3', 'F1', 'F2'];15;0.45
38;126;284;['F3', 'F4', 'F2', 'F1'];10;0.55
39;280;300;['F1', 'F5', 'F2', 'F4', 'F3'];15;0.45
40;70;116;['F3', 'F2', 'F5', 'F1'];11;0.45
41;39;76;['F5'];5;0.45
42;45;41;['F4', 'F2'];6;0.55
43;27;60;['F3', 'F1', 'F4', 'F5'];13;0.45
44;184;268;['F1', 'F3', 'F2', 'F5'];11;0.45
45;53;284;['F5', 'F4', 'F2', 'F1', 'F3'];15;0.45
46;41;81;['F3', 'F4', 'F2', 'F1'];10;0.55
47;157;85;['F5', 'F4', 'F2'];11;0.45
48;216;64;['F1', 'F3'];4;0.65
49;283;92;['F5', 'F4'];9;0.45
50;134;100;['F4', 'F5'];9;0.45
51;26;216;['F2', 'F1', 'F4', 'F3'];10;0.55
52;33;297;['F2', 'F4', 'F3'];9;0.55
53;73;290;['F2', 'F1', 'F5', 'F4'];12;0.45
54;244;74;['F1', 'F3', 'F2', 'F4', 'F5'];15;0.45
55;55;10;['F2'];2;0.75
56;217;110;['F3'];3;0.65
57;164;265;['F2', 'F4', 'F5', 'F1', 'F3'];15;0.45
58;235;135;['F3', 'F5'];8;0.45
59;107;56;['F2', 'F5', 'F1', 'F3', 'F4'];15;0.45
60;146;12;['F5', 'F4', 'F1', 'F3'];13;0.45
61;26;203;['F4', 'F2', 'F1', 'F3', 'F5'];15;0.45
62;261;79;['F1', 'F3', 'F5'];9;0.45
63;170;128;['F3', 'F4', 'F1', 'F2'];10;0.55
64;128;132;['F1', 'F3', 'F5', 'F4'];13;0.45
65;118;217;['F3', 'F1', 'F2', 'F4'];10;0.55
66;4;231;['F1', 'F2', 'F4', 'F5', 'F3'];15;0.45
67;295;151;['F5', 'F4', 'F1', 'F3'];13;0.45
68;132;234;['F3'];3;0.65
69;81;246;['F5'];5;0.45
70;149;102;['F1'];1;0.85
71;110;281;['F5', 'F1'];6;0.45
72;56;48;['F5', 'F4', 'F2'];11;0.45
73;48;264;['F5', 'F1', 'F3', 'F4'];13;0.45
74;206;218;['F2', 'F4', 'F1', 'F5', 'F3'];15;0.45
75;237;70;['F3', 'F1', 'F4', 'F2', 'F5'];15;0.45
76;117;210;['F5', 'F1', 'F2'];8;0.45
77;235;175;['F3', 'F4', 'F1', 'F5'];13;0.45
78;150;203;['F2', 'F5', 'F4'];11;0.45
79;159;155;['F4'];4;0.55
80;237;176;['F4', 'F5', 'F2'];11;0.45
81;131;256;['F3', 'F5'];8;0.45
82;46;97;['F1'];1;0.85
83;198;282;['F2', 'F4', 'F1', 'F5', 'F3'];15;0.45
84;36;245;['F1'];1;0.85
85;93;10;['F3'];3;0.65
86;261;15;['F2', 'F5', 'F3', 'F1', 'F4'];15;0.45
87;15;84;['F3'];3;0.65
88;230;246;['F2', 'F1', 'F5'];8;0.45
89;175;4;['F5', 'F1', 'F4'];10;0.45
90;26;47;['F3', 'F4', 'F2', 'F1', 'F5'];15;0.45
91;31;167;['F3', 'F2', 'F5', 'F4', 'F1'];15;0.45
92;281;130;['F1', 'F3', 'F5', 'F4', 'F2'];15;0.45
93;177;238;['F3', 'F4', 'F5', 'F2', 'F1'];15;0.45
94;167;159;['F2'];2;0.75
95;27;208;['F3', 'F2', 'F1', 'F4'];10;0.55
96;250;135;['F2', 'F4'];6;0.55
97;67;189;['F4'];4;0.55
98;22;124;['F5', 'F3', 'F2', 'F1', 'F4'];15;0.45
99;99;8;['F5', 'F1', 'F4', 'F2'];12;0.45
100;160;219;['F2'];2;0.75
101;69;215;['F5'];5;0.45
102;223;293;['F4', 'F5', 'F1', 'F2', 'F3'];15;0.45
103;212;112;['F5', 'F2'];7;0.45
104;151;6;['F3'];3;0.65
105;208;255;['F2'];2;0.75
106;186;10;['F2'];2;0.75
107;286;164;['F5', 'F4', 'F2', 'F3'];14;0.45
108;86;230;['F5', 'F4', 'F1'];10;0.45
109;130;187;['F4', 'F3', 'F1', 'F2'];10;0.55
110;215;35;['F4', 'F3', 'F2'];9;0.55
111;22;82;['F3', 'F2', 'F5'];10;0.45
112;64;80;['F1', 'F2', 'F4', 'F5', 'F3'];15;0.45
113;139;191;['F2', 'F3', 'F5'];10;0.45
114;182;61;['F2', 'F1', 'F5', 'F3'];11;0.45
115;88;233;['F3'];3;0.65
116;122;234;['F5'];5;0.45
117;5;244;['F3', 'F2', 'F4', 'F1'];10;0.55
118;252;195;['F5', 'F2', 'F1', 'F4', 'F3'];15;0.45
119;20;222;['F1', 'F4', 'F2', 'F5', 'F3'];15;0.45
120;144;219;['F1'];1;0.85
121;227;246;['F4', 'F2', 'F1', 'F3'];10;0.55
122;103;218;['F2'];2;0.75
123;151;125;['F3', 'F1', 'F5', 'F4'];13;0.45
124;98;208;['F1', 'F3', 'F5', 'F2'];11;0.45
125;18;176;['F5', 'F1', 'F3', 'F4', 'F2'];15;0.45
126;43;216;['F4'];4;0.55
127;128;207;['F5', 'F3', 'F4'];12;0.45
128;121;204;['F5', 'F3'];8;0.45
129;55;295;['F1', 'F3', 'F4', 'F5', 'F2'];15;0.45
130;260;281;['F2', 'F3', 'F4', 'F5'];14;0.45
131;51;214;['F5', 'F4', 'F3', 'F2', 'F1'];15;0.45
132;238;33;['F1', 'F4'];5;0.55
133;95;89;['F1', 'F5', 'F3', 'F2'];11;0.45
134;37;197;['F3', 'F1'];4;0.65
135;127;178;['F1', 'F3', 'F2'];6;0.65
136;67;45;['F3'];3;0.65
137;202;222;['F4', 'F3'];7;0.55
138;188;257;['F4', 'F5', 'F2'];11;0.45
139;140;95;['F4', 'F3', 'F1', 'F5', 'F2'];15;0.45
140;278;179;['F3', 'F4'];7;0.55
141;266;113;['F5', 'F2', 'F1', 'F4'];12;0.45
142;102;41;['F4', 'F2', 'F3', 'F1'];10;0.55
143;220;76;['F3', 'F4', 'F2', 'F5'];14;0.45
144;250;184;['F2'];2;0.75
145;215;210;['F1', 'F4', 'F5', 'F2'];12;0.45
146;197;9;['F1', 'F5', 'F3', 'F2', 'F4'];15;0.45
147;35;290;['F3', 'F1', 'F5', 'F4'];13;0.45
148;216;5;['F1'];1;0.85
149;167;246;['F1', 'F3', 'F5', 'F2', 'F4'];15;0.45
150;128;199;['F5', 'F3', 'F1', 'F4'];13;0.45
151;274;203;['F4', 'F5', 'F1', 'F3'];13;0.45
152;296;102;['F3', 'F4', 'F5', 'F2'];14;0.45
153;230;244;['F2'];2;0.75
154;227;71;['F1'];1;0.85
155;112;23;['F3'];3;0.65
156;75;15;['F5'];5;0.45
157;265;283;['F3', 'F2'];5;0.65
158;107;11;['F1', 'F4', 'F3'];8;0.55
159;275;151;['F5', 'F3', 'F2', 'F4', 'F1'];15;0.45
160;115;145;['F4'];4;0.55
161;156;140;['F5', 'F4', 'F2'];11;0.45
162;246;181;['F2', 'F1', 'F3'];6;0.65
163;20;126;['F3', 'F5', 'F1', 'F4', 'F2'];15;0.45
