requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;16;15;['F2', 'F5'];8;1.2
2;24;15;['F3', 'F5', 'F4'];21;1.6500000000000001
3;28;18;['F3', 'F2', 'F4', 'F1', 'F5'];5;3.25
4;41;3;['F3', 'F2', 'F5', 'F4'];9;2.4
5;31;22;['F1', 'F2'];12;1.6
6;27;24;['F1', 'F5', 'F4', 'F2', 'F3'];6;3.25
7;35;12;['F2', 'F5', 'F1', 'F3'];14;2.6999999999999997
8;25;17;['F4', 'F2', 'F1', 'F5', 'F3'];20;3.25
9;45;33;['F3', 'F5', 'F4', 'F1', 'F2'];5;3.25
10;21;7;['F4', 'F3', 'F5'];10;1.6500000000000001
11;17;13;['F4', 'F1', 'F2', 'F5'];14;2.6
12;16;39;['F1', 'F3'];24;1.5
13;17;41;['F1'];16;0.85
14;32;28;['F2', 'F4'];16;1.3
15;27;18;['F3', 'F4', 'F5', 'F2'];18;2.4000000000000004
16;23;10;['F2', 'F3', 'F5', 'F1', 'F4'];7;3.25
17;43;11;['F4', 'F3', 'F5', 'F1', 'F2'];21;3.25
18;33;36;['F4', 'F2', 'F5'];9;1.75
19;19;12;['F4', 'F3', 'F2', 'F5'];20;2.4000000000000004
20;16;32;['F2', 'F4', 'F5', 'F3', 'F1'];25;3.25
21;23;44;['F4', 'F1', 'F2', 'F5'];21;2.6
22;2;40;['F4', 'F1'];8;1.4
23;16;29;['F5', 'F4', 'F1', 'F3'];5;2.5
24;16;9;['F3', 'F5'];19;1.1
25;34;16;['F4'];15;0.55
26;21;40;['F5', 'F2', 'F1', 'F4', 'F3'];20;3.2499999999999996
27;2;3;['F3', 'F4', 'F5', 'F1'];18;2.5
28;21;19;['F2', 'F4', 'F1'];6;2.15
29;20;26;['F3', 'F1', 'F4', 'F5', 'F2'];16;3.25
30;38;16;['F3', 'F1', 'F4', 'F2'];11;2.8
31;13;4;['F4', 'F3', 'F2', 'F1', 'F5'];22;3.2500000000000004
32;29;4;['F1', 'F3', 'F2', 'F4', 'F5'];19;3.25
33;36;2;['F1', 'F2', 'F3', 'F4', 'F5'];10;3.25
34;31;3;['F4', 'F1', 'F2'];18;2.15
35;33;37;['F4', 'F2'];25;1.3
36;26;31;['F2', 'F5', 'F4'];10;1.75
37;18;24;['F2', 'F3', 'F5', 'F4'];22;2.4
38;5;20;['F1', 'F5', 'F4', 'F2', 'F3'];5;3.25
39;38;14;['F2', 'F3', 'F1'];21;2.25
40;45;36;['F4', 'F1', 'F3'];6;2.05
41;6;20;['F2', 'F5', 'F3', 'F1'];10;2.7
42;38;27;['F3'];10;0.65
43;2;23;['F1', 'F2', 'F5', 'F3', 'F4'];7;3.25
44;4;9;['F2'];12;0.75
45;5;44;['F4', 'F3'];5;1.2000000000000002
46;27;30;['F2', 'F4'];14;1.3
47;6;17;['F3', 'F5', 'F4'];20;1.6500000000000001
48;28;18;['F2'];17;0.75
49;30;11;['F5', 'F2', 'F1', 'F4'];25;2.5999999999999996
50;17;29;['F2', 'F3', 'F1', 'F4'];23;2.8
51;21;17;['F5', 'F4', 'F2', 'F1'];19;2.6
52;33;34;['F5', 'F3'];10;1.1
53;28;21;['F1', 'F5', 'F2'];20;2.05
54;13;39;['F2', 'F5', 'F4', 'F1', 'F3'];14;3.25
55;22;9;['F5'];25;0.45
56;34;38;['F2', 'F1', 'F4'];16;2.1500000000000004
57;9;6;['F5', 'F2'];13;1.2
58;25;7;['F4', 'F1', 'F3', 'F5'];8;2.5
59;14;9;['F4', 'F1', 'F2', 'F3'];9;2.8
60;45;42;['F1'];23;0.85
61;11;1;['F5', 'F3', 'F2', 'F4', 'F1'];22;3.2500000000000004
62;28;37;['F3', 'F4', 'F1'];18;2.0500000000000003
63;36;37;['F1', 'F2', 'F3'];18;2.25
64;9;10;['F3', 'F1', 'F2', 'F4'];17;2.8
65;31;42;['F4', 'F1', 'F5', 'F2', 'F3'];9;3.2499999999999996
66;30;31;['F5'];5;0.45
67;8;3;['F5', 'F3', 'F2', 'F4', 'F1'];14;3.2500000000000004
68;23;25;['F5'];23;0.45
69;44;25;['F4', 'F5', 'F3', 'F2', 'F1'];9;3.25
70;41;22;['F2'];11;0.75
71;16;35;['F5', 'F4'];17;1.0
72;44;45;['F3'];5;0.65
73;7;2;['F5', 'F3', 'F1'];9;1.9500000000000002
74;19;28;['F4', 'F3', 'F1', 'F2'];17;2.8000000000000003
75;3;35;['F2', 'F4'];5;1.3
76;40;16;['F3', 'F2'];20;1.4
77;10;21;['F1', 'F5', 'F2', 'F4'];5;2.5999999999999996
78;8;4;['F4', 'F2', 'F1', 'F3', 'F5'];17;3.25
79;12;17;['F5', 'F2', 'F3', 'F4', 'F1'];21;3.2500000000000004
80;42;27;['F1'];15;0.85
