requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;2;1;['F4'];18;0.55
2;8;19;['F3'];20;0.65
3;145;130;['F3', 'F5'];12;1.1
4;50;118;['F4'];6;0.55
5;57;26;['F5', 'F1', 'F3'];6;1.9500000000000002
6;13;48;['F1', 'F2', 'F5', 'F4', 'F3'];16;3.2500000000000004
7;69;37;['F3', 'F1'];7;1.5
8;68;56;['F2', 'F1', 'F3'];9;2.25
9;52;122;['F2', 'F5', 'F1', 'F4', 'F3'];18;3.2499999999999996
10;80;44;['F3', 'F2', 'F4', 'F1', 'F5'];6;3.25
11;98;139;['F1', 'F4', 'F2', 'F5'];25;2.6
12;130;30;['F1', 'F3', 'F4', 'F2', 'F5'];5;3.25
13;1;131;['F3', 'F1'];17;1.5
14;84;44;['F1'];13;0.85
15;89;48;['F4'];21;0.55
16;17;79;['F3', 'F2', 'F4', 'F5'];7;2.4
17;116;49;['F1'];12;0.85
18;129;81;['F4'];20;0.55
19;148;99;['F3'];19;0.65
20;129;127;['F3', 'F1', 'F5'];7;1.95
21;23;109;['F1', 'F3', 'F4'];5;2.05
22;17;100;['F1', 'F5', 'F4'];10;1.85
23;11;67;['F1', 'F5', 'F2', 'F4', 'F3'];7;3.2499999999999996
24;26;78;['F3', 'F1', 'F2', 'F5', 'F4'];20;3.25
25;57;119;['F2', 'F5', 'F4'];12;1.75
26;135;55;['F1', 'F2', 'F5', 'F4'];10;2.6000000000000005
27;43;74;['F5', 'F4', 'F1', 'F2', 'F3'];12;3.25
28;75;3;['F4', 'F2', 'F1'];22;2.15
29;86;119;['F5', 'F4', 'F3', 'F1', 'F2'];23;3.25
30;98;96;['F3', 'F2', 'F4', 'F1'];11;2.8
31;9;69;['F4', 'F5'];25;1.0
32;106;75;['F5', 'F3', 'F1', 'F2'];18;2.7
33;29;117;['F1', 'F5'];23;1.3
34;116;43;['F3', 'F1', 'F4', 'F2'];10;2.8
35;96;117;['F4', 'F5', 'F2', 'F1', 'F3'];12;3.25
36;57;129;['F5', 'F1', 'F2', 'F4'];8;2.5999999999999996
37;65;76;['F3'];5;0.65
38;61;127;['F1'];15;0.85
39;121;112;['F2', 'F5', 'F3', 'F1'];19;2.7
40;70;100;['F4', 'F5'];7;1.0
41;62;138;['F1', 'F3'];21;1.5
42;149;77;['F3', 'F1', 'F4', 'F5'];7;2.5
43;21;60;['F2', 'F3', 'F1', 'F5', 'F4'];16;3.25
44;94;128;['F2', 'F3', 'F1'];5;2.25
45;3;125;['F3', 'F5', 'F4', 'F2', 'F1'];16;3.2500000000000004
46;106;34;['F2', 'F4', 'F1', 'F5', 'F3'];25;3.25
47;112;133;['F1', 'F3', 'F2'];23;2.25
48;83;137;['F2', 'F5', 'F1', 'F4', 'F3'];22;3.2499999999999996
49;63;128;['F3', 'F5'];19;1.1
50;38;124;['F2', 'F4', 'F5'];18;1.75
51;81;68;['F5', 'F2', 'F1'];25;2.05
52;6;150;['F5'];17;0.45
53;58;62;['F1', 'F2'];9;1.6
54;84;132;['F2'];6;0.75
55;16;102;['F1', 'F2'];15;1.6
56;57;74;['F4', 'F2', 'F1'];7;2.15
57;141;57;['F4', 'F5', 'F1'];25;1.85
58;94;134;['F5', 'F4', 'F1', 'F3', 'F2'];7;3.25
59;148;143;['F5'];12;0.45
60;69;131;['F4', 'F1', 'F2', 'F3', 'F5'];11;3.25
61;123;2;['F2', 'F3', 'F4', 'F5', 'F1'];6;3.25
62;63;29;['F1', 'F5', 'F4'];18;1.85
63;57;27;['F3', 'F5'];18;1.1
64;147;8;['F2'];12;0.75
65;40;11;['F2', 'F1'];10;1.6
66;130;67;['F1', 'F4', 'F3', 'F5', 'F2'];16;3.25
67;7;130;['F1', 'F4'];11;1.4
68;33;135;['F3', 'F2', 'F1', 'F5', 'F4'];21;3.25
69;90;135;['F1', 'F3'];13;1.5
70;134;124;['F5'];19;0.45
71;104;80;['F3'];12;0.65
72;69;136;['F3', 'F4', 'F5', 'F1', 'F2'];9;3.25
73;107;29;['F4', 'F5', 'F3'];23;1.65
74;142;25;['F4', 'F2', 'F3', 'F1'];5;2.8000000000000003
75;3;27;['F2', 'F4'];6;1.3
76;117;136;['F5', 'F3', 'F4', 'F1', 'F2'];14;3.25
77;145;147;['F1', 'F4', 'F5', 'F3', 'F2'];18;3.25
78;107;112;['F2'];13;0.75
79;43;118;['F3', 'F2', 'F5'];18;1.8499999999999999
80;96;150;['F1', 'F4', 'F5', 'F3', 'F2'];8;3.25
81;25;101;['F4'];17;0.55
82;64;65;['F1'];10;0.85
83;67;92;['F5', 'F4', 'F1', 'F3'];12;2.5
84;39;3;['F4'];23;0.55
85;116;10;['F1', 'F4'];24;1.4
86;85;134;['F2'];10;0.75
87;62;119;['F1', 'F3', 'F4'];18;2.05
88;120;146;['F3'];14;0.65
89;27;10;['F2', 'F1'];21;1.6
90;89;19;['F5', 'F2', 'F4', 'F3'];9;2.4
91;78;92;['F5', 'F4', 'F1', 'F3', 'F2'];10;3.25
92;52;70;['F1', 'F3', 'F2', 'F4'];7;2.8
93;128;2;['F4', 'F3', 'F1', 'F5'];19;2.5000000000000004
94;143;35;['F5', 'F1', 'F3', 'F2'];10;2.7
95;34;30;['F4', 'F1', 'F3', 'F2'];20;2.8
96;136;133;['F3', 'F5', 'F4', 'F2', 'F1'];5;3.2500000000000004
97;14;63;['F2', 'F5', 'F4', 'F3', 'F1'];22;3.25
98;72;87;['F4', 'F5', 'F3', 'F1', 'F2'];6;3.25
99;92;141;['F3', 'F1'];6;1.5
100;101;111;['F1', 'F3', 'F5', 'F4', 'F2'];9;3.25
101;12;34;['F3', 'F1', 'F5'];5;1.95
102;86;47;['F3', 'F4'];11;1.2000000000000002
103;87;120;['F1', 'F2', 'F5', 'F4', 'F3'];14;3.2500000000000004
104;104;99;['F1', 'F2'];21;1.6
105;130;114;['F5'];17;0.45
106;137;43;['F1', 'F4', 'F5', 'F3', 'F2'];6;3.25
107;20;23;['F5', 'F2', 'F1'];12;2.05
108;85;65;['F2', 'F4', 'F3', 'F1'];6;2.8000000000000003
109;3;17;['F3', 'F4', 'F2', 'F1', 'F5'];12;3.2500000000000004
110;125;6;['F3'];12;0.65
111;123;29;['F2', 'F4', 'F5', 'F1', 'F3'];17;3.25
112;62;109;['F5'];20;0.45
113;135;26;['F1', 'F2', 'F3', 'F4', 'F5'];20;3.25
114;107;144;['F4', 'F2', 'F5', 'F1'];18;2.6
115;70;18;['F1', 'F5', 'F2', 'F4'];12;2.5999999999999996
116;63;26;['F4', 'F1', 'F3', 'F2'];8;2.8
117;35;76;['F5', 'F1', 'F2', 'F4'];11;2.5999999999999996
118;67;81;['F3', 'F2', 'F5', 'F1'];18;2.6999999999999997
119;140;127;['F2', 'F5', 'F3'];5;1.85
120;118;51;['F2', 'F5', 'F1', 'F4'];21;2.5999999999999996
121;95;139;['F3'];20;0.65
122;24;76;['F3', 'F1', 'F5', 'F2'];21;2.7
123;42;70;['F4', 'F3', 'F5', 'F1'];13;2.5
124;20;105;['F4', 'F3'];15;1.2000000000000002
125;1;32;['F1', 'F3', 'F2', 'F5', 'F4'];23;3.25
126;122;38;['F4', 'F3', 'F1', 'F5'];24;2.5000000000000004
127;9;87;['F2'];6;0.75
128;59;48;['F4'];25;0.55
129;52;9;['F4'];9;0.55
130;53;54;['F1', 'F5', 'F4', 'F3'];19;2.5
131;95;45;['F1'];21;0.85
132;83;134;['F4', 'F5'];21;1.0
133;21;36;['F3', 'F1', 'F4', 'F2', 'F5'];23;3.25
134;28;56;['F5', 'F3', 'F2'];7;1.85
135;56;29;['F2', 'F5', 'F4', 'F1', 'F3'];23;3.25
136;94;10;['F3', 'F4', 'F1', 'F2'];21;2.8000000000000003
137;2;27;['F3', 'F5', 'F1'];23;1.9500000000000002
138;101;29;['F2', 'F1', 'F5', 'F3', 'F4'];21;3.25
139;20;67;['F4', 'F3'];23;1.2000000000000002
140;142;80;['F2', 'F1'];9;1.6
141;84;105;['F1', 'F3'];11;1.5
142;25;46;['F4', 'F2'];22;1.3
143;24;132;['F4', 'F2'];20;1.3
144;8;122;['F5', 'F1', 'F3', 'F4', 'F2'];5;3.25
145;40;7;['F5', 'F3', 'F2', 'F1'];11;2.7
146;57;96;['F1', 'F2', 'F4', 'F3', 'F5'];15;3.2500000000000004
147;124;132;['F4', 'F5', 'F3', 'F2'];10;2.4
148;71;9;['F5', 'F2', 'F1', 'F3'];24;2.6999999999999997
149;23;12;['F1', 'F4', 'F2'];8;2.15
150;132;138;['F4', 'F5'];11;1.0
151;118;69;['F5', 'F4', 'F2', 'F1'];8;2.6
152;77;47;['F1', 'F4', 'F3', 'F5', 'F2'];5;3.25
153;16;29;['F5'];22;0.45
154;53;25;['F1', 'F5', 'F2'];20;2.05
155;5;91;['F4', 'F5', 'F2'];9;1.75
156;96;44;['F4'];16;0.55
157;7;65;['F1'];6;0.85
158;70;120;['F1', 'F3'];18;1.5
159;38;73;['F4', 'F3', 'F2', 'F5', 'F1'];23;3.2500000000000004
160;130;22;['F5', 'F4', 'F1', 'F3'];17;2.5
161;129;68;['F3', 'F5', 'F4', 'F2'];15;2.4000000000000004
162;33;96;['F3', 'F2', 'F4'];18;1.95
163;1;115;['F3', 'F1'];18;1.5
164;80;102;['F5'];21;0.45
165;22;16;['F4', 'F1', 'F2'];12;2.15
166;94;105;['F1'];24;0.85
167;118;57;['F1', 'F4', 'F3'];23;2.05
168;37;113;['F3', 'F4'];19;1.2000000000000002
169;134;35;['F4', 'F1'];5;1.4
170;70;100;['F1'];11;0.85
171;51;19;['F5', 'F2', 'F1', 'F3'];8;2.6999999999999997
172;98;70;['F4', 'F2', 'F1'];13;2.15
173;54;74;['F4', 'F5'];19;1.0
174;19;93;['F4', 'F1'];23;1.4
175;50;16;['F4', 'F1'];21;1.4
176;104;121;['F1', 'F3', 'F4'];5;2.05
177;137;53;['F2'];7;0.75
178;82;55;['F1', 'F4'];7;1.4
179;97;49;['F5', 'F4', 'F2', 'F3'];14;2.4
180;127;72;['F4', 'F3', 'F2', 'F5', 'F1'];8;3.2500000000000004
181;21;107;['F5', 'F3'];15;1.1
182;3;2;['F2', 'F1', 'F4', 'F5'];16;2.6000000000000005
