requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;27;34;['F5', 'F3', 'F4'];25;1.6500000000000001
2;144;26;['F3', 'F4', 'F1'];5;2.0500000000000003
3;2;134;['F3'];12;0.65
4;85;64;['F2'];25;0.75
5;85;57;['F3', 'F5', 'F4', 'F1', 'F2'];19;3.25
6;114;95;['F2', 'F3', 'F1'];11;2.25
7;38;137;['F4', 'F2', 'F1'];9;2.15
8;16;140;['F5', 'F1', 'F4', 'F3', 'F2'];19;3.25
9;133;81;['F5', 'F2'];22;1.2
10;68;124;['F3', 'F2', 'F4', 'F5', 'F1'];12;3.25
11;121;123;['F4', 'F2', 'F1', 'F3', 'F5'];22;3.25
12;63;121;['F1', 'F5', 'F4', 'F3'];19;2.5
13;150;140;['F1', 'F3', 'F5', 'F4'];6;2.5
14;33;70;['F4', 'F3', 'F5', 'F1'];10;2.5
15;20;135;['F4', 'F3', 'F5', 'F1', 'F2'];11;3.25
16;51;27;['F1', 'F2', 'F5', 'F3', 'F4'];21;3.25
17;25;73;['F5', 'F4', 'F1'];25;1.85
18;24;101;['F3', 'F1', 'F2'];5;2.25
19;58;105;['F5', 'F2', 'F1', 'F3', 'F4'];11;3.25
20;121;22;['F2', 'F1', 'F5', 'F4'];15;2.6000000000000005
21;50;77;['F1', 'F4'];23;1.4
22;108;30;['F4'];6;0.55
23;120;42;['F1', 'F3', 'F5', 'F2'];9;2.7
24;3;25;['F1', 'F4'];22;1.4
25;70;75;['F4'];8;0.55
26;18;24;['F1', 'F4', 'F5'];11;1.8499999999999999
27;122;17;['F5'];13;0.45
28;25;112;['F2', 'F5', 'F4', 'F1'];18;2.6
29;77;47;['F3', 'F5', 'F2', 'F1'];6;2.7
30;30;32;['F1', 'F2'];8;1.6
31;32;58;['F2', 'F5', 'F1', 'F4'];10;2.5999999999999996
32;130;52;['F1', 'F4'];13;1.4
33;80;3;['F3', 'F2', 'F1', 'F4', 'F5'];8;3.25
34;148;116;['F3', 'F1'];11;1.5
35;142;146;['F5', 'F1', 'F3', 'F2'];12;2.7
36;3;53;['F2', 'F3', 'F4', 'F1', 'F5'];8;3.25
37;72;6;['F5', 'F1', 'F3'];21;1.9500000000000002
38;94;34;['F1', 'F4', 'F5', 'F3'];13;2.5
39;15;81;['F5', 'F4', 'F2', 'F3'];9;2.4
40;91;17;['F1', 'F3'];7;1.5
41;13;4;['F5', 'F1', 'F4', 'F2', 'F3'];10;3.25
42;113;137;['F5'];22;0.45
43;66;60;['F2'];15;0.75
44;2;61;['F5', 'F3', 'F1', 'F2'];8;2.7
45;117;134;['F3', 'F5'];12;1.1
46;122;117;['F1', 'F5', 'F2'];15;2.05
47;77;8;['F1', 'F3', 'F5', 'F2'];12;2.7
48;76;75;['F3'];8;0.65
49;5;105;['F5', 'F4', 'F2', 'F3'];8;2.4
50;49;149;['F5', 'F1'];13;1.3
51;140;16;['F5'];19;0.45
52;139;42;['F4', 'F1', 'F5', 'F3'];15;2.5
