requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;318;402;['F1', 'F5', 'F3', 'F4'];23;2.5
2;3;517;['F3', 'F1'];9;1.5
3;739;193;['F4', 'F1', 'F5', 'F2'];13;2.5999999999999996
4;469;609;['F3'];23;0.65
5;223;673;['F4', 'F2'];21;1.3
6;128;264;['F2'];7;0.75
7;270;234;['F2', 'F4', 'F1', 'F5', 'F3'];7;3.25
8;621;229;['F5', 'F2', 'F1', 'F3'];19;2.6999999999999997
9;198;322;['F4', 'F1'];8;1.4
10;757;753;['F2', 'F1'];13;1.6
11;120;699;['F5', 'F3', 'F1', 'F4'];8;2.5
12;37;592;['F3', 'F4'];24;1.2000000000000002
13;269;703;['F4'];14;0.55
14;162;101;['F3', 'F2'];11;1.4
15;25;320;['F4', 'F1', 'F2', 'F5', 'F3'];13;3.25
16;417;404;['F2', 'F4', 'F1', 'F3'];13;2.8
17;32;183;['F3', 'F1', 'F4', 'F2'];20;2.8
18;599;340;['F1', 'F4'];11;1.4
19;524;602;['F1', 'F5'];10;1.3
20;361;216;['F4'];9;0.55
21;106;420;['F4', 'F3', 'F2'];20;1.9500000000000002
22;341;94;['F1', 'F5', 'F2'];23;2.05
23;464;188;['F1', 'F4', 'F5'];21;1.8499999999999999
24;598;179;['F2', 'F1'];18;1.6
25;579;47;['F4', 'F2', 'F1', 'F5', 'F3'];6;3.25
26;694;453;['F5'];18;0.45
27;15;195;['F5', 'F2', 'F3', 'F4', 'F1'];21;3.2500000000000004
28;350;195;['F1'];18;0.85
29;260;192;['F3'];5;0.65
30;178;491;['F1', 'F2'];19;1.6
31;44;528;['F1', 'F5'];12;1.3
32;40;366;['F2'];19;0.75
33;724;80;['F1'];5;0.85
34;241;21;['F4', 'F5'];21;1.0
35;722;221;['F3', 'F2'];24;1.4
36;253;396;['F1', 'F4', 'F3', 'F5', 'F2'];15;3.25
37;755;767;['F1', 'F3', 'F5', 'F4'];9;2.5
38;378;262;['F1', 'F5', 'F3', 'F4', 'F2'];19;3.25
39;151;13;['F1', 'F5', 'F4', 'F3', 'F2'];20;3.25
40;715;70;['F5'];21;0.45
41;256;728;['F1', 'F3', 'F5', 'F2', 'F4'];12;3.25
42;524;62;['F3', 'F5', 'F4', 'F2', 'F1'];22;3.2500000000000004
43;298;136;['F3', 'F5', 'F1', 'F2'];17;2.7
44;76;300;['F3', 'F4', 'F2'];10;1.9500000000000002
45;658;53;['F1', 'F2', 'F4', 'F5', 'F3'];7;3.2500000000000004
46;702;75;['F2', 'F4', 'F5'];18;1.75
47;309;182;['F2', 'F4'];18;1.3
48;605;567;['F3', 'F1', 'F4'];8;2.05
49;728;47;['F1', 'F4', 'F2', 'F3', 'F5'];25;3.25
50;782;529;['F4'];8;0.55
51;397;4;['F4'];14;0.55
52;772;680;['F4', 'F3', 'F2', 'F1', 'F5'];7;3.2500000000000004
53;705;127;['F4', 'F5', 'F3', 'F2'];14;2.4
54;776;263;['F5'];14;0.45
55;481;711;['F2', 'F3', 'F1'];24;2.25
56;656;640;['F5'];24;0.45
57;657;773;['F5', 'F4', 'F1', 'F3'];5;2.5
58;59;606;['F4', 'F5', 'F1'];5;1.85
59;458;66;['F4', 'F3', 'F5', 'F2', 'F1'];12;3.2500000000000004
60;751;243;['F3', 'F2', 'F4', 'F1'];5;2.8
61;728;708;['F5', 'F2'];17;1.2
62;107;126;['F2', 'F3', 'F5', 'F1', 'F4'];24;3.25
63;793;455;['F2', 'F5', 'F4', 'F3', 'F1'];22;3.25
64;14;345;['F3', 'F5'];12;1.1
65;10;88;['F1'];12;0.85
66;120;367;['F5', 'F1', 'F4'];21;1.85
67;114;532;['F4', 'F2', 'F3', 'F5', 'F1'];12;3.2500000000000004
68;220;160;['F2'];17;0.75
69;790;286;['F4', 'F1'];25;1.4
70;562;177;['F3', 'F4', 'F5', 'F2'];17;2.4000000000000004
71;548;783;['F2'];19;0.75
72;105;408;['F3', 'F4', 'F1', 'F5'];17;2.5000000000000004
73;286;206;['F2', 'F3'];5;1.4
74;632;259;['F2', 'F4', 'F3', 'F1', 'F5'];23;3.2500000000000004
75;577;679;['F1'];6;0.85
76;316;144;['F4', 'F3', 'F5'];14;1.6500000000000001
77;406;523;['F5'];25;0.45
78;55;26;['F2'];9;0.75
79;799;31;['F1', 'F4', 'F2', 'F5', 'F3'];18;3.25
80;440;225;['F4', 'F2', 'F5', 'F3', 'F1'];20;3.25
81;155;403;['F1', 'F2'];21;1.6
82;592;705;['F1', 'F2', 'F5', 'F4'];21;2.6000000000000005
83;531;283;['F3', 'F1', 'F2', 'F4', 'F5'];25;3.25
84;162;626;['F4', 'F3', 'F2', 'F1'];10;2.8000000000000003
85;745;426;['F3'];14;0.65
86;569;267;['F5', 'F2', 'F4', 'F1', 'F3'];25;3.25
87;548;107;['F4'];16;0.55
88;415;791;['F3', 'F2', 'F5', 'F1', 'F4'];10;3.25
89;33;306;['F4'];18;0.55
90;786;137;['F5'];23;0.45
91;435;343;['F4', 'F3'];25;1.2000000000000002
92;589;618;['F1', 'F4', 'F3', 'F5'];9;2.5
93;754;757;['F5', 'F4', 'F3'];6;1.65
94;91;268;['F1', 'F4'];19;1.4
95;386;200;['F1', 'F5', 'F3'];10;1.9500000000000002
96;424;298;['F4', 'F2'];15;1.3
97;204;389;['F5', 'F4', 'F2', 'F3', 'F1'];8;3.25
98;756;507;['F4'];7;0.55
99;786;492;['F2'];23;0.75
100;322;508;['F4', 'F3'];25;1.2000000000000002
101;339;319;['F5', 'F1', 'F4', 'F2', 'F3'];9;3.25
102;188;417;['F4', 'F5', 'F1', 'F3', 'F2'];17;3.25
