requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;38;102;['F5', 'F1'];8;1.3
2;63;44;['F3', 'F1', 'F2', 'F4', 'F5'];14;3.25
3;18;136;['F3', 'F2', 'F1', 'F4'];17;2.8
4;81;129;['F5', 'F4'];19;1.0
5;110;116;['F3'];13;0.65
6;19;51;['F4', 'F5', 'F2', 'F3'];13;2.4
7;64;111;['F1', 'F4', 'F2'];14;2.15
8;108;16;['F3', 'F4', 'F1', 'F2'];12;2.8000000000000003
9;115;41;['F5'];12;0.45
10;28;93;['F1', 'F5', 'F4'];5;1.85
11;47;66;['F4', 'F2', 'F1', 'F5', 'F3'];18;3.25
12;112;31;['F3', 'F5', 'F4'];23;1.6500000000000001
13;109;83;['F4'];19;0.55
14;121;95;['F1'];12;0.85
15;91;29;['F3', 'F1', 'F5', 'F4'];14;2.5
16;107;131;['F2', 'F3'];22;1.4
17;132;60;['F2', 'F1', 'F4', 'F3', 'F5'];13;3.2500000000000004
18;12;26;['F3', 'F4', 'F1'];7;2.0500000000000003
19;106;115;['F2'];17;0.75
20;117;52;['F4', 'F1', 'F5', 'F2', 'F3'];8;3.2499999999999996
21;148;135;['F4', 'F3', 'F1', 'F5', 'F2'];25;3.2500000000000004
22;82;6;['F1', 'F5', 'F4'];9;1.85
23;117;69;['F1'];21;0.85
24;59;134;['F4', 'F5', 'F3', 'F1', 'F2'];19;3.25
25;118;78;['F4', 'F1', 'F3', 'F2'];23;2.8
26;6;54;['F2', 'F4', 'F3', 'F5'];22;2.4000000000000004
27;30;43;['F2'];6;0.75
28;76;86;['F2'];6;0.75
29;103;22;['F2', 'F3'];6;1.4
30;118;112;['F4', 'F5', 'F3', 'F2'];12;2.4
31;10;39;['F2', 'F4', 'F5', 'F1'];14;2.6
32;109;134;['F3', 'F5', 'F2', 'F1', 'F4'];7;3.25
33;142;112;['F2'];22;0.75
34;63;59;['F1', 'F4', 'F3', 'F5'];6;2.5
35;31;121;['F1'];14;0.85
36;64;2;['F1', 'F3'];23;1.5
37;108;37;['F1', 'F4', 'F5', 'F3', 'F2'];15;3.25
38;142;148;['F4', 'F5', 'F2', 'F1'];25;2.6
39;75;105;['F4', 'F5'];22;1.0
40;96;23;['F4', 'F1'];11;1.4
41;15;99;['F5', 'F4', 'F2', 'F3'];25;2.4
42;130;75;['F2', 'F3'];8;1.4
43;124;126;['F5', 'F3', 'F1', 'F2'];5;2.7
44;77;85;['F1', 'F4', 'F3'];13;2.05
45;117;59;['F5', 'F3', 'F1', 'F2', 'F4'];6;3.25
46;62;63;['F1', 'F2', 'F5', 'F3'];19;2.7
47;67;102;['F3'];10;0.65
48;27;111;['F1', 'F2'];24;1.6
49;32;111;['F4', 'F2', 'F5', 'F3', 'F1'];15;3.25
50;83;86;['F3', 'F1', 'F5', 'F4'];14;2.5
51;128;61;['F3', 'F5'];13;1.1
52;36;141;['F3', 'F2', 'F5', 'F1'];9;2.6999999999999997
53;103;85;['F4'];21;0.55
54;45;96;['F5', 'F3', 'F4', 'F2', 'F1'];14;3.2500000000000004
55;15;52;['F4', 'F1', 'F5', 'F3', 'F2'];10;3.25
56;94;12;['F4', 'F2'];13;1.3
57;59;140;['F2', 'F4'];5;1.3
58;112;90;['F4', 'F5', 'F1', 'F3'];20;2.5
59;79;70;['F4', 'F3', 'F2', 'F5', 'F1'];20;3.2500000000000004
60;85;117;['F5', 'F1', 'F3', 'F2', 'F4'];20;3.25
61;22;76;['F5', 'F4', 'F3', 'F2'];23;2.4
62;98;106;['F2', 'F5', 'F1'];5;2.05
63;135;10;['F1', 'F3'];7;1.5
64;123;99;['F2', 'F1', 'F4'];17;2.1500000000000004
65;26;62;['F4', 'F3', 'F5'];13;1.6500000000000001
66;19;109;['F3', 'F4'];20;1.2000000000000002
67;81;93;['F4'];7;0.55
68;147;96;['F2', 'F4', 'F3', 'F1', 'F5'];5;3.2500000000000004
69;145;73;['F3', 'F5'];22;1.1
70;103;59;['F5', 'F3', 'F2', 'F4'];10;2.4000000000000004
71;36;104;['F3', 'F5', 'F4'];8;1.6500000000000001
72;8;87;['F4', 'F1', 'F5'];14;1.8499999999999999
73;119;15;['F1', 'F5'];8;1.3
74;93;133;['F4', 'F5', 'F2', 'F1', 'F3'];9;3.25
75;1;33;['F5', 'F2', 'F3', 'F4', 'F1'];25;3.2500000000000004
76;76;125;['F3'];21;0.65
77;71;28;['F5'];17;0.45
78;139;130;['F2', 'F5', 'F1', 'F4'];19;2.5999999999999996
79;51;102;['F3', 'F1', 'F4', 'F2'];7;2.8
80;116;63;['F4'];11;0.55
81;58;131;['F1', 'F2', 'F4', 'F3', 'F5'];23;3.2500000000000004
82;57;85;['F1', 'F4'];13;1.4
83;111;127;['F1', 'F3', 'F2'];13;2.25
84;16;112;['F3', 'F2', 'F4', 'F1'];11;2.8
85;124;88;['F4'];5;0.55
86;139;18;['F2'];8;0.75
87;24;49;['F4'];24;0.55
88;95;11;['F2', 'F1'];10;1.6
89;47;80;['F3', 'F5'];13;1.1
90;24;20;['F5', 'F1', 'F4', 'F3', 'F2'];8;3.25
91;41;105;['F5'];23;0.45
92;120;118;['F1', 'F3', 'F4', 'F2', 'F5'];12;3.25
93;130;56;['F3', 'F2', 'F5'];14;1.8499999999999999
94;44;140;['F2', 'F1', 'F3', 'F5'];10;2.7
95;4;107;['F3', 'F5', 'F2', 'F4', 'F1'];13;3.2500000000000004
96;32;74;['F1', 'F5', 'F3', 'F2'];7;2.7
97;49;140;['F4'];11;0.55
98;89;73;['F1', 'F3', 'F2', 'F5'];19;2.7
99;90;18;['F1', 'F2', 'F5'];17;2.0500000000000003
100;65;112;['F3', 'F4', 'F5', 'F2', 'F1'];12;3.2500000000000004
101;54;147;['F4'];25;0.55
102;9;84;['F4', 'F5', 'F3'];12;1.65
103;94;54;['F1', 'F4'];13;1.4
104;90;104;['F4', 'F2', 'F3'];11;1.9500000000000002
105;139;138;['F1', 'F5', 'F2'];22;2.05
106;68;86;['F3', 'F4'];25;1.2000000000000002
107;78;27;['F5'];23;0.45
108;59;70;['F5', 'F3', 'F2', 'F4'];14;2.4000000000000004
109;60;86;['F4', 'F5', 'F3'];12;1.65
110;10;85;['F2'];11;0.75
111;10;84;['F4', 'F5'];24;1.0
112;91;114;['F5', 'F3'];21;1.1
113;2;30;['F5', 'F1', 'F2'];7;2.05
114;23;78;['F2', 'F5'];18;1.2
115;54;71;['F3', 'F4', 'F5', 'F1'];21;2.5
