requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;98;256;['F1', 'F2', 'F4', 'F5'];9;2.6000000000000005
2;270;137;['F1', 'F3', 'F2', 'F5'];21;2.7
3;36;45;['F5', 'F4'];17;1.0
4;288;95;['F4', 'F1', 'F2', 'F3', 'F5'];23;3.25
5;290;281;['F2', 'F5', 'F3', 'F1'];7;2.7
6;71;247;['F5', 'F3'];25;1.1
7;262;13;['F5', 'F4', 'F3', 'F1', 'F2'];12;3.25
8;257;79;['F5', 'F1'];10;1.3
9;157;196;['F4', 'F3', 'F1'];10;2.0500000000000003
10;92;290;['F3'];23;0.65
11;67;143;['F4', 'F3', 'F5', 'F1'];20;2.5
12;15;195;['F3', 'F5', 'F2', 'F1', 'F4'];6;3.25
13;93;293;['F1', 'F4'];10;1.4
14;78;167;['F3', 'F5', 'F1', 'F4'];7;2.5
15;251;136;['F3', 'F2', 'F1'];19;2.25
16;220;149;['F5', 'F4', 'F2'];25;1.75
17;256;23;['F4', 'F2', 'F1'];15;2.15
18;126;183;['F2', 'F5', 'F4', 'F1', 'F3'];12;3.25
19;205;92;['F1', 'F3'];10;1.5
20;209;114;['F3', 'F1', 'F2', 'F5'];25;2.7
21;9;161;['F1', 'F3', 'F5', 'F4'];17;2.5
22;209;282;['F3', 'F4', 'F1', 'F2'];11;2.8000000000000003
23;271;261;['F5', 'F2', 'F1', 'F4', 'F3'];17;3.2499999999999996
24;68;7;['F1'];18;0.85
25;141;117;['F5', 'F3'];18;1.1
26;212;293;['F1', 'F4', 'F5'];22;1.8499999999999999
27;119;224;['F1', 'F4'];24;1.4
28;202;267;['F1', 'F2', 'F5', 'F4'];21;2.6000000000000005
29;134;265;['F3', 'F5', 'F2', 'F1'];24;2.7
30;292;232;['F1', 'F5', 'F2'];19;2.05
31;185;112;['F3'];17;0.65
32;223;289;['F3', 'F4'];11;1.2000000000000002
33;11;268;['F1'];7;0.85
34;119;22;['F2', 'F3'];11;1.4
35;107;270;['F3', 'F5'];13;1.1
36;108;55;['F3', 'F2', 'F5'];5;1.8499999999999999
37;296;44;['F3', 'F1', 'F5'];13;1.95
38;159;93;['F5', 'F1', 'F2'];24;2.05
39;219;68;['F2', 'F4', 'F3'];6;1.9500000000000002
40;39;168;['F1', 'F5', 'F2', 'F3'];21;2.6999999999999997
41;107;263;['F5', 'F1', 'F2', 'F3', 'F4'];8;3.25
42;135;235;['F2', 'F5', 'F3', 'F1', 'F4'];6;3.25
43;62;95;['F4', 'F1'];15;1.4
44;93;42;['F2', 'F3', 'F5'];22;1.8499999999999999
45;259;56;['F5', 'F1', 'F2'];24;2.05
46;5;190;['F2', 'F3'];25;1.4
47;94;188;['F2', 'F3', 'F1', 'F4', 'F5'];10;3.25
48;123;119;['F5'];17;0.45
49;50;239;['F5', 'F4', 'F1', 'F3'];6;2.5
50;196;211;['F2', 'F3', 'F1', 'F5', 'F4'];19;3.25
51;168;37;['F5', 'F3'];17;1.1
52;173;245;['F4', 'F5'];7;1.0
53;223;40;['F5', 'F4', 'F3', 'F1'];6;2.5
54;257;27;['F3'];9;0.65
55;144;300;['F4', 'F2'];5;1.3
56;125;179;['F5'];24;0.45
57;68;254;['F4', 'F5', 'F1'];16;1.85
58;140;96;['F1', 'F5', 'F4', 'F3', 'F2'];15;3.25
59;100;88;['F5'];13;0.45
60;194;5;['F2', 'F4', 'F1', 'F5'];12;2.6
61;12;71;['F2'];9;0.75
62;139;208;['F5'];11;0.45
63;167;255;['F3'];18;0.65
64;204;136;['F3', 'F1', 'F4', 'F2', 'F5'];15;3.25
65;297;41;['F2', 'F3'];13;1.4
66;124;296;['F1'];18;0.85
67;144;204;['F2', 'F3', 'F4'];5;1.95
68;234;84;['F2'];11;0.75
69;177;295;['F2'];17;0.75
70;199;288;['F2', 'F5', 'F1', 'F3'];12;2.6999999999999997
71;152;258;['F2', 'F3', 'F4', 'F5'];5;2.4
72;276;148;['F4', 'F2'];20;1.3
73;195;259;['F2', 'F3', 'F4', 'F1'];14;2.8
74;17;229;['F4', 'F2', 'F5', 'F3'];21;2.4
75;259;75;['F4'];5;0.55
76;250;232;['F3', 'F4', 'F5'];21;1.6500000000000001
77;85;29;['F1', 'F4', 'F3', 'F2'];9;2.8
78;269;72;['F5', 'F1', 'F4'];14;1.85
79;291;210;['F2', 'F4'];15;1.3
80;131;196;['F3', 'F4', 'F2', 'F5', 'F1'];20;3.2500000000000004
81;74;124;['F1', 'F3', 'F5'];13;1.95
82;139;28;['F5', 'F2'];6;1.2
83;256;134;['F3', 'F2'];19;1.4
84;12;285;['F2', 'F1'];14;1.6
85;88;105;['F4', 'F3', 'F5'];24;1.6500000000000001
86;14;89;['F1', 'F4', 'F2', 'F5'];19;2.6
87;274;148;['F1', 'F4'];19;1.4
88;269;291;['F5', 'F3', 'F4', 'F2'];17;2.4000000000000004
89;120;133;['F3', 'F2', 'F4', 'F1', 'F5'];22;3.25
90;25;61;['F4', 'F2', 'F1'];24;2.15
91;43;96;['F2'];16;0.75
92;237;183;['F1'];14;0.85
93;176;91;['F1', 'F3', 'F2', 'F4', 'F5'];5;3.25
94;197;218;['F1', 'F2', 'F5', 'F4', 'F3'];21;3.2500000000000004
95;201;153;['F2', 'F4', 'F5', 'F1', 'F3'];15;3.25
96;221;91;['F5', 'F2', 'F3', 'F1'];5;2.7
97;283;57;['F5', 'F4', 'F1', 'F3', 'F2'];25;3.25
98;208;188;['F3', 'F1'];18;1.5
99;189;98;['F4', 'F1', 'F2'];14;2.15
100;136;192;['F5', 'F1', 'F4'];16;1.85
101;251;218;['F1'];8;0.85
102;269;162;['F4', 'F5'];20;1.0
103;159;49;['F4', 'F1', 'F5', 'F3', 'F2'];10;3.25
104;295;158;['F3', 'F5', 'F1', 'F4'];25;2.5
105;252;272;['F2', 'F3', 'F1'];14;2.25
106;283;205;['F5', 'F4', 'F3'];6;1.65
107;298;185;['F3', 'F1', 'F2', 'F5', 'F4'];9;3.25
108;205;147;['F1', 'F5'];8;1.3
109;170;215;['F1'];6;0.85
110;214;284;['F1', 'F5'];8;1.3
111;241;95;['F3'];20;0.65
112;280;185;['F3', 'F2', 'F4'];6;1.95
113;196;190;['F3', 'F2'];12;1.4
114;120;212;['F5', 'F2', 'F3', 'F4'];11;2.4000000000000004
115;56;99;['F1', 'F2', 'F4'];24;2.1500000000000004
116;207;70;['F3', 'F1', 'F4', 'F2'];5;2.8
117;281;252;['F2', 'F5', 'F4', 'F1', 'F3'];12;3.25
118;276;70;['F3', 'F5', 'F2'];12;1.85
119;15;5;['F2', 'F4', 'F1', 'F5', 'F3'];17;3.25
120;273;93;['F5', 'F3', 'F4', 'F2'];11;2.4000000000000004
121;6;226;['F1', 'F4', 'F3', 'F5'];6;2.5
122;107;214;['F3', 'F2', 'F1'];10;2.25
