requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;2396;1644;['F1', 'F3', 'F5', 'F4'];20;2.5
2;151;1937;['F5', 'F3', 'F1', 'F4', 'F2'];10;3.25
3;1397;3355;['F5', 'F1', 'F2', 'F4'];22;2.5999999999999996
4;494;3075;['F5', 'F2'];10;1.2
5;3672;2521;['F5', 'F2'];25;1.2
6;801;3763;['F5', 'F2', 'F3', 'F1'];8;2.7
7;2821;2533;['F2', 'F5', 'F1', 'F3'];23;2.6999999999999997
8;2484;2340;['F1', 'F2', 'F5'];17;2.0500000000000003
9;1337;2247;['F4', 'F3'];22;1.2000000000000002
10;3569;1189;['F5'];5;0.45
11;62;578;['F2', 'F1', 'F5', 'F4', 'F3'];24;3.2500000000000004
12;2212;3480;['F1', 'F5', 'F4'];9;1.85
13;3156;3391;['F3'];23;0.65
14;1535;286;['F3', 'F5', 'F1', 'F2'];13;2.7
15;3680;3560;['F2', 'F4'];13;1.3
16;2126;2230;['F2', 'F1', 'F4', 'F3'];23;2.8000000000000003
17;3965;498;['F1', 'F4', 'F2', 'F3'];17;2.8
18;3372;1836;['F2', 'F3', 'F5', 'F1', 'F4'];8;3.25
19;3121;3711;['F5', 'F4', 'F1', 'F3'];8;2.5
20;3374;708;['F2', 'F1'];14;1.6
21;2980;3440;['F5', 'F4'];5;1.0
22;1267;1926;['F2', 'F3', 'F5', 'F1'];15;2.6999999999999997
23;2434;3320;['F3'];7;0.65
24;234;975;['F2'];5;0.75
25;818;379;['F2', 'F4'];9;1.3
26;3887;23;['F5', 'F1'];17;1.3
27;688;1503;['F3', 'F5'];15;1.1
28;341;3110;['F5'];22;0.45
29;838;1914;['F4', 'F2', 'F3', 'F5', 'F1'];11;3.2500000000000004
30;3287;1467;['F2', 'F1', 'F3', 'F4'];13;2.8
31;2418;2456;['F1', 'F3', 'F5', 'F4'];6;2.5
32;1854;3667;['F3', 'F5', 'F2', 'F4'];13;2.4000000000000004
33;986;258;['F3', 'F1', 'F4'];23;2.05
34;1681;2991;['F5', 'F2'];11;1.2
35;2016;3780;['F1', 'F5', 'F3', 'F4'];21;2.5
36;1766;18;['F3', 'F4', 'F5', 'F2'];17;2.4000000000000004
37;3396;1512;['F2', 'F3', 'F1', 'F4', 'F5'];25;3.25
38;395;1594;['F4'];15;0.55
39;2793;2922;['F1', 'F3', 'F4'];7;2.05
40;3564;1796;['F3', 'F4'];17;1.2000000000000002
41;3315;1701;['F5'];23;0.45
42;437;788;['F3', 'F2', 'F4', 'F5', 'F1'];22;3.25
43;2018;1682;['F2', 'F5'];22;1.2
44;1182;2843;['F5', 'F2'];20;1.2
45;1646;1923;['F2', 'F1'];5;1.6
46;3231;3763;['F4', 'F3', 'F2', 'F5'];18;2.4000000000000004
47;3632;238;['F5', 'F1'];23;1.3
48;863;791;['F1', 'F3'];6;1.5
49;206;3346;['F1', 'F2', 'F5'];13;2.0500000000000003
50;1087;252;['F3', 'F4', 'F2'];25;1.9500000000000002
51;3704;540;['F5'];21;0.45
52;3204;698;['F5', 'F1', 'F2'];12;2.05
53;1098;3851;['F3', 'F2'];11;1.4
54;3531;3939;['F3', 'F5'];10;1.1
55;2168;2583;['F3'];19;0.65
56;874;264;['F4', 'F1', 'F5'];10;1.8499999999999999
57;3616;1073;['F5', 'F2', 'F3', 'F1'];22;2.7
