requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;12;30;['F1', 'F4', 'F2', 'F3', 'F5'];25;3.25
2;61;29;['F3'];17;0.65
3;59;145;['F1', 'F5'];5;1.3
4;20;110;['F5', 'F3'];18;1.1
5;106;49;['F1', 'F4', 'F2', 'F3', 'F5'];23;3.25
6;115;37;['F5', 'F1', 'F4'];25;1.85
7;124;84;['F2', 'F5'];13;1.2
8;64;125;['F3', 'F5', 'F1', 'F2'];10;2.7
9;24;33;['F2', 'F1', 'F3', 'F4'];25;2.8
10;80;73;['F1'];8;0.85
11;34;99;['F1'];10;0.85
12;135;101;['F1', 'F3', 'F4', 'F5', 'F2'];17;3.25
13;61;9;['F3', 'F5'];11;1.1
14;26;117;['F3', 'F1', 'F5', 'F4'];14;2.5
15;31;71;['F1', 'F5', 'F2'];23;2.05
16;102;98;['F1'];12;0.85
17;144;60;['F3', 'F5'];9;1.1
18;15;76;['F1', 'F3', 'F4', 'F5', 'F2'];23;3.25
19;135;65;['F1'];19;0.85
20;108;47;['F5', 'F2', 'F3', 'F1'];8;2.7
21;4;30;['F3'];14;0.65
22;141;65;['F5'];6;0.45
23;2;93;['F5', 'F3', 'F4', 'F2'];24;2.4000000000000004
24;29;113;['F1', 'F4'];18;1.4
25;82;15;['F3', 'F2', 'F1', 'F5'];24;2.7
26;50;40;['F3', 'F5', 'F2', 'F4'];10;2.4000000000000004
27;104;122;['F1'];14;0.85
28;104;43;['F4', 'F3'];5;1.2000000000000002
29;106;109;['F1', 'F5', 'F3', 'F2', 'F4'];22;3.25
30;68;59;['F3', 'F5', 'F4', 'F2', 'F1'];24;3.2500000000000004
31;108;97;['F2', 'F5', 'F1', 'F4', 'F3'];8;3.2499999999999996
32;102;57;['F3'];14;0.65
33;133;131;['F2', 'F1', 'F4', 'F3'];14;2.8000000000000003
34;120;130;['F4', 'F1', 'F3', 'F2'];5;2.8
35;20;55;['F3', 'F2'];5;1.4
36;74;55;['F1', 'F3', 'F2', 'F5', 'F4'];13;3.25
37;37;25;['F5', 'F3', 'F1', 'F2', 'F4'];22;3.25
38;57;23;['F4', 'F2', 'F3', 'F1', 'F5'];16;3.2500000000000004
39;107;91;['F4', 'F2', 'F5', 'F1', 'F3'];12;3.25
40;105;144;['F3', 'F5', 'F2', 'F1', 'F4'];25;3.25
41;27;16;['F3', 'F5'];12;1.1
42;25;32;['F3', 'F1', 'F5'];5;1.95
43;37;103;['F5', 'F4', 'F1', 'F2', 'F3'];16;3.25
44;4;24;['F4', 'F2'];12;1.3
45;49;67;['F3'];15;0.65
46;7;105;['F1', 'F5', 'F4', 'F3'];21;2.5
47;53;141;['F4', 'F2', 'F3', 'F1'];23;2.8000000000000003
48;24;26;['F4', 'F1', 'F2', 'F5', 'F3'];5;3.25
49;14;132;['F5'];11;0.45
50;51;19;['F2', 'F1', 'F5'];16;2.0500000000000003
51;87;41;['F5'];21;0.45
52;104;75;['F2', 'F1', 'F5'];11;2.0500000000000003
53;69;36;['F1', 'F5', 'F3', 'F2', 'F4'];11;3.25
54;75;144;['F3', 'F2', 'F5', 'F1'];12;2.6999999999999997
55;104;99;['F1'];14;0.85
56;144;15;['F1', 'F5', 'F3'];24;1.9500000000000002
57;95;102;['F1', 'F2', 'F3'];9;2.25
58;38;108;['F2'];8;0.75
59;92;82;['F4', 'F3', 'F5', 'F2', 'F1'];20;3.2500000000000004
60;79;122;['F4', 'F3'];11;1.2000000000000002
61;116;13;['F3', 'F2', 'F4', 'F5', 'F1'];25;3.25
62;11;1;['F2', 'F1', 'F3', 'F4'];17;2.8
63;61;65;['F3', 'F2', 'F4', 'F1'];20;2.8
64;23;141;['F3', 'F5'];21;1.1
65;42;51;['F3', 'F2', 'F4', 'F5', 'F1'];9;3.25
66;53;148;['F1', 'F5', 'F4', 'F2', 'F3'];16;3.25
67;133;62;['F2', 'F1', 'F4'];9;2.1500000000000004
68;58;109;['F3', 'F5', 'F1', 'F4', 'F2'];17;3.25
69;143;75;['F1'];21;0.85
70;120;148;['F2'];10;0.75
71;141;109;['F5', 'F1', 'F2', 'F4', 'F3'];8;3.2499999999999996
72;114;71;['F3', 'F2', 'F5'];6;1.8499999999999999
73;23;150;['F1', 'F4'];20;1.4
74;92;23;['F4', 'F2', 'F1', 'F3'];23;2.8
75;49;79;['F5', 'F3', 'F4'];9;1.6500000000000001
76;108;89;['F5', 'F4', 'F1', 'F3', 'F2'];25;3.25
77;95;103;['F5', 'F2', 'F1', 'F3'];21;2.6999999999999997
78;20;10;['F1', 'F5'];21;1.3
79;90;107;['F5'];21;0.45
80;57;131;['F4', 'F5', 'F2', 'F3'];13;2.4
81;102;19;['F5', 'F2', 'F1', 'F4'];23;2.5999999999999996
82;61;78;['F2', 'F1', 'F3', 'F5', 'F4'];21;3.25
83;91;127;['F1', 'F2'];23;1.6
84;45;98;['F4', 'F2'];10;1.3
85;13;30;['F4'];25;0.55
86;80;74;['F5'];20;0.45
87;115;91;['F1', 'F4', 'F5', 'F2', 'F3'];16;3.2499999999999996
88;130;132;['F3', 'F1'];23;1.5
89;93;110;['F4', 'F1'];25;1.4
90;111;82;['F4', 'F2', 'F1', 'F5'];25;2.6
91;33;66;['F2', 'F1', 'F3', 'F5'];15;2.7
92;84;24;['F1', 'F3', 'F5', 'F2'];21;2.7
93;74;133;['F3', 'F2', 'F5'];17;1.8499999999999999
94;35;13;['F4'];6;0.55
95;132;94;['F1', 'F5', 'F3'];9;1.9500000000000002
96;55;149;['F1', 'F5', 'F3', 'F4', 'F2'];14;3.25
97;107;145;['F5', 'F3', 'F1', 'F2'];14;2.7
98;47;137;['F5', 'F1'];25;1.3
99;126;99;['F5', 'F2', 'F1', 'F4', 'F3'];11;3.2499999999999996
100;96;125;['F2', 'F4', 'F3', 'F1', 'F5'];21;3.2500000000000004
101;39;46;['F5', 'F4', 'F2'];20;1.75
102;59;29;['F1'];25;0.85
103;69;81;['F2', 'F4', 'F5', 'F3'];23;2.4
104;101;7;['F1', 'F2'];18;1.6
105;19;116;['F1', 'F4', 'F3', 'F2', 'F5'];14;3.25
106;109;108;['F3', 'F5', 'F2', 'F1'];5;2.7
107;59;50;['F2', 'F1', 'F3', 'F5', 'F4'];9;3.25
108;43;141;['F4', 'F1', 'F3', 'F2'];24;2.8
109;82;17;['F5', 'F1', 'F4'];18;1.85
110;109;85;['F2', 'F4'];15;1.3
111;105;89;['F3', 'F1'];19;1.5
112;137;52;['F3', 'F4', 'F2'];19;1.9500000000000002
113;64;101;['F5', 'F4'];14;1.0
114;105;55;['F5', 'F4', 'F1', 'F2'];19;2.6
115;120;105;['F1', 'F2', 'F3'];10;2.25
116;143;77;['F2', 'F5', 'F4', 'F1', 'F3'];6;3.25
117;150;108;['F2', 'F4', 'F1', 'F3'];22;2.8
118;30;142;['F2', 'F1', 'F5'];14;2.0500000000000003
119;87;33;['F5', 'F3', 'F2', 'F4'];11;2.4000000000000004
120;80;136;['F3', 'F4', 'F5', 'F2'];5;2.4000000000000004
121;59;115;['F1', 'F2', 'F5'];17;2.0500000000000003
122;147;134;['F1', 'F3', 'F2', 'F5', 'F4'];5;3.25
123;57;136;['F1', 'F2'];19;1.6
124;126;134;['F1'];20;0.85
