requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;250;117;['F5', 'F1', 'F4', 'F2'];13;2.6
2;262;253;['F5'];7;0.45
3;110;127;['F5'];11;0.45
4;240;23;['F1', 'F4', 'F5', 'F3'];25;2.5
5;222;31;['F3', 'F5', 'F4'];5;1.6500000000000001
6;292;196;['F2', 'F1', 'F4'];23;2.1500000000000004
7;218;53;['F3', 'F5', 'F2', 'F1', 'F4'];22;3.25
8;14;62;['F2'];8;0.75
9;73;256;['F5'];25;0.45
10;69;263;['F1'];8;0.85
11;133;121;['F3', 'F4', 'F1', 'F2', 'F5'];16;3.2500000000000004
12;250;35;['F3'];18;0.65
13;104;268;['F4', 'F2', 'F5'];13;1.75
14;137;71;['F2'];24;0.75
15;140;22;['F4', 'F3', 'F2', 'F1', 'F5'];6;3.2500000000000004
16;167;90;['F3', 'F1', 'F4', 'F5', 'F2'];12;3.25
17;300;232;['F1', 'F2', 'F5', 'F3', 'F4'];25;3.25
18;64;123;['F3', 'F4'];20;1.2000000000000002
19;138;270;['F4', 'F2', 'F5'];14;1.75
20;150;110;['F4', 'F1', 'F2', 'F5', 'F3'];18;3.25
21;289;213;['F5', 'F2', 'F4', 'F1', 'F3'];20;3.25
22;59;239;['F2', 'F5'];20;1.2
23;113;59;['F5'];17;0.45
24;166;170;['F2', 'F1', 'F3', 'F4', 'F5'];14;3.25
25;224;153;['F1', 'F3', 'F4', 'F5', 'F2'];16;3.25
26;270;185;['F2', 'F4'];24;1.3
27;159;56;['F4'];13;0.55
28;196;2;['F5', 'F2', 'F1'];15;2.05
29;39;34;['F3', 'F1', 'F4', 'F5'];13;2.5
30;259;285;['F4'];21;0.55
31;166;124;['F2', 'F5'];15;1.2
32;267;273;['F2', 'F5', 'F4'];17;1.75
33;150;19;['F1', 'F2', 'F3', 'F5', 'F4'];9;3.25
34;58;85;['F2', 'F3', 'F5'];20;1.8499999999999999
35;7;135;['F3', 'F4', 'F2'];20;1.9500000000000002
36;246;189;['F4', 'F2', 'F5', 'F3', 'F1'];25;3.25
37;60;298;['F2'];21;0.75
38;16;292;['F2'];18;0.75
39;193;102;['F4', 'F1', 'F5', 'F3', 'F2'];10;3.25
