requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
1;587;318;['F1', 'F3', 'F2', 'F5', 'F4'];11;3.25
2;509;658;['F5', 'F2', 'F3'];21;1.85
3;480;178;['F2', 'F4'];12;1.3
4;544;679;['F1'];23;0.85
5;367;181;['F5', 'F3', 'F4', 'F1', 'F2'];11;3.25
6;292;308;['F2', 'F3', 'F5', 'F4'];14;2.4
7;305;755;['F5', 'F3'];17;1.1
8;253;365;['F2', 'F1'];12;1.6
9;57;530;['F3', 'F2', 'F4', 'F5'];10;2.4
10;627;780;['F1', 'F4', 'F3', 'F2'];13;2.8
11;60;16;['F3', 'F2', 'F4'];15;1.95
12;440;451;['F4', 'F5', 'F1'];25;1.85
13;19;478;['F1', 'F5', 'F4', 'F3'];22;2.5
14;463;776;['F4', 'F1', 'F2', 'F3'];15;2.8
15;514;316;['F5', 'F1', 'F3'];13;1.9500000000000002
16;652;573;['F2', 'F5'];13;1.2
17;213;793;['F3'];19;0.65
18;339;106;['F2', 'F5', 'F4', 'F1', 'F3'];25;3.25
19;108;729;['F5', 'F2', 'F4', 'F3'];5;2.4
20;14;515;['F2', 'F1', 'F5', 'F3', 'F4'];19;3.25
21;71;42;['F4', 'F2', 'F1'];17;2.15
22;408;782;['F1', 'F4'];14;1.4
23;519;458;['F5'];8;0.45
24;579;79;['F3', 'F5', 'F2'];17;1.85
25;288;160;['F2', 'F1', 'F4'];16;2.1500000000000004
26;228;167;['F5', 'F3'];12;1.1
27;451;75;['F1', 'F5', 'F2', 'F4'];22;2.5999999999999996
28;226;162;['F1', 'F4', 'F2', 'F3'];20;2.8
29;654;440;['F4', 'F2', 'F5', 'F3', 'F1'];19;3.25
30;562;712;['F1', 'F4'];15;1.4
31;234;788;['F1', 'F2', 'F3', 'F4'];7;2.8
32;782;471;['F4', 'F3', 'F5'];16;1.6500000000000001
33;531;719;['F4'];19;0.55
34;629;523;['F3', 'F5', 'F1', 'F2', 'F4'];12;3.25
35;83;123;['F4', 'F5', 'F1', 'F2', 'F3'];17;3.25
36;94;421;['F5', 'F2', 'F3', 'F4', 'F1'];23;3.2500000000000004
37;480;601;['F2', 'F4'];22;1.3
38;122;255;['F1', 'F3', 'F2', 'F5'];14;2.7
39;121;120;['F3', 'F1', 'F2', 'F4'];21;2.8
40;521;699;['F2'];13;0.75
41;649;211;['F5', 'F1'];20;1.3
42;121;399;['F2'];11;0.75
43;227;459;['F4', 'F3', 'F1', 'F2'];25;2.8000000000000003
44;260;415;['F3', 'F5', 'F4'];17;1.6500000000000001
45;390;205;['F2', 'F3', 'F5', 'F4'];25;2.4
46;680;17;['F2', 'F3'];20;1.4
47;751;720;['F1'];22;0.85
48;309;379;['F3', 'F2', 'F1', 'F4', 'F5'];5;3.25
49;637;57;['F2'];22;0.75
50;88;336;['F4', 'F2', 'F1', 'F3', 'F5'];11;3.25
51;75;543;['F5', 'F4', 'F3', 'F2'];25;2.4
52;699;29;['F3', 'F1', 'F2'];24;2.25
53;578;353;['F5'];19;0.45
54;332;751;['F1', 'F5'];13;1.3
55;664;216;['F2', 'F4'];12;1.3
56;149;93;['F5', 'F3', 'F1', 'F4'];5;2.5
57;509;322;['F4'];10;0.55
58;521;510;['F3', 'F5', 'F4', 'F1', 'F2'];13;3.25
59;183;398;['F4'];24;0.55
60;737;276;['F3', 'F2', 'F4', 'F1', 'F5'];15;3.25
61;755;401;['F3'];16;0.65
62;432;541;['F3', 'F4', 'F5'];9;1.6500000000000001
63;168;50;['F2', 'F1', 'F4', 'F5'];23;2.6000000000000005
64;513;194;['F1', 'F5', 'F4', 'F2'];19;2.6
65;454;338;['F4', 'F2'];14;1.3
66;232;775;['F5', 'F1'];19;1.3
67;62;722;['F1'];19;0.85
68;641;746;['F3', 'F2', 'F5', 'F1'];16;2.6999999999999997
69;183;313;['F2'];6;0.75
70;346;339;['F4', 'F1', 'F5', 'F2', 'F3'];8;3.2499999999999996
71;47;514;['F3', 'F5'];16;1.1
72;539;391;['F2', 'F3', 'F4', 'F1'];18;2.8
73;74;422;['F2', 'F4', 'F5', 'F1'];16;2.6
74;201;141;['F5', 'F2', 'F1', 'F3', 'F4'];9;3.25
75;112;540;['F4', 'F3'];5;1.2000000000000002
76;485;15;['F3', 'F4', 'F1', 'F2'];18;2.8000000000000003
77;347;137;['F5', 'F4'];5;1.0
78;303;471;['F4', 'F2', 'F5', 'F3'];9;2.4
79;219;244;['F5', 'F3', 'F4', 'F2', 'F1'];25;3.2500000000000004
80;203;138;['F1', 'F4', 'F5'];6;1.8499999999999999
81;738;269;['F5', 'F2', 'F3'];19;1.85
82;404;215;['F1', 'F3', 'F2'];19;2.25
83;328;393;['F4'];5;0.55
84;448;195;['F2'];20;0.75
85;39;172;['F3', 'F5', 'F2'];7;1.85
86;293;278;['F5', 'F2', 'F4'];7;1.75
87;155;626;['F2', 'F1', 'F4', 'F5'];11;2.6000000000000005
88;628;134;['F3', 'F4'];19;1.2000000000000002
89;132;449;['F4', 'F5'];11;1.0
90;692;2;['F5', 'F4'];11;1.0
91;665;675;['F4'];21;0.55
92;303;640;['F2', 'F5', 'F3', 'F1'];15;2.7
93;114;90;['F3', 'F5', 'F4', 'F2', 'F1'];17;3.2500000000000004
94;45;462;['F1', 'F3', 'F4'];17;2.05
95;271;614;['F5', 'F3'];18;1.1
96;263;19;['F2', 'F4'];10;1.3
97;302;416;['F1', 'F3', 'F5', 'F4'];17;2.5
98;355;47;['F4', 'F2'];16;1.3
99;669;74;['F2'];14;0.75
100;457;203;['F5', 'F3', 'F4', 'F2', 'F1'];15;3.2500000000000004
101;403;691;['F4', 'F3'];18;1.2000000000000002
102;81;522;['F5', 'F4', 'F1', 'F3'];15;2.5
103;390;447;['F2', 'F5'];20;1.2
104;100;65;['F3', 'F2', 'F4', 'F1', 'F5'];19;3.25
105;654;181;['F3', 'F1', 'F5'];21;1.95
106;771;41;['F5', 'F3', 'F2'];18;1.85
107;740;730;['F4', 'F2'];24;1.3
108;728;768;['F2'];19;0.75
109;553;226;['F2', 'F5', 'F1', 'F4', 'F3'];15;3.2499999999999996
110;202;76;['F5', 'F2', 'F3'];17;1.85
111;263;639;['F3', 'F1'];18;1.5
112;358;212;['F3', 'F5', 'F2', 'F1', 'F4'];20;3.25
113;91;567;['F5'];6;0.45
114;710;627;['F2', 'F3', 'F1'];15;2.25
115;138;359;['F2'];15;0.75
116;277;686;['F5'];11;0.45
117;417;126;['F4', 'F1', 'F2'];5;2.15
118;538;60;['F1'];7;0.85
119;344;179;['F2', 'F1', 'F3', 'F5'];12;2.7
120;406;472;['F2', 'F1', 'F5', 'F4'];6;2.6000000000000005
121;370;37;['F1', 'F3', 'F5'];8;1.95
122;127;781;['F4', 'F3'];11;1.2000000000000002
123;239;702;['F3'];17;0.65
124;258;601;['F5', 'F1', 'F4', 'F3'];8;2.5
125;191;350;['F5', 'F1', 'F4', 'F2'];6;2.6
126;178;596;['F4', 'F2', 'F1'];21;2.15
127;305;127;['F1', 'F4', 'F2'];10;2.15
128;713;279;['F1', 'F3', 'F5', 'F2'];23;2.7
129;605;445;['F4', 'F3', 'F1', 'F5'];8;2.5000000000000004
130;314;294;['F3'];23;0.65
131;192;56;['F4', 'F1', 'F5', 'F2'];23;2.5999999999999996
132;669;218;['F1'];14;0.85
133;477;243;['F4', 'F1'];9;1.4
134;49;252;['F3'];15;0.65
135;777;402;['F5', 'F3', 'F4', 'F1', 'F2'];5;3.25
136;239;770;['F3', 'F1', 'F2', 'F4', 'F5'];18;3.25
137;184;249;['F2', 'F4'];25;1.3
138;220;162;['F5'];13;0.45
139;553;61;['F3'];16;0.65
140;262;524;['F4', 'F1', 'F3'];12;2.05
141;750;131;['F4', 'F1', 'F2'];8;2.15
142;263;229;['F5'];15;0.45
143;557;208;['F3', 'F2'];7;1.4
144;527;494;['F3', 'F4', 'F2', 'F1'];7;2.8000000000000003
145;379;754;['F3', 'F5', 'F1', 'F4', 'F2'];7;3.25
146;700;712;['F4', 'F1', 'F2', 'F3'];20;2.8
147;226;758;['F3', 'F1', 'F5', 'F4', 'F2'];13;3.25
148;722;781;['F3', 'F4', 'F5', 'F2'];11;2.4000000000000004
149;362;413;['F3', 'F1', 'F5', 'F4', 'F2'];24;3.25
150;761;130;['F5', 'F3', 'F4', 'F2'];20;2.4000000000000004
151;413;633;['F1', 'F2', 'F5'];24;2.0500000000000003
152;224;291;['F2', 'F4', 'F1'];10;2.15
153;289;647;['F4'];17;0.55
154;18;761;['F1', 'F3', 'F4', 'F5', 'F2'];16;3.25
155;649;620;['F1', 'F5', 'F3', 'F2', 'F4'];14;3.25
156;24;766;['F3', 'F1', 'F5', 'F4', 'F2'];15;3.25
157;782;502;['F4'];7;0.55
158;769;622;['F3', 'F2', 'F4'];7;1.95
159;275;118;['F4', 'F5', 'F1', 'F3', 'F2'];18;3.25
160;529;419;['F1', 'F3', 'F5', 'F2'];8;2.7
161;264;227;['F2', 'F1', 'F3', 'F5'];20;2.7
162;285;364;['F2', 'F1'];23;1.6
163;649;227;['F4', 'F1', 'F2', 'F5', 'F3'];22;3.25
164;411;768;['F1', 'F2', 'F4', 'F3', 'F5'];21;3.2500000000000004
165;528;296;['F4', 'F2', 'F5', 'F1', 'F3'];8;3.25
166;782;30;['F1', 'F2', 'F3'];12;2.25
167;41;686;['F5', 'F3'];22;1.1
168;190;246;['F2', 'F5'];17;1.2
169;240;336;['F4', 'F2', 'F5'];25;1.75
170;422;698;['F5', 'F4', 'F1', 'F3'];16;2.5
171;737;109;['F5', 'F4', 'F3'];8;1.65
172;38;405;['F5', 'F3', 'F1', 'F4', 'F2'];9;3.25
173;362;367;['F3', 'F4', 'F5', 'F2'];20;2.4000000000000004
174;130;689;['F3', 'F2', 'F4', 'F5'];8;2.4
175;555;216;['F1'];7;0.85
